test,motor,sign,amps,phase,t,erpm,iq,imotor,duty,fault
brake,left,-1,0.2,drive,0.46790190698811784,-312.0,-0.31,0.33,-0.054,0
brake,left,-1,0.2,drive,0.5439119890215807,-225.0,-0.29,0.29,-0.091,0
brake,left,-1,0.2,drive,0.6199789610109292,-601.0,-0.34,0.34,-0.112,0
brake,left,-1,0.2,drive,0.6962267350172624,-519.0,0.03,0.05,-0.088,0
brake,left,-1,0.2,drive,0.7723528160131536,-353.0,-0.15,0.21,-0.062,0
brake,left,-1,0.2,drive,0.8483914019889198,-265.0,-0.29,0.31,-0.064,0
brake,left,-1,0.2,drive,0.9245064100250602,-188.0,-0.32,0.32,-0.099,0
brake,left,-1,0.2,drive,1.0005251730326563,-620.0,-0.34,0.34,-0.108,0
brake,left,-1,0.2,drive,1.076565078983549,-546.0,0.1,0.12,-0.078,0
brake,left,-1,0.2,drive,1.152679739985615,-334.0,-0.25,0.26,-0.026,0
brake,left,-1,0.2,drive,1.2286821299931034,-334.0,-0.28,0.31,-0.047,0
brake,left,-1,0.2,drive,1.30512486101361,-334.0,-0.33,0.33,-0.05,0
brake,left,-1,0.2,brake,0.02081120602088049,-334.0,-0.33,0.33,-0.002,0
brake,left,-1,0.2,brake,0.08673100202577189,-334.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.1527117969817482,-334.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.21850663202349097,-334.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.2843443090096116,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.35011714400025085,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.41607526602456346,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.4820022420026362,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.5478506020153873,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.6139468420296907,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.6798495179973543,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.7457037920248695,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.8115218090242706,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.8773536229855381,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,0.9431294110254385,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,1.0088593490072526,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,1.0746194699895568,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,1.1408533389912918,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,brake,1.2070078440010548,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,drive,0.010668069997336715,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,drive,0.08665206999285147,0.0,-0.11,0.15,0.051,0
brake,left,-1,0.4,drive,0.16269005194772035,0.0,-0.17,0.19,0.014,0
brake,left,-1,0.4,drive,0.23881633998826146,0.0,-0.29,0.3,-0.045,0
brake,left,-1,0.4,drive,0.3149005449959077,-56.0,-0.51,0.52,-0.065,0
brake,left,-1,0.4,drive,0.3911857199855149,-61.0,-0.59,0.59,-0.121,0
brake,left,-1,0.4,drive,0.4673503009835258,-837.0,-0.33,0.33,-0.073,0
brake,left,-1,0.4,drive,0.5433903639786877,-490.0,0.21,0.22,-0.063,0
brake,left,-1,0.4,drive,0.6194501819554716,-323.0,-0.23,0.24,-0.048,0
brake,left,-1,0.4,drive,0.6957460109842941,-323.0,-0.33,0.33,-0.036,0
brake,left,-1,0.4,drive,0.7721432029502466,-323.0,-0.32,0.32,-0.037,0
brake,left,-1,0.4,drive,0.8484126109979115,-323.0,-0.33,0.33,-0.039,0
brake,left,-1,0.4,drive,0.9250446069636382,-323.0,-0.35,0.35,-0.04,0
brake,left,-1,0.4,drive,1.0012334969942458,-323.0,-0.36,0.36,-0.041,0
brake,left,-1,0.4,drive,1.0773389549576677,-323.0,-0.38,0.38,-0.042,0
brake,left,-1,0.4,drive,1.1534394499612972,-59.0,-0.65,0.66,-0.126,0
brake,left,-1,0.4,drive,1.2295667469734326,-1052.0,-0.48,0.49,-0.16,0
brake,left,-1,0.4,brake,0.02075675700325519,-1045.0,0.22,0.26,0.013,0
brake,left,-1,0.4,brake,0.09675604599760845,305.0,0.24,0.24,0.082,0
brake,left,-1,0.4,brake,0.16257827600929886,289.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.22880309802712873,289.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.29450570000335574,289.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.36052602098789066,289.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.4262269160244614,289.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.491931974014733,289.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.5579991380218416,289.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.6239609110052697,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.6898255170090124,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.7555146380327642,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.821301580988802,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.8873057400342077,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,0.9537516530253924,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,1.0195247399969958,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,1.0853690810035914,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,brake,1.1514328549965285,0.0,0.0,0.0,0.0,0
handbrake,left,0,0.1,hold,0.010572512983344495,0.0,0.0,0.0,0.0,0
handbrake,left,0,0.1,hold,0.0869459179812111,0.0,-0.05,0.08,0.057,0
handbrake,left,0,0.1,hold,0.1531410869793035,0.0,0.1,0.1,0.058,0
handbrake,left,0,0.1,hold,0.21927258698269725,0.0,0.09,0.09,0.058,0
handbrake,left,0,0.1,hold,0.2855852339998819,0.0,0.09,0.09,0.058,0
handbrake,left,0,0.1,hold,0.3619060259661637,0.0,0.09,0.09,0.058,0
handbrake,left,0,0.1,hold,0.43827753997175023,0.0,0.09,0.09,0.058,0
handbrake,left,0,0.1,hold,0.5150762230041437,0.0,0.09,0.09,0.058,0
handbrake,left,0,0.1,hold,0.5913890079827979,0.0,0.09,0.09,0.058,0
handbrake,left,0,0.1,hold,0.6575539350160398,0.0,0.09,0.09,0.059,0
handbrake,left,0,0.1,hold,0.7344581499928609,0.0,0.09,0.09,0.058,0
handbrake,left,0,0.1,hold,0.8109249729895964,0.0,0.09,0.09,0.058,0
handbrake,left,0,0.1,hold,0.8770352989668027,0.0,0.09,0.09,0.058,0
handbrake,left,0,0.2,hold,0.010447402019053698,0.0,0.0,0.0,0.0,0
handbrake,left,0,0.2,hold,0.08675382402725518,0.0,0.0,0.05,0.06,0
handbrake,left,0,0.2,hold,0.16281293501378968,0.0,0.2,0.2,0.06,0
handbrake,left,0,0.2,hold,0.22865435801213607,0.0,0.19,0.19,0.06,0
handbrake,left,0,0.2,hold,0.30460020405007526,0.0,0.19,0.19,0.06,0
handbrake,left,0,0.2,hold,0.37045076803769916,0.0,0.19,0.19,0.06,0
handbrake,left,0,0.2,hold,0.44643312302650884,0.0,0.19,0.19,0.06,0
handbrake,left,0,0.2,hold,0.5225714530097321,0.0,0.19,0.19,0.061,0
handbrake,left,0,0.2,hold,0.5889195390045643,0.0,0.19,0.19,0.061,0
handbrake,left,0,0.2,hold,0.6549234900157899,0.0,0.19,0.19,0.06,0
handbrake,left,0,0.2,hold,0.7307922629988752,0.0,0.19,0.19,0.06,0
handbrake,left,0,0.2,hold,0.7967835760209709,0.0,0.19,0.19,0.061,0
handbrake,left,0,0.2,hold,0.8726141040096991,0.0,0.19,0.19,0.06,0
handbrake,left,0,0.4,hold,0.010470069013535976,0.0,0.0,0.0,0.0,0
handbrake,left,0,0.4,hold,0.08648075099335983,0.0,0.07,0.09,0.065,0
handbrake,left,0,0.4,hold,0.15249651501653716,0.0,0.4,0.4,0.064,0
handbrake,left,0,0.4,hold,0.21846491598989815,0.0,0.39,0.39,0.066,0
handbrake,left,0,0.4,hold,0.28440033801598474,0.0,0.39,0.39,0.064,0
handbrake,left,0,0.4,hold,0.3615996320149861,0.0,0.39,0.39,0.064,0
handbrake,left,0,0.4,hold,0.4378995340084657,0.0,0.39,0.39,0.064,0
handbrake,left,0,0.4,hold,0.5037605710094795,0.0,0.39,0.39,0.064,0
handbrake,left,0,0.4,hold,0.5795478579821065,0.0,0.39,0.39,0.064,0
handbrake,left,0,0.4,hold,0.6554635069915093,0.0,0.39,0.39,0.064,0
handbrake,left,0,0.4,hold,0.7315258150338195,0.0,0.39,0.39,0.064,0
handbrake,left,0,0.4,hold,0.807510077022016,0.0,0.39,0.39,0.065,0
handbrake,left,0,0.4,hold,0.8835421220283024,0.0,0.39,0.39,0.064,0
brake,right,1,0.2,drive,0.020983003021683544,0.0,0.0,0.0,0.0,0
brake,right,1,0.2,drive,0.09836220199940726,0.0,-0.1,0.1,0.069,0
brake,right,1,0.2,drive,0.17434630199568346,0.0,0.22,0.22,0.08,0
brake,right,1,0.2,drive,0.2502340340288356,0.0,0.44,0.44,0.093,0
brake,right,1,0.2,drive,0.3262088089832105,506.0,0.22,0.22,0.108,0
brake,right,1,0.2,drive,0.40268487797584385,428.0,0.09,0.11,0.069,0
brake,right,1,0.2,drive,0.478741210012231,300.0,0.0,0.05,0.108,0
brake,right,1,0.2,drive,0.5548576900037006,437.0,0.32,0.32,0.086,0
brake,right,1,0.2,drive,0.6310007100109942,379.0,0.08,0.08,0.108,0
brake,right,1,0.2,drive,0.7071812030044384,477.0,0.21,0.21,0.075,0
brake,right,1,0.2,drive,0.7831902879988775,350.0,0.05,0.05,0.101,0
brake,right,1,0.2,drive,0.8592122700065374,399.0,0.27,0.27,0.076,0
brake,right,1,0.2,drive,0.9352410670253448,347.0,0.13,0.13,0.116,0
brake,right,1,0.2,drive,1.0112867489806376,495.0,0.23,0.23,0.076,0
brake,right,1,0.2,drive,1.0878135029925033,356.0,0.06,0.06,0.106,0
brake,right,1,0.2,drive,1.1640881919884123,458.0,0.24,0.24,0.085,0
brake,right,1,0.2,drive,1.2403526339912787,376.0,0.1,0.1,0.109,0
brake,right,1,0.2,drive,1.3164574010297656,451.0,0.23,0.23,0.083,0
brake,right,1,0.2,brake,0.02069133397890255,390.0,0.12,0.13,0.109,0
brake,right,1,0.2,brake,0.096588525979314,437.0,0.08,0.1,-0.069,0
brake,right,1,0.2,brake,0.16232748999027535,-128.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.22799198800930753,-128.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.2939107230049558,-128.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.35963502299273387,-128.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.425377281033434,-128.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.491421168029774,-128.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.5571701020235196,-128.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.6228246500249952,0.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.6886128390324302,0.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.754380622995086,0.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.8201705790124834,0.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.8862931919866242,0.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,0.9527058780076914,0.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,1.0186901839915663,0.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,1.084446451975964,0.0,0.0,0.0,0.0,0
brake,right,1,0.2,brake,1.150268581986893,0.0,0.0,0.0,0.0,0
brake,right,1,0.4,drive,0.02094014798058197,0.0,0.0,0.0,0.0,0
brake,right,1,0.4,drive,0.09757761098444462,0.0,0.15,0.15,-0.052,0
brake,right,1,0.4,drive,0.17362938896985725,0.0,0.18,0.18,-0.032,0
brake,right,1,0.4,drive,0.24955357098951936,0.0,0.32,0.32,0.052,0
brake,right,1,0.4,drive,0.3254126939573325,0.0,0.57,0.57,0.086,0
brake,right,1,0.4,drive,0.40145014895824715,506.0,0.6,0.63,0.153,0
brake,right,1,0.4,drive,0.4778450619778596,577.0,-0.06,0.06,0.065,0
brake,right,1,0.4,drive,0.5537654579966329,401.0,-0.08,0.18,0.077,0
brake,right,1,0.4,drive,0.629678083001636,316.0,0.4,0.4,0.043,0
brake,right,1,0.4,drive,0.7058254400035366,316.0,0.36,0.36,0.039,0
brake,right,1,0.4,drive,0.7820316859870218,316.0,0.33,0.33,0.042,0
brake,right,1,0.4,drive,0.8579558309866115,316.0,0.35,0.35,0.043,0
brake,right,1,0.4,drive,0.9340000950032845,316.0,0.37,0.37,0.044,0
brake,right,1,0.4,drive,1.0100589419598691,316.0,0.38,0.38,0.046,0
brake,right,1,0.4,drive,1.0862072719610296,63.0,0.49,0.49,0.074,0
brake,right,1,0.4,drive,1.1624061839538626,62.0,0.65,0.67,0.172,0
brake,right,1,0.4,drive,1.238418634980917,935.0,0.17,0.18,0.093,0
brake,right,1,0.4,brake,0.02097308001248166,816.0,0.1,0.22,-0.011,0
brake,right,1,0.4,brake,0.0973098740214482,-248.0,-0.23,0.25,-0.081,0
brake,right,1,0.4,brake,0.16346030600834638,-247.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.22995756298769265,-211.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.2960540060303174,152.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.3625992360175587,152.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.42917864298215136,152.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.495369991986081,152.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.5617402280331589,152.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.6279362060013227,152.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.694344513991382,152.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.7606074890354648,0.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.8267903000232764,0.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.893222279031761,0.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,0.9594980389811099,0.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,1.0256989530171268,0.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,1.0919480210286565,0.0,0.0,0.0,0.0,0
brake,right,1,0.4,brake,1.1580322270165198,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,drive,0.011070717999245971,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,drive,0.08753286401042715,0.0,0.12,0.13,-0.058,0
brake,right,-1,0.2,drive,0.16383217502152547,0.0,-0.22,0.23,-0.065,0
brake,right,-1,0.2,drive,0.2402018010034226,0.0,-0.44,0.44,-0.053,0
brake,right,-1,0.2,drive,0.3165971840498969,0.0,-0.57,0.57,-0.078,0
brake,right,-1,0.2,drive,0.3928214690531604,-202.0,-0.55,0.57,-0.157,0
brake,right,-1,0.2,drive,0.46908615302527323,-686.0,-0.02,0.04,-0.07,0
brake,right,-1,0.2,drive,0.5453534650150687,-376.0,0.05,0.15,-0.073,0
brake,right,-1,0.2,drive,0.621702129021287,-314.0,-0.33,0.33,-0.047,0
brake,right,-1,0.2,drive,0.6980360990273766,-314.0,-0.37,0.38,-0.048,0
brake,right,-1,0.2,drive,0.7744347320403904,-314.0,-0.34,0.34,-0.049,0
brake,right,-1,0.2,drive,0.8507931820349768,-314.0,-0.35,0.35,-0.049,0
brake,right,-1,0.2,drive,0.9269407080137171,-314.0,-0.36,0.36,-0.049,0
brake,right,-1,0.2,drive,1.0034347900073044,-314.0,-0.38,0.38,-0.05,0
brake,right,-1,0.2,drive,1.0800871400278993,0.0,-0.4,0.4,-0.055,0
brake,right,-1,0.2,drive,1.1564950020401739,-60.0,-0.66,0.66,-0.139,0
brake,right,-1,0.2,drive,1.2325972660328262,-1038.0,-0.46,0.46,-0.161,0
brake,right,-1,0.2,brake,0.02077448199270293,-1012.0,0.06,0.29,0.01,0
brake,right,-1,0.2,brake,0.09680800896603614,-824.0,0.23,0.25,0.052,0
brake,right,-1,0.2,brake,0.1625799149624072,-824.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.2283512859721668,-824.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.29430182301439345,-824.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.36029375897487625,-824.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.426240439992398,-824.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.49210053199203685,-824.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.5579857869888656,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.6237237299792469,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.6899660339695401,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.7556861269986257,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.8215827120002359,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.8874687209608965,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,0.9542614879901521,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,1.0203430730034597,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,1.0861943179625086,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,brake,1.1520877429866232,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,drive,0.010995652992278337,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,drive,0.08700529002817348,0.0,0.0,0.13,-0.054,0
brake,right,-1,0.4,drive,0.1634112560423091,0.0,-0.16,0.16,-0.055,0
brake,right,-1,0.4,drive,0.23958566499641165,-23.0,-0.29,0.29,-0.102,0
brake,right,-1,0.4,drive,0.31550512003013864,-104.0,-0.42,0.42,-0.156,0
brake,right,-1,0.4,drive,0.39150562399299815,-930.0,-0.18,0.18,-0.063,0
brake,right,-1,0.4,brake,0.02072149602463469,-796.0,0.37,0.37,0.004,0
brake,right,-1,0.4,brake,0.0970561999711208,-666.0,0.25,0.26,0.073,0
brake,right,-1,0.4,brake,0.16290952399140224,110.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.22877818898996338,110.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.29481131897773594,110.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.360851226025261,110.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.4266288080252707,110.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.4924160040100105,110.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.558249645982869,110.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.6239868649863638,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.6897030519903637,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.7553991689928807,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.8211725489818491,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.8869610910187475,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,0.9526887710089795,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,1.0186719669727609,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,1.084830582025461,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,brake,1.150765849975869,0.0,0.0,0.0,0.0,0
handbrake,right,0,0.1,hold,0.010593914019409567,0.0,0.0,0.0,0.0,0
handbrake,right,0,0.1,hold,0.08673479600111023,0.0,-0.05,0.14,-0.052,0
handbrake,right,0,0.1,hold,0.16286073299124837,0.0,-0.11,0.11,-0.054,0
handbrake,right,0,0.1,hold,0.23897857498377562,0.0,-0.09,0.09,-0.054,0
handbrake,right,0,0.1,hold,0.31495792197529227,0.0,-0.09,0.09,-0.054,0
handbrake,right,0,0.1,hold,0.39116165100131184,0.0,-0.09,0.09,-0.053,0
handbrake,right,0,0.1,hold,0.4672064870246686,0.0,-0.09,0.09,-0.053,0
handbrake,right,0,0.1,hold,0.5436043689842336,0.0,-0.09,0.09,-0.054,0
handbrake,right,0,0.1,hold,0.6198866600170732,0.0,-0.09,0.09,-0.053,0
handbrake,right,0,0.1,hold,0.6963500719866715,0.0,-0.09,0.09,-0.053,0
handbrake,right,0,0.1,hold,0.7725044399849139,0.0,-0.1,0.1,-0.053,0
handbrake,right,0,0.1,hold,0.8484399439767003,0.0,-0.09,0.09,-0.054,0
handbrake,right,0,0.2,hold,0.020519557991065085,0.0,0.0,0.0,0.0,0
handbrake,right,0,0.2,hold,0.09629534097621217,0.0,-0.08,0.12,-0.05,0
handbrake,right,0,0.2,hold,0.172426575969439,0.0,-0.18,0.18,-0.052,0
