test,motor,sign,amps,phase,t,erpm,iq,imotor,duty,fault
brake,left,1,0.4,brake,0.8483616200392134,-883.0,0.0,0.0,-0.051,0
brake,left,1,0.4,brake,0.9244000760372728,-883.0,0.0,0.0,-0.052,0
brake,left,1,0.4,brake,1.0004792929976247,-883.0,0.0,0.0,-0.05,0
brake,left,1,0.4,brake,1.0764001530478708,-883.0,0.0,0.0,-0.054,0
brake,left,1,0.4,brake,1.1524336620350368,0.0,0.0,0.0,-0.051,0
brake,left,-1,0.2,drive,0.011642216995824128,0.0,0.0,0.0,0.0,0
brake,left,-1,0.2,drive,0.0979990249616094,0.0,0.0,0.06,-0.049,0
brake,left,-1,0.2,drive,0.1942526579950936,0.0,-0.16,0.16,-0.076,0
brake,left,-1,0.2,drive,0.27056656195782125,-37.0,-0.37,0.37,-0.081,0
brake,left,-1,0.2,drive,0.3466384339844808,-266.0,-0.41,0.41,-0.141,0
brake,left,-1,0.2,drive,0.41265267494600266,-680.0,0.0,0.0,0.053,0
brake,left,-1,0.2,drive,0.49892632995033637,-680.0,0.29,0.3,0.005,0
brake,left,-1,0.2,drive,0.615648066974245,-680.0,0.29,0.29,0.037,0
brake,left,-1,0.2,drive,0.7324155499809422,-680.0,0.34,0.34,0.04,0
brake,left,-1,0.2,drive,0.8694000179530121,-680.0,0.38,0.38,0.047,0
brake,left,-1,0.2,drive,0.9762197559466586,-680.0,0.42,0.42,0.046,0
brake,left,-1,0.2,drive,1.0523034829529934,-62.0,-0.19,0.19,-0.125,0
brake,left,-1,0.2,drive,1.1285807699896395,-551.0,-0.28,0.29,-0.109,0
brake,left,-1,0.2,drive,1.2250962329562753,246.0,0.24,0.24,-0.048,0
brake,left,-1,0.2,drive,1.3015155749744736,-299.0,-0.47,0.47,-0.124,0
brake,left,-1,0.2,brake,0.041765014990232885,-634.0,0.0,0.03,0.009,0
brake,left,-1,0.2,brake,0.11793641198892146,170.0,-0.2,0.21,0.038,0
brake,left,-1,0.2,brake,0.1942312419996597,170.0,-0.18,0.18,0.053,0
brake,left,-1,0.2,brake,0.2706279329722747,170.0,-0.03,0.04,0.054,0
brake,left,-1,0.2,brake,0.34680194698739797,170.0,0.0,0.0,0.049,0
brake,left,-1,0.2,brake,0.4229868369875476,170.0,0.0,0.0,0.053,0
brake,left,-1,0.2,brake,0.48904857295565307,170.0,0.0,0.0,0.053,0
brake,left,-1,0.2,brake,0.5654410619754344,170.0,0.0,0.0,0.053,0
brake,left,-1,0.2,brake,0.641625138989184,0.0,0.0,0.0,0.052,0
brake,left,-1,0.2,brake,0.7177701210021041,0.0,0.0,0.0,0.054,0
brake,left,-1,0.2,brake,0.7939469229895622,0.0,0.0,0.0,0.053,0
brake,left,-1,0.2,brake,0.8701224509859458,0.0,0.0,0.0,0.052,0
brake,left,-1,0.2,brake,0.9463704130030237,0.0,0.0,0.0,0.053,0
brake,left,-1,0.2,brake,1.0227155009633861,0.0,0.0,0.0,0.053,0
brake,left,-1,0.2,brake,1.098937232978642,0.0,0.0,0.0,0.053,0
brake,left,-1,0.2,brake,1.1752708840067498,0.0,0.0,0.0,0.052,0
brake,left,-1,0.4,drive,0.011693192995153368,0.0,0.0,0.0,0.0,0
brake,left,-1,0.4,drive,0.08802410395583138,0.0,-0.08,0.08,0.046,0
brake,left,-1,0.4,drive,0.17438667896203697,0.0,-0.15,0.15,0.041,0
brake,left,-1,0.4,drive,0.270996221981477,0.0,-0.34,0.34,-0.066,0
brake,left,-1,0.4,drive,0.34729499596869573,0.0,-0.54,0.55,-0.147,0
brake,left,-1,0.4,drive,0.4234198169433512,-952.0,-0.06,0.08,0.05,0
brake,left,-1,0.4,brake,0.031626393960323185,222.0,0.46,0.46,-0.013,0
brake,left,-1,0.4,brake,0.10770396800944582,222.0,-0.31,0.31,-0.065,0
brake,left,-1,0.4,brake,0.18386428797384724,217.0,-0.18,0.18,-0.05,0
brake,left,-1,0.4,brake,0.2598701429669745,-284.0,-0.16,0.16,0.056,0
brake,left,-1,0.4,brake,0.33588382496964186,553.0,-0.06,0.06,0.04,0
brake,left,-1,0.4,brake,0.4121594359748997,553.0,-0.18,0.18,0.063,0
brake,left,-1,0.4,brake,0.48834462597733364,553.0,0.0,0.0,0.052,0
brake,left,-1,0.4,brake,0.5647540519712493,553.0,0.0,0.0,0.055,0
brake,left,-1,0.4,brake,0.6408164229942486,553.0,-0.01,0.01,0.077,0
brake,left,-1,0.4,brake,0.7169801769778132,113.0,0.0,0.07,0.058,0
brake,left,-1,0.4,brake,0.7931011799955741,98.0,0.06,0.08,0.052,0
brake,left,-1,0.4,brake,0.869453931984026,98.0,0.01,0.01,-0.057,0
brake,left,-1,0.4,brake,0.9455470590037294,98.0,0.0,0.0,-0.052,0
brake,left,-1,0.4,brake,1.0217747680144385,98.0,0.0,0.0,-0.055,0
brake,left,-1,0.4,brake,1.0978368449723348,98.0,0.0,0.0,0.06,0
brake,left,-1,0.4,brake,1.1742140229907818,98.0,0.0,0.0,-0.052,0
handbrake,left,0,0.1,hold,0.011179512017406523,0.0,0.0,0.0,0.0,0
handbrake,left,0,0.1,hold,0.08751820202451199,0.0,0.01,0.04,0.055,0
handbrake,left,0,0.1,hold,0.16376541001955047,0.0,0.09,0.09,0.056,0
handbrake,left,0,0.1,hold,0.23987750802189112,0.0,0.09,0.09,0.059,0
handbrake,left,0,0.1,hold,0.31610304600326344,0.0,0.09,0.09,0.057,0
handbrake,left,0,0.1,hold,0.3922948639956303,0.0,0.1,0.1,0.06,0
handbrake,left,0,0.1,hold,0.4683655660483055,0.0,0.09,0.09,0.068,0
handbrake,left,0,0.1,hold,0.5445819640299305,0.0,0.09,0.09,0.058,0
handbrake,left,0,0.1,hold,0.6207764650462195,0.0,0.09,0.09,0.056,0
handbrake,left,0,0.1,hold,0.6970025130431168,0.0,0.09,0.09,0.055,0
handbrake,left,0,0.1,hold,0.7731557080405764,0.0,0.09,0.09,0.055,0
handbrake,left,0,0.1,hold,0.8493342560250312,0.0,0.09,0.09,0.057,0
handbrake,left,0,0.2,hold,0.011313085968140513,0.0,0.0,0.0,0.0,0
handbrake,left,0,0.2,hold,0.08742013399023563,0.0,0.1,0.1,0.056,0
handbrake,left,0,0.2,hold,0.16352966101840138,0.0,0.2,0.2,0.058,0
handbrake,left,0,0.2,hold,0.23964680801145732,0.0,0.19,0.19,0.061,0
handbrake,left,0,0.2,hold,0.3157010019640438,0.0,0.19,0.19,0.057,0
handbrake,left,0,0.2,hold,0.39201140496879816,0.0,0.19,0.19,0.058,0
handbrake,left,0,0.2,hold,0.4682405259809457,0.0,0.2,0.2,0.06,0
handbrake,left,0,0.2,hold,0.544281342998147,0.0,0.19,0.19,0.058,0
handbrake,left,0,0.2,hold,0.6204476410057396,0.0,0.19,0.19,0.066,0
handbrake,left,0,0.2,hold,0.6965683929738589,0.0,0.2,0.2,0.057,0
handbrake,left,0,0.2,hold,0.7727217389619909,0.0,0.2,0.2,0.06,0
handbrake,left,0,0.2,hold,0.8485608869814314,0.0,0.19,0.19,0.058,0
handbrake,left,0,0.4,hold,0.01152876199921593,0.0,0.0,0.0,0.0,0
handbrake,left,0,0.4,hold,0.0878379589994438,0.0,0.27,0.27,0.086,0
handbrake,left,0,0.4,hold,0.1639580000191927,0.0,0.4,0.4,0.065,0
handbrake,left,0,0.4,hold,0.2398887390154414,0.0,0.39,0.39,0.059,0
handbrake,left,0,0.4,hold,0.3157999340328388,0.0,0.4,0.4,0.062,0
handbrake,left,0,0.4,hold,0.39188785798614845,0.0,0.39,0.39,0.08,0
handbrake,left,0,0.4,hold,0.46802615601336583,0.0,0.39,0.39,0.063,0
handbrake,left,0,0.4,hold,0.5441362109850161,0.0,0.39,0.39,0.061,0
handbrake,left,0,0.4,hold,0.6203617179999128,0.0,0.4,0.4,0.064,0
handbrake,left,0,0.4,hold,0.6965321220341139,0.0,0.39,0.39,0.062,0
handbrake,left,0,0.4,hold,0.7725834610173479,0.0,0.39,0.39,0.063,0
handbrake,left,0,0.4,hold,0.8487521639908664,0.0,0.39,0.39,0.064,0
brake,right,1,0.2,drive,0.011962836957536638,0.0,0.0,0.0,0.0,0
brake,right,1,0.2,drive,0.08818960300413892,0.0,-0.09,0.09,0.065,0
brake,right,1,0.2,drive,0.1644254589919001,0.0,0.2,0.2,0.066,0
brake,right,1,0.2,drive,0.24072208401048556,0.0,0.41,0.41,0.049,0
brake,right,1,0.2,drive,0.31701073300791904,0.0,0.54,0.54,0.063,0
brake,right,1,0.2,drive,0.39304513699607924,0.0,0.67,0.68,0.12,0
brake,right,1,0.2,drive,0.48935579298995435,860.0,0.28,0.28,0.035,0
brake,right,1,0.2,drive,0.5657175199594349,788.0,-0.35,0.35,-0.052,0
brake,right,1,0.2,drive,0.6415393030038103,-73.0,-0.38,0.38,0.05,0
brake,right,1,0.2,drive,0.7177068009623326,380.0,0.14,0.14,0.091,0
brake,right,1,0.2,drive,0.7937169959768653,364.0,0.22,0.23,0.051,0
brake,right,1,0.2,drive,0.869840437953826,403.0,0.19,0.2,0.062,0
brake,right,1,0.2,drive,0.9461993720033206,260.0,0.18,0.18,0.119,0
brake,right,1,0.2,drive,1.022394503990654,586.0,0.29,0.29,0.065,0
brake,right,1,0.2,drive,1.098589628993068,419.0,-0.05,0.06,0.102,0
brake,right,1,0.2,drive,1.1747099669883028,366.0,0.26,0.27,0.042,0
brake,right,1,0.2,drive,1.25093089195434,366.0,0.29,0.3,0.049,0
brake,right,1,0.2,brake,0.021435139002278447,366.0,0.23,0.23,-0.011,0
brake,right,1,0.2,brake,0.09756525402190164,-50.0,0.1,0.1,-0.073,0
brake,right,1,0.2,brake,0.1736614050460048,-63.0,-0.06,0.11,-0.05,0
brake,right,1,0.2,brake,0.24965849501313642,-63.0,-0.03,0.03,0.058,0
brake,right,1,0.2,brake,0.3258145130239427,-63.0,0.0,0.0,0.054,0
brake,right,1,0.2,brake,0.40198464499553666,-63.0,0.0,0.0,0.055,0
brake,right,1,0.2,brake,0.47834117099409923,-63.0,0.0,0.0,0.053,0
brake,right,1,0.2,brake,0.5544880970264785,-63.0,0.0,0.0,0.055,0
brake,right,1,0.2,brake,0.6304461620165966,-63.0,0.0,0.0,0.054,0
brake,right,1,0.2,brake,0.7065666600246914,0.0,0.0,0.0,0.055,0
brake,right,1,0.2,brake,0.7826602639979683,0.0,0.0,0.0,0.057,0
brake,right,1,0.2,brake,0.8586441380321048,0.0,0.0,0.0,0.058,0
brake,right,1,0.2,brake,0.9347085930057801,0.0,0.0,0.0,0.055,0
brake,right,1,0.2,brake,1.0107742400141433,0.0,0.0,0.0,0.055,0
brake,right,1,0.2,brake,1.0869541430147365,0.0,0.0,0.0,0.056,0
brake,right,1,0.2,brake,1.1632586990017444,0.0,0.0,0.0,0.056,0
brake,right,1,0.4,drive,0.01176906400360167,0.0,0.0,0.0,0.0,0
brake,right,1,0.4,drive,0.10802052001236007,0.0,0.0,0.07,0.056,0
brake,right,1,0.4,drive,0.21448028803570196,0.0,0.22,0.22,0.064,0
brake,right,1,0.4,drive,0.32098325999686494,0.0,0.5,0.5,0.067,0
brake,right,1,0.4,drive,0.3978025690303184,25.0,0.64,0.64,0.154,0
brake,right,1,0.4,drive,0.4741095270146616,898.0,-0.04,0.06,-0.06,0
brake,right,1,0.4,drive,0.5501017630449496,290.0,0.12,0.12,0.087,0
brake,right,1,0.4,drive,0.6259981210459955,426.0,0.26,0.26,0.115,0
brake,right,1,0.4,drive,0.7023449790431187,610.0,0.13,0.13,-0.066,0
brake,right,1,0.4,drive,0.7784360450459644,-111.0,0.07,0.07,0.068,0
brake,right,1,0.4,drive,0.8545893300324678,271.0,0.48,0.48,0.071,0
brake,right,1,0.4,drive,0.9307305300026201,269.0,0.36,0.36,0.134,0
brake,right,1,0.4,drive,1.0069400840438902,727.0,0.15,0.15,0.068,0
brake,right,1,0.4,drive,1.0830098720034584,533.0,-0.15,0.18,0.065,0
brake,right,1,0.4,drive,1.220205318997614,455.0,0.25,0.25,-0.049,0
brake,right,1,0.4,drive,1.326662835024763,455.0,0.12,0.12,-0.049,0
brake,right,1,0.4,brake,0.04182027594652027,455.0,0.12,0.12,-0.015,0
brake,right,1,0.4,brake,0.1179027549806051,-28.0,0.03,0.06,-0.053,0
brake,right,1,0.4,brake,0.19427016499685124,-28.0,-0.03,0.04,0.053,0
brake,right,1,0.4,brake,0.2706791069940664,-28.0,0.0,0.0,0.053,0
brake,right,1,0.4,brake,0.3468258369830437,-28.0,0.0,0.0,0.055,0
brake,right,1,0.4,brake,0.42281700094463304,-28.0,0.0,0.0,0.054,0
brake,right,1,0.4,brake,0.49884521297644824,-28.0,0.0,0.0,0.055,0
brake,right,1,0.4,brake,0.5748165269615129,-28.0,0.0,0.0,0.056,0
brake,right,1,0.4,brake,0.6509593879454769,0.0,0.0,0.0,0.063,0
brake,right,1,0.4,brake,0.7281218189746141,0.0,0.0,0.0,0.056,0
brake,right,1,0.4,brake,0.8041579389828257,0.0,0.0,0.0,0.056,0
brake,right,1,0.4,brake,0.8803712989902124,0.0,0.0,0.0,0.055,0
brake,right,1,0.4,brake,0.9566051619476639,0.0,0.0,0.0,0.055,0
brake,right,1,0.4,brake,1.0326420149649493,0.0,0.0,0.0,0.055,0
brake,right,1,0.4,brake,1.1087472189683467,0.0,0.0,0.0,0.054,0
brake,right,1,0.4,brake,1.1847961460007355,0.0,0.0,0.0,0.055,0
brake,right,-1,0.2,drive,0.011947449995204806,0.0,0.0,0.0,0.0,0
brake,right,-1,0.2,drive,0.09844700898975134,0.0,-0.01,0.07,-0.055,0
brake,right,-1,0.2,drive,0.19497938000131398,0.0,-0.17,0.17,-0.058,0
brake,right,-1,0.2,drive,0.30153059598524123,-15.0,-0.41,0.41,-0.073,0
brake,right,-1,0.2,drive,0.37768507096916437,-198.0,-0.57,0.57,-0.165,0
brake,right,-1,0.2,drive,0.4539292249828577,-935.0,-0.06,0.07,-0.041,0
brake,right,-1,0.2,brake,0.021735812013503164,-812.0,0.4,0.45,0.012,0
brake,right,-1,0.2,brake,0.09788844001013786,-812.0,0.04,0.08,0.056,0
brake,right,-1,0.2,brake,0.17403568502049893,-812.0,0.0,0.0,0.054,0
brake,right,-1,0.2,brake,0.24998441501520574,-812.0,0.0,0.0,0.054,0
brake,right,-1,0.2,brake,0.3260590999852866,-812.0,0.0,0.0,0.055,0
brake,right,-1,0.2,brake,0.40220915601821616,-812.0,0.0,0.0,0.056,0
brake,right,-1,0.2,brake,0.47828849498182535,-812.0,0.0,0.0,0.054,0
brake,right,-1,0.2,brake,0.5544110169867054,-812.0,0.0,0.0,0.055,0
brake,right,-1,0.2,brake,0.6306565250270069,0.0,0.0,0.0,0.054,0
brake,right,-1,0.2,brake,0.7069154540076852,0.0,0.0,0.0,0.055,0
brake,right,-1,0.2,brake,0.7831599910277873,0.0,0.0,0.0,0.054,0
brake,right,-1,0.2,brake,0.8592900449875742,0.0,0.0,0.0,0.054,0
brake,right,-1,0.2,brake,0.9354614460025914,0.0,0.0,0.0,0.056,0
brake,right,-1,0.2,brake,1.0116124500054866,0.0,0.0,0.0,0.056,0
brake,right,-1,0.2,brake,1.0877242070273496,0.0,0.0,0.0,0.055,0
brake,right,-1,0.2,brake,1.1638755549793132,0.0,0.0,0.0,0.055,0
brake,right,-1,0.4,drive,0.011814325989689678,0.0,0.0,0.0,0.0,0
brake,right,-1,0.4,drive,0.0979824920068495,0.0,0.0,0.08,-0.056,0
brake,right,-1,0.4,drive,0.18405267701018602,0.0,-0.17,0.17,-0.056,0
brake,right,-1,0.4,drive,0.30066572700161487,-25.0,-0.39,0.39,-0.053,0
brake,right,-1,0.4,drive,0.3769619050435722,-22.0,-0.57,0.57,-0.112,0
brake,right,-1,0.4,drive,0.45296928903553635,-511.0,-0.53,0.53,-0.17,0
brake,right,-1,0.4,drive,0.5289521230151877,-893.0,0.26,0.26,0.068,0
brake,right,-1,0.4,drive,0.6151046470040455,-500.0,-0.27,0.28,0.048,0
brake,right,-1,0.4,drive,0.6912078030291013,116.0,-0.31,0.32,-0.084,0
brake,right,-1,0.4,drive,0.7774530570022762,-266.0,-0.43,0.43,-0.083,0
brake,right,-1,0.4,drive,0.8534523430280387,-744.0,-0.29,0.29,-0.075,0
brake,right,-1,0.4,drive,0.9703143819933757,-603.0,0.14,0.15,-0.057,0
brake,right,-1,0.4,drive,1.0666952360188589,-603.0,0.12,0.12,-0.05,0
brake,right,-1,0.4,drive,1.1529515000293031,-603.0,0.12,0.12,-0.049,0
brake,right,-1,0.4,drive,1.2492883970262483,-603.0,0.14,0.14,-0.045,0
brake,right,-1,0.4,brake,0.021636997000314295,-603.0,0.16,0.16,-0.015,0
brake,right,-1,0.4,brake,0.09789263497805223,-603.0,0.07,0.08,-0.061,0
brake,right,-1,0.4,brake,0.17403815302532166,-70.0,0.02,0.02,-0.071,0
brake,right,-1,0.4,brake,0.25030771002639085,-67.0,-0.04,0.11,-0.05,0
brake,right,-1,0.4,brake,0.3265224210335873,-67.0,-0.04,0.04,0.052,0
brake,right,-1,0.4,brake,0.40268881601514295,-67.0,0.0,0.0,0.054,0
brake,right,-1,0.4,brake,0.4787649310310371,-67.0,0.0,0.0,0.054,0
brake,right,-1,0.4,brake,0.5548531230306253,-67.0,0.0,0.0,0.055,0
brake,right,-1,0.4,brake,0.6309445279766805,-67.0,0.0,0.0,0.055,0
brake,right,-1,0.4,brake,0.7070005959831178,-67.0,0.0,0.0,0.053,0
brake,right,-1,0.4,brake,0.7830301289795898,0.0,0.0,0.0,0.055,0
brake,right,-1,0.4,brake,0.8591308469767682,0.0,0.0,0.0,0.052,0
brake,right,-1,0.4,brake,0.9351871809922159,0.0,0.0,0.0,0.055,0
brake,right,-1,0.4,brake,1.0111896480084397,0.0,0.0,0.0,0.055,0
brake,right,-1,0.4,brake,1.087285574991256,0.0,0.0,0.0,0.051,0
brake,right,-1,0.4,brake,1.163441792014055,0.0,0.0,0.0,0.057,0
handbrake,right,0,0.1,hold,0.01129815896274522,0.0,0.0,0.0,0.0,0
handbrake,right,0,0.1,hold,0.0874058369663544,0.0,-0.07,0.1,-0.049,0
handbrake,right,0,0.1,hold,0.1635580199654214,0.0,-0.1,0.1,-0.053,0
handbrake,right,0,0.1,hold,0.2397984249982983,0.0,-0.09,0.09,-0.052,0
handbrake,right,0,0.1,hold,0.31589387101121247,0.0,-0.09,0.09,-0.054,0
handbrake,right,0,0.1,hold,0.39197540300665423,0.0,-0.09,0.09,-0.053,0
handbrake,right,0,0.1,hold,0.46799238299718127,0.0,-0.09,0.09,-0.055,0
handbrake,right,0,0.1,hold,0.5440020759706385,0.0,-0.09,0.09,-0.055,0
handbrake,right,0,0.1,hold,0.6199907819973305,0.0,-0.09,0.09,-0.051,0
handbrake,right,0,0.1,hold,0.696007861988619,0.0,-0.09,0.09,-0.053,0
handbrake,right,0,0.1,hold,0.7719842249643989,0.0,-0.09,0.09,-0.053,0
handbrake,right,0,0.1,hold,0.8480107439681888,0.0,-0.09,0.09,-0.053,0
handbrake,right,0,0.2,hold,0.011461213987786323,0.0,0.0,0.0,0.0,0
handbrake,right,0,0.2,hold,0.08771760697709396,0.0,-0.11,0.12,-0.055,0
handbrake,right,0,0.2,hold,0.16392302501481026,0.0,-0.2,0.2,-0.052,0
handbrake,right,0,0.2,hold,0.24005867901723832,0.0,-0.2,0.2,-0.054,0
handbrake,right,0,0.2,hold,0.316148912999779,0.0,-0.19,0.19,-0.052,0
handbrake,right,0,0.2,hold,0.3923372710123658,0.0,-0.19,0.19,-0.054,0
handbrake,right,0,0.2,hold,0.4686507640290074,0.0,-0.19,0.19,-0.051,0
handbrake,right,0,0.2,hold,0.5447846180177294,0.0,-0.19,0.19,-0.051,0
handbrake,right,0,0.2,hold,0.6208358280127868,0.0,-0.19,0.19,-0.048,0
handbrake,right,0,0.2,hold,0.6970876639825292,0.0,-0.19,0.19,-0.05,0
handbrake,right,0,0.2,hold,0.7730506039806642,0.0,-0.19,0.19,-0.05,0
handbrake,right,0,0.2,hold,0.8489814649801701,0.0,-0.19,0.19,-0.053,0
handbrake,right,0,0.4,hold,0.011469876975752413,0.0,0.0,0.0,0.0,0
handbrake,right,0,0.4,hold,0.08758170501096174,0.0,-0.27,0.27,-0.064,0
handbrake,right,0,0.4,hold,0.16374231700319797,0.0,-0.4,0.4,-0.058,0
handbrake,right,0,0.4,hold,0.24038798903347924,0.0,-0.4,0.4,-0.057,0
handbrake,right,0,0.4,hold,0.31659557402599603,0.0,-0.39,0.39,-0.058,0
handbrake,right,0,0.4,hold,0.3926342229824513,0.0,-0.39,0.39,-0.058,0
handbrake,right,0,0.4,hold,0.46866881498135626,0.0,-0.39,0.39,-0.06,0
handbrake,right,0,0.4,hold,0.5447215239983052,0.0,-0.39,0.39,-0.059,0
handbrake,right,0,0.4,hold,0.6219746540300548,0.0,-0.39,0.39,-0.057,0
handbrake,right,0,0.4,hold,0.6981578919803724,0.0,-0.39,0.39,-0.058,0
handbrake,right,0,0.4,hold,0.7743980460218154,0.0,-0.39,0.39,-0.059,0
handbrake,right,0,0.4,hold,0.8504947740002535,0.0,-0.39,0.39,-0.058,0
