case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.13296025799354538,0.0,-0.03,-0.02,0.03,0.04,-0.021,-0.917,0.005,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.19928843301022425,0.0,-0.09,-0.01,0.09,0.04,-0.033,-1.413,0.15,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.26567515201168135,0.0,-0.1,0.0,0.1,0.06,-0.036,-1.542,0.206,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.3318909219815396,0.0,-0.12,0.0,0.12,0.04,-0.037,-1.555,0.233,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.3980808570049703,0.0,-0.12,0.0,0.12,0.0,-0.038,-1.617,0.252,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.46435848099645227,0.0,-0.14,0.0,0.14,0.06,-0.038,-1.627,0.252,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.5306337340152822,0.0,-0.15,0.0,0.15,0.0,-0.039,-1.67,0.262,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.5969664570293389,0.0,-0.17,0.0,0.17,0.4,-0.041,-1.716,0.273,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.6633282990078442,0.0,-0.16,0.0,0.16,0.06,-0.041,-1.743,0.27,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.7297554929973558,0.0,-0.18,0.0,0.18,0.06,-0.042,-1.772,0.284,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.7960466499789618,0.0,-0.2,0.0,0.2,0.02,-0.042,-1.788,0.284,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.8627205659868196,0.0,-0.2,0.01,0.2,0.08,-0.043,-1.829,0.286,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.9289731630124152,0.0,-0.21,0.0,0.21,0.06,-0.044,-1.845,0.292,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,0.9952093539759517,0.0,-0.22,0.01,0.22,0.0,-0.044,-1.863,0.292,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,1.0618699439801276,0.0,-0.24,0.0,0.24,0.04,-0.044,-1.863,0.319,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,1.12824377999641,0.0,-0.26,0.0,0.26,0.04,-0.044,-1.877,0.319,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,-150.0,run,1.1946484509971924,0.0,-0.25,0.0,0.25,0.02,-0.045,-1.922,0.311,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,1.1469819582998753e-06,0.0,-0.28,0.0,0.28,0.36,-0.046,-1.936,0.321,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,0.07645280298311263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,0.14293416700093076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,0.20942947402363643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,0.27567083097528666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,0.3420009529800154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,0.4082840029732324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,0.47462970297783613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,0.5409763979841955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,0.6072698479983956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-150_r2,left,0.0095,0.022,0.0,0,stop,0.6735988199943677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.00014334300067275763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.06632227799855173,0.0,0.0,0.0,0.01,0.0,0.004,0.053,-0.142,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.13260182202793658,0.0,0.02,-0.01,0.02,0.0,0.019,0.801,-0.158,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.19892888399772346,0.0,0.13,0.0,0.13,0.24,0.039,1.657,-0.064,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.26516601600451395,0.0,0.19,0.01,0.19,0.0,0.043,1.834,-0.163,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.3313696370460093,0.0,0.2,0.0,0.2,0.0,0.045,1.901,-0.244,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.3975463020033203,0.0,0.23,0.0,0.23,0.06,0.045,1.914,-0.284,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.4639088270487264,0.0,0.21,-0.01,0.21,0.4,0.048,2.056,-0.273,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.5302209090441465,0.0,0.2,-0.1,0.23,0.0,0.059,2.523,-0.236,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.5970086440211162,0.0,0.28,-0.04,0.28,0.06,0.072,3.07,-0.072,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.6633090840186924,0.0,0.2,-0.03,0.2,0.08,0.079,3.346,-0.638,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.7296095930505544,346.0,0.14,0.0,0.14,0.0,0.078,3.261,-0.665,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.7960535010206513,358.0,0.11,0.0,0.11,0.04,0.072,3.038,-0.635,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.8623896460048854,329.0,0.15,-0.03,0.15,0.18,0.067,2.842,-0.45,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.9286100720055401,281.0,0.17,0.02,0.17,0.02,0.065,2.754,-0.415,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,0.9946677639964037,263.0,0.19,0.0,0.19,0.04,0.067,2.874,-0.273,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.061006363015622,247.0,0.16,0.0,0.16,0.04,0.064,2.7,-0.41,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.1272584469988942,250.0,0.23,0.01,-0.23,-0.02,0.067,2.85,-0.402,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,300.0,run,1.193473907012958,246.0,0.18,0.0,0.18,0.04,0.07,2.971,-0.273,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,1.1569936759769917e-06,268.0,0.23,-0.01,0.23,0.06,0.069,2.92,-0.472,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,0.07649797201156616,284.0,0.14,0.0,0.14,0.02,0.066,2.786,-0.525,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,0.14310585299972445,265.0,0.14,-0.01,-0.14,-0.02,0.056,2.378,-0.166,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,0.20983108901418746,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,0.2762806399841793,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,0.34284076502081007,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,0.4091445609810762,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,0.47541958099463955,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,0.5416965169715695,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,0.6079313149675727,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_+300_r1,left,0.0095,0.022,0.0,0,stop,0.6742222519824281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r1,left,0.0095,0.022,0.0,-300.0,run,0.0001256010145880282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.022_kd0_-300_r1,left,0.0095,0.022,0.0,-300.0,run,0.06641148100607097,0.0,-0.01,0.03,0.04,0.0,0.014,0.061,-0.59,0
left_kp0.0095_ki0.022_kd0_-300_r1,left,0.0095,0.022,0.0,-300.0,run,0.13390443701064214,0.0,-0.03,0.0,0.03,0.04,-0.028,-0.74,-0.97,0
left_kp0.0095_ki0.022_kd0_-300_r1,left,0.0095,0.022,0.0,-300.0,run,0.20021732000168413,0.0,-0.12,-0.01,0.12,0.0,-0.04,-1.52,-0.796,0
