host_time,sample_index,firmware_seq,firmware_time_s,mode,mode_name,dq_reference,cmdL,cmdR,rpmL,rpmR,iqL_A,iqR_A,idL_A,idR_A,idcL_A,idcR_A,hallL,hallR,dcl_raw,rla_raw,rlb_raw,dcr_raw,rrb_raw,rrc_raw,battery_V,temperature_C,foc_isr_cycles,foc_isr_us,foc_isr_load_pct,encoder_position,position_target,position_speed_ref_rpm,encoder_elec_angle_deg,encoder_rpm,encoder_sync_state,encoder_sync_text,hw_profile,hw_profile_name,foc_isr_cycles_max,enabled,timeout,left_fault,right_fault,calibrating,calibration_pct
2026-08-30T08:17:45.994,19,19972,0.380000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3800,-0.0700,-33.6000,-0.2400,0.3600,100,110,1890,1968,1893,1934,1952,1936,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.014,20,19973,0.400000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1800,-19.3700,-0.0800,-33.5800,-0.1800,0.2600,100,110,1894,1965,1952,1940,1944,1931,42.650,47.90,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.034,21,19974,0.420000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1500,-19.3600,-0.0700,-33.5600,-0.2200,0.2400,100,110,1892,1968,1950,1938,1947,1934,42.650,47.90,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.055,22,19975,0.440000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1800,-19.4000,-0.0700,-33.6100,-0.2000,0.3200,100,110,1890,1970,1962,1943,1948,1933,42.650,47.90,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.075,23,19976,0.460000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1700,-19.3800,-0.0700,-33.5900,-0.1600,0.3000,100,110,1893,1970,1964,1944,1948,1932,42.650,47.90,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.095,24,19977,0.480000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3900,-0.0600,-33.6100,-0.2000,0.4000,100,110,1892,1971,1951,1936,1948,1933,42.650,47.90,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.116,25,19978,0.500000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1900,-19.3800,-0.0800,-33.5900,-0.2000,0.3200,100,110,1892,1970,1964,1944,1948,1932,42.650,47.90,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.136,26,19979,0.520000,2,FOC SPD,generated rotor dq,50,50,0,0,40.2200,-19.3600,-0.1000,-33.5600,-0.1600,0.4000,100,110,1893,1972,1962,1940,1949,1936,42.650,47.90,3096,48.3750,77.400,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.156,27,19980,0.540000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1200,-19.3900,-0.0400,-33.6000,-0.2800,0.2400,100,110,1892,1972,1964,1944,1949,1934,42.650,47.90,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.177,28,19981,0.560000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3800,-0.0700,-33.5900,-0.2200,0.2400,100,110,1892,1968,1949,1937,1947,1936,42.650,47.90,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.197,29,19982,0.580000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1300,-19.3600,-0.0800,-33.5800,-0.2000,0.2400,100,110,1893,1968,1949,1938,1945,1932,42.650,47.90,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.217,30,19983,0.600000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3700,-0.0800,-33.5800,-0.2000,0.2400,100,110,1894,1968,1950,1938,1947,1934,42.650,47.90,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.237,31,19984,0.620000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1400,-19.3700,-0.0600,-33.5700,-0.2000,0.3600,100,110,1892,1971,1952,1936,1948,1934,42.650,47.90,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.258,32,19985,0.640000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1400,-19.3700,-0.0700,-33.5700,-0.2000,0.2400,100,110,1894,1966,1952,1940,1944,1932,42.650,47.90,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.278,33,19986,0.660000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1700,-19.3800,-0.0700,-33.5900,-0.2000,0.2400,100,110,1892,1969,1950,1937,1947,1934,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.298,34,19987,0.680000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3600,-0.0800,-33.5500,-0.2000,0.2400,100,110,1893,1969,1952,1936,1946,1936,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.319,35,19988,0.700000,2,FOC SPD,generated rotor dq,50,50,0,0,40.2000,-19.3800,-0.1100,-33.5700,-0.1200,0.3000,100,110,1892,1970,1965,1942,1948,1932,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.339,36,19989,0.720000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3900,-0.0700,-33.6000,-0.2200,0.2200,100,110,1894,1967,1950,1938,1947,1934,42.650,47.90,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.359,37,19990,0.740000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3700,-0.0800,-33.5800,-0.2000,0.2000,100,110,1892,1968,1949,1937,1947,1934,42.650,47.90,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.380,38,19991,0.760000,2,FOC SPD,generated rotor dq,50,50,0,0,39.6200,-19.3600,0.1700,-33.5500,-0.2200,0.3600,100,110,1892,1970,1950,1937,1946,1931,42.650,47.90,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.400,39,19992,0.780000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1400,-19.3700,-0.0700,-33.5700,-0.2000,0.2400,100,110,1893,1966,1952,1940,1944,1932,42.650,47.90,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.420,40,19993,0.800000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3800,-0.0600,-33.5900,-0.2000,0.3600,100,110,1892,1971,1951,1936,1948,1934,42.650,47.90,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.441,41,19994,0.820000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1700,-19.3700,-0.1300,-33.5800,-0.2000,0.2600,100,110,1896,1966,1951,1940,1945,1932,42.650,47.90,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.461,42,19995,0.840000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3700,-0.0700,-33.5700,-0.1800,0.4000,100,110,1892,1972,1960,1937,1951,1936,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.481,43,19996,0.860000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1700,-19.3800,-0.0700,-33.6000,-0.2200,0.2000,100,110,1892,1969,1951,1936,1946,1934,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.502,44,19997,0.880000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3600,-0.0800,-33.5600,-0.2200,0.2400,100,110,1893,1969,1950,1937,1946,1934,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.522,45,19998,0.900000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3800,-0.0800,-33.5900,-0.2000,0.2800,100,110,1893,1968,1962,1941,1948,1932,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.550,46,19999,0.920000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1700,-19.3800,-0.0900,-33.6000,-0.2000,0.3800,100,110,1892,1970,1951,1936,1948,1936,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.562,47,20000,0.940000,2,FOC SPD,generated rotor dq,50,50,0,0,40.2600,-19.3600,-0.1500,-33.5600,-0.1800,0.2800,100,110,1896,1997,2260,1945,1944,1931,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.583,48,20001,0.960000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3600,-0.0800,-33.5500,-0.2000,0.2400,100,110,1894,1967,1952,1940,1944,1932,42.650,48.10,3096,48.3750,77.400,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.603,49,20002,0.980000,2,FOC SPD,generated rotor dq,50,50,0,0,40.2000,-19.3600,-0.1200,-33.5600,-0.2000,0.2400,100,110,1893,1969,1952,1937,1948,1934,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.623,50,20003,1.000000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1400,-19.3700,-0.0700,-33.5800,-0.2000,0.2400,100,110,1894,1968,1950,1937,1947,1935,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.644,51,20004,1.020000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1500,-19.3700,-0.1400,-33.5700,-0.1600,0.3200,100,110,1892,1972,1965,1944,1949,1933,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.664,52,20005,1.040000,2,FOC SPD,generated rotor dq,50,50,0,0,40.2200,-19.3600,-0.1900,-33.5700,-0.2000,0.4000,100,110,1892,1969,1950,1936,1944,1930,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.684,53,20006,1.060000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1700,-19.3900,-0.0700,-33.6000,-0.1600,0.3200,100,110,1891,1972,1965,1942,1948,1933,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.705,54,20007,1.080000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3900,-0.0700,-33.6000,-0.2400,0.2400,100,110,1893,1968,1949,1936,1948,1936,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.725,55,20008,1.100000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1900,-19.3800,-0.0800,-33.5900,-0.1800,0.2400,100,110,1896,1966,1953,1940,1944,1931,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.745,56,20009,1.120000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1500,-19.3800,-0.0700,-33.5900,-0.2200,0.2400,100,110,1893,1967,1950,1938,1947,1935,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.766,57,20010,1.140000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1000,-19.3500,-0.0500,-33.5500,-0.2000,0.2400,100,110,1893,1966,1952,1940,1944,1932,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.786,58,20011,1.160000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3900,-0.0700,-33.5900,-0.2400,0.2000,100,110,1892,1969,1950,1936,1946,1934,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.806,59,20012,1.180000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3900,-0.0600,-33.6000,-0.2000,0.3400,100,110,1892,1971,1951,1936,1947,1933,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.826,60,20013,1.200000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1700,-19.3700,-0.0600,-33.5800,-0.1800,0.3200,100,110,1893,1972,1965,1942,1948,1932,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.847,61,20014,1.220000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1800,-19.3700,-0.1100,-33.5600,-0.2000,0.3600,100,110,1892,1971,1951,1936,1949,1936,42.650,48.10,3096,48.3750,77.400,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.867,62,20015,1.240000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1700,-19.3800,-0.0700,-33.5900,-0.2200,0.2400,100,110,1895,1970,1951,1937,1947,1934,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.887,63,20016,1.260000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3800,-0.0700,-33.5900,-0.2200,0.2400,100,110,1893,1966,1948,1936,1948,1936,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.908,64,20017,1.280000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1800,-19.3700,-0.0800,-33.5700,-0.1800,0.2600,100,110,1895,1967,1954,1940,1944,1932,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.928,65,20018,1.300000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1900,-19.3900,-0.0800,-33.6000,-0.1600,0.3200,100,110,1892,1970,1964,1944,1948,1933,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.948,66,20019,1.320000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3700,-0.1300,-33.5600,-0.2000,0.2400,100,110,1893,1969,1952,1936,1948,1934,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.969,67,20020,1.340000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1700,-19.3800,-0.1200,-33.6000,-0.2000,0.3600,100,110,1891,1971,1951,1936,1949,1936,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:46.989,68,20021,1.360000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1700,-19.3700,-0.0800,-33.5700,-0.2000,0.2400,100,110,1892,1966,1951,1940,1945,1932,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.009,69,20022,1.380000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1800,-19.3800,-0.0800,-33.5800,-0.1800,0.2800,100,110,1894,1970,1964,1944,1948,1932,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.030,70,20023,1.400000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3800,-0.0600,-33.5800,-0.2000,0.3800,100,110,1890,1971,1951,1936,1949,1934,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.050,71,20024,1.420000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3900,-0.0700,-33.6000,-0.2000,0.2400,100,110,1893,1968,1950,1937,1947,1934,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.070,72,20025,1.440000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3800,-0.0800,-33.5800,-0.2000,0.2800,100,110,1893,1969,1962,1943,1948,1932,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.090,73,20026,1.460000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1300,-19.3700,-0.0600,-33.5700,-0.2000,0.2400,100,110,1892,1969,1951,1937,1948,1936,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.111,74,20027,1.480000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3800,-0.0700,-33.5900,-0.1800,0.4000,100,110,1891,1971,1951,1936,1949,1935,42.650,48.10,3148,49.1875,78.700,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.131,75,20028,1.500000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1800,-19.3700,-0.0800,-33.5800,-0.1800,0.3200,100,110,1893,1971,1965,1944,1949,1933,42.650,48.10,3154,49.2812,78.850,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.151,76,20029,1.520000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1300,-19.3900,-0.0500,-33.6000,-0.2000,0.2800,100,110,1893,1966,1953,1940,1944,1930,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.172,77,20030,1.540000,2,FOC SPD,generated rotor dq,50,50,0,0,40.2000,-19.3600,-0.1100,-33.5700,-0.2000,0.3200,100,110,1892,1971,1951,1936,1949,1935,42.650,48.10,3151,49.2344,78.775,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.192,78,20031,1.560000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1800,-19.3900,-0.0800,-33.5900,-0.2000,0.2400,100,110,1894,1966,1952,1940,1945,1932,42.650,48.10,3099,48.4219,77.475,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
2026-08-30T08:17:47.212,79,20032,1.580000,2,FOC SPD,generated rotor dq,50,50,0,0,40.1600,-19.3800,-0.0600,-33.5800,-0.2200,0.4000,100,110,1891,1971,1951,1936,1948,1934,42.650,48.10,3097,48.3906,77.425,0,0,0,0.0,0,0,idle,1,two_hall,3340,1,0,0,0,0,100.0
