host_time,elapsed_s,telemetry_version,cmdL,cmdR,rpmL,rpmR,dutyL_pct,dutyR_pct,currentMotorL_A,currentMotorR_A,currentInL_A,currentInR_A,idL_A,idR_A,iqL_A,iqR_A,vdL_V,vdR_V,vqL_V,vqR_V,hallL,hallR,faultL,faultR,dcl_raw,rla_raw,rlb_raw,dcr_raw,rrb_raw,rrc_raw,battery_V,temperature_C,foc_isr_cycles,foc_isr_us,foc_isr_load_pct,status
2026-09-01T21:18:18.364,0.131,2,44,44,0,0,10.9,12.7,1.27,0.62,0.22,0.14,0.35,0.83,1.27,0.62,-0.82,-2.54,5.46,5.46,011,001,0,0,1935,2041,1944,1871,1955,1905,42.83,34.3,3290,51.406,82.25,1
2026-09-01T21:18:18.484,0.251,2,45,45,45,38,8.4,9.3,-0.05,0.53,0.22,0.16,-0.24,-0.17,-0.05,0.53,-1.49,-0.04,3.98,4.42,100,011,0,0,1929,1983,1980,1867,1969,1955,42.83,34.3,3309,51.703,82.72,1
2026-09-01T21:18:18.495,0.262,2,46,46,45,38,9.0,8.5,0.32,1.25,0.10,0.10,0.45,0.45,0.32,1.25,-1.65,-0.22,3.98,4.49,100,011,0,0,1930,1960,2024,1868,1898,2010,42.83,34.3,3295,51.484,82.38,1
2026-09-01T21:18:18.506,0.272,2,46,46,39,35,9.2,10.2,-0.09,0.64,0.06,0.10,-0.37,0.16,-0.09,0.64,-1.13,-0.36,4.44,4.83,110,010,0,0,1929,1992,1988,1867,1987,1943,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.517,0.283,2,47,47,36,34,10.1,10.3,0.12,0.40,0.34,0.10,0.36,0.17,0.12,0.40,-1.19,-0.63,4.74,5.07,010,110,0,0,1931,1987,1992,1867,1987,1927,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.528,0.294,2,48,48,36,34,10.1,10.5,0.30,0.26,0.10,0.10,-0.31,0.28,0.30,0.26,-0.28,-1.02,4.86,5.20,010,110,0,0,1929,1996,1994,1867,1979,1928,42.83,34.3,3311,51.734,82.78,1
2026-09-01T21:18:18.539,0.305,2,48,48,36,35,10.4,11.5,0.44,0.12,0.16,0.12,-0.31,0.16,0.44,0.12,0.16,-1.20,5.04,5.34,011,100,0,0,1930,1995,2021,1861,1972,1928,42.83,34.3,3309,51.703,82.72,1
2026-09-01T21:18:18.549,0.316,2,48,48,36,38,9.5,11.4,0.61,-0.02,0.10,0.10,0.12,-0.18,0.61,-0.02,0.13,-1.08,5.17,5.30,001,101,0,0,1943,1996,2000,1870,1962,1951,42.83,34.3,3307,51.672,82.67,1
2026-09-01T21:18:18.560,0.327,2,48,48,36,41,11.1,10.5,0.55,-0.06,0.10,0.06,0.20,-0.29,0.55,-0.06,-0.01,-0.76,5.30,5.24,001,001,0,0,1930,1980,2016,1867,1965,1951,42.83,34.3,3307,51.672,82.67,1
2026-09-01T21:18:18.571,0.338,2,49,49,39,41,11.2,10.9,0.28,0.22,0.50,0.16,0.21,-0.27,0.28,0.22,-0.40,-0.28,5.30,5.37,101,001,0,0,1928,1970,2010,1866,1963,1951,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.582,0.348,2,49,49,42,45,10.9,10.9,0.01,0.40,0.08,0.06,0.19,-0.14,0.01,0.40,-0.79,0.05,5.23,5.20,100,011,0,0,1929,1974,2004,1866,1969,1952,42.83,34.3,3306,51.656,82.65,1
2026-09-01T21:18:18.593,0.359,2,49,49,42,46,10.0,10.8,-0.21,0.45,0.14,0.08,0.05,0.05,-0.21,0.45,-0.99,0.01,5.30,5.18,100,010,0,0,1931,1981,1999,1865,1978,1944,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.605,0.372,2,49,49,44,45,10.5,10.3,-0.14,0.87,0.06,0.14,-0.23,0.98,-0.14,0.87,-0.66,-0.60,5.24,5.27,110,110,0,0,1947,1987,1990,1875,1973,2011,42.83,34.3,3309,51.703,82.72,1
2026-09-01T21:18:18.615,0.381,2,49,49,45,45,11.1,10.4,0.11,0.14,0.14,0.06,-0.31,0.18,0.11,0.14,-0.15,-0.85,5.23,5.31,010,110,0,0,1931,1988,2008,1861,1969,1927,42.83,34.3,3310,51.719,82.75,1
2026-09-01T21:18:18.626,0.392,2,49,49,45,45,10.5,11.2,0.28,0.00,0.08,0.10,-0.21,0.10,0.28,0.00,0.24,-0.99,5.27,5.35,011,100,0,0,1926,1989,2003,1865,1966,1938,42.83,34.3,3311,51.734,82.78,1
2026-09-01T21:18:18.637,0.403,2,49,49,45,45,10.3,11.5,0.48,-0.04,0.14,0.08,0.06,-0.17,0.48,-0.04,0.29,-0.68,5.32,5.39,011,101,0,0,1931,1990,2004,1866,1959,1945,42.83,34.3,3307,51.672,82.67,1
2026-09-01T21:18:18.647,0.414,2,49,49,46,45,10.8,10.5,0.49,-0.08,0.10,0.06,0.25,-0.23,0.49,-0.08,0.05,-0.32,5.29,5.44,001,001,0,0,1928,1981,2025,1860,1965,1945,42.83,34.3,3307,51.672,82.67,1
2026-09-01T21:18:18.658,0.424,2,49,49,45,45,11.4,11.1,0.31,0.28,0.08,0.08,0.26,-0.24,0.31,0.28,-0.41,0.14,5.39,5.48,101,001,0,0,1927,1972,2015,1865,1960,1953,42.83,34.3,3307,51.672,82.67,1
2026-09-01T21:18:18.669,0.435,2,49,49,45,47,11.3,11.4,0.07,0.47,0.12,0.08,0.14,-0.11,0.07,0.47,-0.73,0.40,5.43,5.39,100,011,0,0,1930,1972,2005,1867,1969,1952,42.83,34.3,3306,51.656,82.65,1
2026-09-01T21:18:18.680,0.446,2,49,49,46,47,11.0,11.3,-0.21,0.46,0.06,-0.04,0.00,0.07,-0.21,0.46,-0.89,0.29,5.47,5.41,110,010,0,0,1928,1984,1993,1866,1980,1946,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.691,0.457,2,49,49,46,46,10.7,10.9,-0.09,0.35,0.04,0.06,-0.21,0.39,-0.09,0.35,-0.59,-0.31,5.45,5.49,110,110,0,0,1927,1982,1996,1867,1979,1935,42.83,34.3,3310,51.719,82.75,1
2026-09-01T21:18:18.702,0.468,2,49,49,46,46,11.6,10.4,0.14,0.09,0.10,0.06,-0.34,0.21,0.14,0.09,-0.04,-0.60,5.48,5.52,010,110,0,0,1930,1992,1993,1867,1971,1935,42.83,34.3,3310,51.719,82.75,1
2026-09-01T21:18:18.712,0.479,2,49,49,47,47,11.3,11.2,0.33,-0.11,0.30,0.12,-0.21,0.10,0.33,-0.11,0.31,-0.80,5.45,5.49,011,100,0,0,1926,1988,2003,1865,1966,1940,42.83,34.3,3311,51.734,82.78,1
2026-09-01T21:18:18.723,0.489,2,49,49,48,47,10.4,11.7,0.42,-0.05,0.06,0.10,0.12,-0.17,0.42,-0.05,0.24,-0.50,5.41,5.51,001,101,0,0,1928,1984,2002,1867,1959,1947,42.83,34.3,3309,51.703,82.72,1
2026-09-01T21:18:18.734,0.500,2,49,49,48,47,10.4,11.4,0.40,0.08,0.14,0.06,0.28,-0.32,0.40,0.08,-0.07,-0.04,5.42,5.53,001,001,0,0,1932,1980,2009,1866,1963,1953,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.745,0.511,2,50,50,48,48,11.1,10.2,0.18,0.30,0.24,0.12,0.29,-0.19,0.18,0.30,-0.52,0.30,5.49,5.56,101,011,0,0,1930,1974,2013,1867,1965,1952,42.83,34.3,3306,51.656,82.65,1
2026-09-01T21:18:18.756,0.522,2,50,50,48,48,11.7,11.3,-0.02,0.49,0.16,0.06,0.20,0.01,-0.02,0.49,-0.81,0.44,5.52,5.58,100,011,0,0,1932,1972,2002,1867,1972,1955,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.767,0.533,2,50,50,48,49,11.7,11.6,-0.08,0.52,0.08,0.08,-0.12,0.26,-0.08,0.52,-0.69,0.19,5.54,5.54,110,010,0,0,1930,1980,1992,1868,1983,1943,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.777,0.544,2,50,50,48,48,11.0,11.9,0.00,0.32,0.14,0.08,-0.34,0.26,0.00,0.32,-0.30,-0.26,5.56,5.61,010,110,0,0,1933,1988,1996,1867,1981,1931,42.83,34.3,3309,51.703,82.72,1
2026-09-01T21:18:18.788,0.555,2,50,50,48,48,10.9,11.7,0.29,0.09,0.08,0.10,-0.28,0.14,0.29,0.09,0.18,-0.56,5.58,5.63,010,100,0,0,1930,1989,1994,1868,1971,1932,42.83,34.3,3310,51.719,82.75,1
2026-09-01T21:18:18.799,0.565,2,50,50,48,49,11.8,11.1,0.49,-0.16,0.30,0.10,-0.06,-0.13,0.49,-0.16,0.40,-0.57,5.60,5.59,011,101,0,0,1930,1992,2003,1867,1962,1947,42.83,34.3,3309,51.703,82.72,1
2026-09-01T21:18:18.810,0.576,2,50,50,49,49,11.7,10.8,0.44,-0.05,0.06,0.06,0.11,-0.26,0.44,-0.05,0.20,-0.23,5.56,5.60,001,101,0,0,1929,1981,2009,1867,1963,1947,42.83,34.3,3310,51.719,82.75,1
2026-09-01T21:18:18.821,0.587,2,50,50,50,48,11.6,11.9,0.21,0.25,0.08,0.08,0.27,-0.28,0.21,0.25,-0.27,0.24,5.51,5.68,101,001,0,0,1927,1975,2011,1865,1960,1956,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.832,0.598,2,50,50,49,49,11.5,11.9,0.03,0.42,0.04,0.08,0.31,-0.18,0.03,0.42,-0.81,0.53,5.57,5.64,100,011,0,0,1932,1973,2004,1866,1970,1952,42.83,34.3,3306,51.656,82.65,1
2026-09-01T21:18:18.842,0.609,2,50,50,49,49,10.7,11.5,-0.21,0.44,0.08,0.06,-0.01,0.07,-0.21,0.44,-0.88,0.43,5.58,5.65,100,010,0,0,1929,1981,1994,1867,1978,1947,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.854,0.620,2,50,50,49,49,10.9,11.0,-0.10,0.25,0.14,0.04,-0.23,0.26,-0.10,0.25,-0.54,-0.01,5.59,5.66,110,110,0,0,1927,1984,1996,1866,1975,1939,42.83,34.3,3309,51.703,82.72,1
2026-09-01T21:18:18.865,0.631,2,50,50,50,49,11.5,10.4,0.15,0.06,0.10,0.08,-0.28,0.21,0.15,0.06,0.00,-0.41,5.54,5.67,010,110,0,0,1929,1986,1996,1867,1973,1935,42.83,34.3,3310,51.719,82.75,1
2026-09-01T21:18:18.875,0.642,2,50,50,49,49,11.7,11.4,0.42,-0.09,0.24,-0.02,-0.28,0.09,0.42,-0.09,0.32,-0.62,5.60,5.68,011,100,0,0,1930,1992,2005,1864,1966,1940,42.83,34.3,3311,51.734,82.78,1
2026-09-01T21:18:18.886,0.653,2,50,50,50,50,11.1,11.8,0.45,-0.03,0.10,0.12,0.07,-0.17,0.45,-0.03,0.21,-0.33,5.55,5.63,001,101,0,0,1947,1988,2002,1871,1962,1950,42.83,34.3,3311,51.734,82.78,1
2026-09-01T21:18:18.897,0.664,2,50,50,50,49,10.8,11.9,0.33,0.14,0.14,0.08,0.29,-0.31,0.33,0.14,-0.21,0.14,5.55,5.69,101,001,0,0,1931,1978,2010,1865,1960,1952,42.83,34.3,3307,51.672,82.67,1
2026-09-01T21:18:18.908,0.674,2,50,50,50,49,10.2,11.1,0.04,0.38,0.06,0.08,0.23,-0.12,0.04,0.38,-0.61,0.36,5.55,5.70,101,011,0,0,1928,1975,2005,1865,1964,1953,42.83,34.3,3307,51.672,82.67,1
2026-09-01T21:18:18.919,0.685,2,50,50,49,50,11.3,10.5,-0.15,0.46,0.06,0.06,0.09,0.07,-0.15,0.46,-0.83,0.41,5.61,5.65,100,010,0,0,1925,1981,2013,1859,1968,1948,42.83,34.3,3307,51.672,82.67,1
2026-09-01T21:18:18.930,0.696,2,50,50,49,50,11.9,11.1,-0.07,0.39,0.10,0.08,-0.14,0.29,-0.07,0.39,-0.64,0.09,5.62,5.65,110,010,0,0,1930,1980,1993,1867,1975,1943,42.83,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.941,0.707,2,50,50,50,49,11.7,11.8,0.05,0.25,0.08,0.12,-0.35,0.30,0.05,0.25,-0.15,-0.35,5.57,5.71,010,110,0,0,1929,1988,1996,1867,1981,1933,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:18.952,0.718,2,50,50,50,49,10.9,12.2,0.27,0.07,0.06,0.12,-0.21,0.18,0.27,0.07,0.23,-0.63,5.57,5.72,011,100,0,0,1926,1988,2001,1866,1972,1930,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:18.962,0.729,2,50,50,50,50,10.7,12.0,0.51,-0.07,0.08,0.08,0.05,-0.15,0.51,-0.07,0.32,-0.49,5.57,5.68,011,101,0,0,1930,1994,2006,1867,1958,1945,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:18.973,0.740,2,50,50,49,49,11.6,11.2,0.57,-0.02,0.10,0.06,0.26,-0.24,0.57,-0.02,-0.03,-0.16,5.63,5.73,001,001,0,0,1933,1981,2016,1866,1965,1951,42.81,34.3,3307,51.672,82.67,1
2026-09-01T21:18:18.984,0.750,2,50,50,50,49,11.6,11.2,0.19,0.30,0.08,0.06,0.33,-0.18,0.19,0.30,-0.53,0.26,5.58,5.74,101,001,0,0,1929,1973,2009,1867,1962,1951,42.81,34.3,3308,51.688,82.70,1
2026-09-01T21:18:18.995,0.761,2,50,50,50,50,11.9,11.8,-0.03,0.51,0.16,0.06,0.21,-0.03,-0.03,0.51,-0.78,0.46,5.58,5.69,100,011,0,0,1932,1971,2001,1868,1972,1956,42.81,34.3,3308,51.688,82.70,1
2026-09-01T21:18:19.007,0.774,2,50,50,50,51,11.8,11.9,-0.15,0.51,0.12,0.12,-0.11,0.21,-0.15,0.51,-0.74,0.23,5.58,5.63,110,010,0,0,1930,1983,1994,1867,1979,1943,42.81,34.3,3308,51.688,82.70,1
2026-09-01T21:18:19.017,0.783,2,50,50,50,50,10.9,12.0,-0.07,0.29,0.16,-0.04,-0.36,0.24,-0.07,0.29,-0.32,-0.23,5.58,5.68,010,110,0,0,1933,1990,1998,1867,1979,1931,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:19.027,0.794,2,50,50,50,49,11.0,11.8,0.22,0.06,0.08,0.10,-0.25,0.16,0.22,0.06,0.15,-0.60,5.58,5.73,010,100,0,0,1928,1990,2000,1867,1972,1932,42.81,34.3,3309,51.703,82.72,1
2026-09-01T21:18:19.038,0.805,2,50,50,50,50,11.7,11.2,0.49,-0.11,0.08,0.08,-0.11,-0.10,0.49,-0.11,0.41,-0.63,5.58,5.69,011,101,0,0,1946,1992,1996,1870,1963,1951,42.81,34.3,3309,51.703,82.72,1
2026-09-01T21:18:19.052,0.819,2,50,50,50,50,11.8,11.0,0.50,-0.04,0.10,0.08,0.15,-0.23,0.50,-0.04,0.21,-0.31,5.58,5.69,001,101,0,0,1931,1983,2014,1867,1960,1949,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:19.060,0.826,2,50,50,50,50,11.7,11.8,0.26,0.21,0.06,0.06,0.25,-0.27,0.26,0.21,-0.23,0.17,5.58,5.69,101,001,0,0,1944,1974,2005,1869,1966,1958,42.81,34.3,3308,51.688,82.70,1
2026-09-01T21:18:19.071,0.837,2,50,50,50,50,11.5,12.0,-0.01,0.46,0.06,0.08,0.20,-0.18,-0.01,0.46,-0.61,0.45,5.58,5.69,100,011,0,0,1927,1973,2005,1865,1970,1954,42.81,34.3,3307,51.672,82.67,1
2026-09-01T21:18:19.082,0.848,2,50,50,50,51,10.8,11.6,-0.18,0.45,0.08,0.10,-0.03,0.06,-0.18,0.45,-0.70,0.34,5.58,5.63,100,010,0,0,1927,1983,2010,1861,1973,1939,42.81,34.3,3308,51.688,82.70,1
2026-09-01T21:18:19.093,0.859,2,50,50,50,50,11.0,11.2,-0.10,0.26,0.14,0.06,-0.21,0.23,-0.10,0.26,-0.41,-0.09,5.58,5.67,110,110,0,0,1931,1986,1998,1867,1975,1935,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:19.104,0.870,2,50,50,49,50,11.9,10.7,0.21,0.04,0.30,0.12,-0.25,0.19,0.21,0.04,0.06,-0.45,5.65,5.67,010,110,0,0,1946,1992,1986,1870,1975,1940,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:19.115,0.881,2,50,50,50,49,11.8,11.4,0.35,-0.07,0.14,0.06,-0.22,0.09,0.35,-0.07,0.39,-0.82,5.60,5.74,011,100,0,0,1932,1985,2002,1866,1967,1939,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:19.125,0.892,2,50,50,50,50,11.4,11.8,0.46,0.00,0.08,0.10,0.06,-0.16,0.46,0.00,0.33,-0.50,5.60,5.69,001,101,0,0,1931,1983,2010,1869,1958,1945,42.81,34.3,3311,51.734,82.78,1
2026-09-01T21:18:19.136,0.903,2,50,50,50,50,10.9,12.0,0.27,0.14,0.48,0.10,0.35,-0.32,0.27,0.14,-0.13,0.00,5.60,5.69,101,001,0,0,1930,1977,2009,1865,1962,1951,42.81,34.3,3308,51.688,82.70,1
2026-09-01T21:18:19.147,0.914,2,50,50,50,49,10.3,11.4,0.06,0.39,0.08,0.10,0.25,-0.11,0.06,0.39,-0.51,0.13,5.60,5.74,101,011,0,0,1926,1975,2007,1865,1964,1954,42.81,34.3,3307,51.672,82.67,1
2026-09-01T21:18:19.158,0.924,2,50,50,50,51,11.2,10.6,-0.19,0.43,0.14,0.06,0.14,0.06,-0.19,0.43,-0.77,0.20,5.60,5.64,100,010,0,0,1928,1976,2000,1866,1973,1947,42.81,34.3,3307,51.672,82.67,1
2026-09-01T21:18:19.169,0.935,2,50,50,50,51,11.8,10.7,-0.13,0.29,0.12,0.10,-0.15,0.19,-0.13,0.29,-0.54,-0.07,5.60,5.63,110,010,0,0,1929,1982,1996,1867,1975,1939,42.81,34.3,3309,51.703,82.72,1
2026-09-01T21:18:19.180,0.946,2,50,50,49,50,11.8,11.5,0.06,0.19,0.10,0.10,-0.37,0.27,0.06,0.19,-0.02,-0.54,5.66,5.69,010,110,0,0,1929,1988,1996,1867,1975,1931,42.81,34.3,3311,51.734,82.78,1
2026-09-01T21:18:19.190,0.957,2,50,50,50,49,11.0,12.2,0.30,0.07,0.06,0.10,-0.23,0.18,0.30,0.07,0.30,-0.87,5.61,5.75,011,100,0,0,1926,1988,2000,1868,1972,1930,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:19.201,0.968,2,50,50,50,51,10.5,12.0,0.50,-0.08,0.08,0.10,0.07,-0.16,0.50,-0.08,0.32,-0.69,5.61,5.64,001,101,0,0,1929,1992,2006,1867,1958,1945,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:19.212,0.979,2,50,50,50,50,11.1,11.5,0.46,0.04,0.18,0.08,0.29,-0.34,0.46,0.04,0.00,-0.24,5.61,5.69,001,001,0,0,1932,1980,2010,1866,1963,1954,42.81,34.3,3307,51.672,82.67,1
2026-09-01T21:18:19.223,0.989,2,50,50,50,50,11.5,10.6,0.15,0.21,0.48,0.12,0.30,-0.25,0.15,0.21,-0.43,0.15,5.61,5.69,101,001,0,0,1930,1975,2011,1868,1955,1943,42.81,34.3,3301,51.578,82.53,1
2026-09-01T21:18:19.234,1.000,2,50,50,50,50,11.9,11.7,-0.01,0.53,0.14,0.06,0.15,-0.03,-0.01,0.53,-0.73,0.26,5.61,5.69,100,011,0,0,1931,1972,2016,1862,1967,1951,42.81,34.3,3308,51.688,82.70,1
2026-09-01T21:18:19.245,1.011,2,50,50,50,51,11.9,11.8,-0.08,0.51,0.12,0.12,-0.13,0.21,-0.08,0.51,-0.63,0.02,5.61,5.62,110,010,0,0,1931,1983,1996,1867,1979,1945,42.81,34.3,3309,51.703,82.72,1
2026-09-01T21:18:19.256,1.022,2,50,50,50,50,11.2,12.0,0.00,0.29,0.16,0.08,-0.38,0.26,0.00,0.29,-0.17,-0.36,5.61,5.67,010,110,0,0,1931,1992,1998,1867,1979,1931,42.81,34.3,3309,51.703,82.72,1
2026-09-01T21:18:19.266,1.033,2,50,50,50,49,10.6,12.0,0.26,0.12,0.08,0.10,-0.24,0.13,0.26,0.12,0.23,-0.72,5.61,5.73,010,100,0,0,1926,1989,2011,1861,1967,1924,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:19.277,1.044,2,50,50,50,50,11.6,11.4,0.51,-0.14,0.18,0.08,-0.05,-0.11,0.51,-0.14,0.36,-0.74,5.61,5.69,011,101,0,0,1933,1992,2002,1867,1959,1945,42.81,34.3,3309,51.703,82.72,1
2026-09-01T21:18:19.288,1.055,2,50,50,50,50,11.8,10.9,0.58,-0.03,0.18,0.02,0.18,-0.21,0.58,-0.03,0.13,-0.44,5.61,5.69,001,101,0,0,1930,1987,2015,1867,1963,1948,42.81,34.3,3311,51.734,82.78,1
2026-09-01T21:18:19.299,1.065,2,50,50,51,50,11.7,11.7,0.22,0.23,0.06,0.06,0.26,-0.28,0.22,0.23,-0.30,0.06,5.55,5.69,101,001,0,0,1928,1975,2011,1866,1965,1955,42.81,34.3,3308,51.688,82.70,1
2026-09-01T21:18:19.310,1.076,2,50,50,49,49,11.8,12.1,0.07,0.47,0.10,0.08,0.16,-0.16,0.07,0.47,-0.72,0.30,5.65,5.75,100,011,0,0,1942,1973,1999,1870,1972,1956,42.81,34.3,3306,51.656,82.65,1
2026-09-01T21:18:19.321,1.087,2,50,50,50,50,11.3,11.8,-0.15,0.48,0.10,0.10,-0.07,0.07,-0.15,0.48,-0.79,0.19,5.61,5.70,110,010,0,0,1929,1982,1994,1867,1977,1943,42.81,34.3,3308,51.688,82.70,1
2026-09-01T21:18:19.332,1.098,2,50,50,50,51,10.6,11.4,-0.11,0.24,0.16,0.08,-0.25,0.21,-0.11,0.24,-0.46,-0.20,5.61,5.64,110,110,0,0,1928,1987,1999,1867,1976,1936,42.81,34.3,3309,51.703,82.72,1
2026-09-01T21:18:19.342,1.109,2,50,50,51,51,11.4,10.9,0.21,0.15,0.06,0.06,-0.28,0.18,0.21,0.15,0.07,-0.56,5.54,5.63,010,110,0,0,1930,1990,1999,1867,1982,1944,42.81,34.3,3303,51.609,82.58,1
2026-09-01T21:18:19.354,1.120,2,50,50,50,50,11.8,11.0,0.43,-0.12,0.18,-0.04,-0.20,0.02,0.43,-0.12,0.32,-0.82,5.60,5.68,011,100,0,0,1932,1989,2004,1867,1967,1943,42.81,34.3,3310,51.719,82.75,1
2026-09-01T21:18:19.364,1.131,2,50,50,50,50,11.6,11.7,0.50,0.01,0.08,0.08,0.07,-0.16,0.50,0.01,0.20,-0.52,5.60,5.68,001,101,0,0,1929,1983,2012,1867,1957,1945,42.81,34.3,3311,51.734,82.78,1
2026-09-01T21:18:19.375,1.142,2,50,50,50,50,11.4,12.0,0.28,0.14,0.16,0.08,0.23,-0.29,0.28,0.14,-0.20,-0.04,5.60,5.68,101,001,0,0,1933,1972,2008,1867,1961,1951,42.81,34.3,3307,51.672,82.67,1
2026-09-01T21:18:19.386,1.153,2,50,50,50,50,10.9,11.5,0.05,0.34,0.04,0.04,0.21,-0.21,0.05,0.34,-0.55,0.29,5.60,5.68,100,011,0,0,1937,1994,1988,1863,1976,1960,42.81,34.3,3307,51.672,82.67,1
2026-09-01T21:18:19.397,1.163,2,50,50,50,50,10.6,10.9,-0.21,0.45,0.14,0.06,0.03,0.08,-0.21,0.45,-0.75,0.27,5.60,5.68,100,010,0,0,1932,1980,1996,1867,1974,1951,42.81,34.3,3307,51.672,82.67,1
2026-09-01T21:18:19.408,1.174,2,50,50,49,50,11.7,10.6,-0.09,0.30,0.12,-0.04,-0.15,0.24,-0.09,0.30,-0.57,-0.08,5.66,5.68,110,010,0,0,1929,1982,1996,1867,1977,1943,42.81,34.3,3308,51.688,82.70,1
