host_time,elapsed_s,telemetry_version,cmdL,cmdR,rpmL,rpmR,dutyL_pct,dutyR_pct,currentMotorL_A,currentMotorR_A,currentInL_A,currentInR_A,idL_A,idR_A,iqL_A,iqR_A,vdL_V,vdR_V,vqL_V,vqR_V,hallL,hallR,faultL,faultR,dcl_raw,rla_raw,rlb_raw,dcr_raw,rrb_raw,rrc_raw,battery_V,temperature_C,foc_isr_cycles,foc_isr_us,foc_isr_load_pct,status
2026-09-01T21:23:04.613,0.504,2,0,0,0,0,4.3,3.9,0.00,0.00,0.10,0.06,0.00,0.00,0.00,0.00,-2.01,-0.01,0.97,2.12,010,110,0,0,1931,1978,1994,1869,1962,1936,42.86,34.3,3642,56.906,91.05,1
2026-09-01T21:23:04.633,0.525,2,0,0,0,0,4.3,4.0,0.00,-0.01,0.12,0.06,0.01,0.00,0.00,-0.01,-2.02,-0.01,0.97,2.14,010,110,0,0,1931,1976,1994,1867,1963,1937,42.86,34.3,3642,56.906,91.05,1
2026-09-01T21:23:04.659,0.551,2,0,0,0,0,4.2,3.9,0.00,0.02,0.00,-0.06,0.00,0.00,0.00,0.02,-1.99,0.00,0.98,2.12,010,110,0,0,1931,1978,1994,1867,1963,1937,42.86,34.3,3642,56.906,91.05,1
2026-09-01T21:23:04.681,0.573,2,0,0,0,0,4.3,3.9,0.00,0.00,0.12,0.06,0.01,0.00,0.00,0.00,-2.02,0.00,0.97,2.13,010,110,0,0,1931,1978,1994,1867,1962,1937,42.86,34.3,3643,56.922,91.08,1
2026-09-01T21:23:04.706,0.598,2,0,0,0,0,4.3,4.0,0.00,0.01,0.08,0.04,0.01,0.00,0.00,0.01,-2.00,0.00,0.97,2.15,010,110,0,0,1927,1979,1995,1864,1964,1940,42.86,34.3,3642,56.906,91.05,1
2026-09-01T21:23:04.728,0.619,2,0,0,0,0,4.3,3.9,0.00,0.00,0.10,0.04,0.00,0.00,0.00,0.00,-2.01,-0.01,0.97,2.12,010,110,0,0,1931,1978,1994,1867,1961,1937,42.86,34.3,3642,56.906,91.05,1
2026-09-01T21:23:04.751,0.643,2,0,0,0,0,4.2,4.0,0.00,-0.02,0.10,0.04,-0.04,0.00,0.00,-0.02,-1.99,0.00,0.96,2.12,010,110,0,0,1930,1978,2007,1863,1961,1933,42.86,34.3,3642,56.906,91.05,1
2026-09-01T21:23:04.827,0.719,2,1,1,0,0,3.2,4.2,-0.05,0.00,0.12,0.04,0.24,0.13,-0.05,0.00,-1.16,0.53,1.05,1.99,010,110,0,0,1928,1980,2004,1865,1967,1930,42.86,34.3,3492,54.562,87.30,1
2026-09-01T21:23:04.888,0.779,2,1,1,0,0,3.0,5.0,-0.04,0.01,0.06,0.04,0.30,0.24,-0.02,0.00,0.03,2.22,1.51,1.65,010,110,0,0,1930,1979,2008,1868,1975,1929,42.86,34.3,3493,54.578,87.33,1
2026-09-01T21:23:04.920,0.812,2,1,1,0,0,4.1,7.5,0.02,-0.16,0.06,0.08,0.33,0.68,0.02,-0.16,1.21,2.82,1.52,2.44,010,100,0,0,1924,1976,2013,1870,1999,1912,42.86,34.3,3531,55.172,88.28,1
2026-09-01T21:23:04.951,0.843,2,1,1,0,0,4.8,6.1,0.00,0.18,0.08,0.08,0.64,0.90,0.02,0.18,2.19,1.70,1.34,2.31,010,101,0,0,1931,1979,2013,1871,2000,1896,42.86,34.3,3531,55.172,88.28,1
2026-09-01T21:23:04.983,0.874,2,1,1,0,0,6.0,5.1,-0.03,0.10,0.08,0.06,0.66,0.63,-0.03,0.10,2.83,2.38,1.54,1.19,010,101,0,0,1927,1976,2036,1863,1987,1904,42.86,34.3,3531,55.172,88.28,1
2026-09-01T21:23:05.002,0.894,2,1,1,0,0,7.8,6.0,0.09,0.06,0.10,0.08,0.58,0.85,0.09,0.06,3.66,2.82,1.41,0.77,110,101,0,0,1929,1973,2023,1865,2000,1898,42.86,34.3,3570,55.781,89.25,1
2026-09-01T21:23:05.029,0.920,2,1,1,0,0,-8.5,5.9,0.33,-0.02,0.14,0.06,1.16,1.06,0.33,-0.02,4.00,2.77,-0.20,0.59,100,101,0,0,1934,1957,2051,1868,2009,1891,42.86,34.3,3564,55.688,89.10,1
2026-09-01T21:23:05.057,0.948,2,1,1,0,0,-4.7,5.3,-0.11,-0.12,0.16,0.12,1.22,1.02,-0.11,-0.12,2.22,2.52,-0.34,1.18,101,101,0,0,1931,1981,2043,1868,2011,1895,42.86,34.3,3563,55.672,89.08,1
2026-09-01T21:23:05.080,0.972,2,1,1,0,0,5.3,5.3,-0.13,0.02,0.04,0.04,0.91,1.00,-0.13,0.02,2.51,2.47,0.34,1.30,101,101,0,0,1928,1988,2034,1866,2007,1894,42.86,34.3,3534,55.219,88.35,1
2026-09-01T21:23:05.110,1.002,2,1,1,10,0,5.1,5.3,-0.11,0.00,0.10,0.08,1.04,1.00,-0.11,0.00,2.41,2.48,1.24,1.20,100,101,0,0,1932,1980,2035,1868,2006,1894,42.86,34.3,3526,55.094,88.15,1
2026-09-01T21:23:05.139,1.031,2,1,1,10,0,5.1,5.3,0.07,0.00,0.06,0.04,0.98,0.99,0.07,0.00,2.38,2.49,1.15,1.20,100,101,0,0,1934,1974,2038,1871,2006,1894,42.86,34.3,3529,55.141,88.22,1
2026-09-01T21:23:05.172,1.064,2,1,1,10,0,5.1,5.3,-0.01,-0.01,0.08,0.06,0.97,1.00,-0.01,-0.01,2.42,2.50,1.01,1.23,100,101,0,0,1929,1982,2040,1867,2008,1895,42.86,34.3,3530,55.156,88.25,1
2026-09-01T21:23:05.206,1.097,2,1,1,10,0,5.1,5.3,0.01,0.00,0.02,-0.02,1.01,0.99,0.01,-0.01,2.39,2.52,1.04,1.22,100,101,0,0,1931,1978,2036,1871,2007,1895,42.86,34.3,3528,55.125,88.20,1
2026-09-01T21:23:05.251,1.143,2,1,1,10,0,5.1,5.3,0.00,0.01,0.14,0.08,1.00,1.00,0.00,0.01,2.39,2.51,1.07,1.20,100,101,0,0,1931,1977,2037,1868,2007,1895,42.86,34.3,3526,55.094,88.15,1
2026-09-01T21:23:05.317,1.209,2,1,1,0,0,5.1,5.3,0.00,-0.01,0.14,0.12,0.96,0.99,0.00,0.00,2.41,2.52,1.05,1.20,100,101,0,0,1927,1978,2051,1865,2004,1889,42.86,34.3,3497,54.641,87.42,1
2026-09-01T21:23:05.369,1.260,2,1,1,0,0,5.1,5.3,-0.01,-0.01,0.14,0.12,0.99,1.00,-0.01,-0.01,2.38,2.52,1.08,1.22,100,101,0,0,1930,1960,2070,1867,2004,1890,42.86,34.3,3599,56.234,89.97,1
2026-09-01T21:23:05.391,1.282,2,1,1,0,0,5.1,5.3,0.00,0.01,0.10,0.08,1.00,1.00,0.00,0.01,2.39,2.52,1.05,1.19,100,101,0,0,1930,1976,2036,1866,2005,1893,42.86,34.3,3599,56.234,89.97,1
2026-09-01T21:23:05.415,1.306,2,1,1,0,0,5.1,5.3,-0.01,0.00,0.12,0.06,0.99,0.99,-0.01,0.00,2.41,2.51,1.07,1.19,100,101,0,0,1931,1978,2039,1869,2005,1892,42.86,34.3,3598,56.219,89.95,1
2026-09-01T21:23:05.436,1.328,2,1,1,0,0,5.1,5.3,0.00,-0.01,0.06,0.04,1.02,0.98,0.00,0.01,2.43,2.55,1.03,1.12,100,101,0,0,1928,1976,2040,1866,2003,1893,42.86,34.3,3601,56.266,90.03,1
2026-09-01T21:23:05.455,1.347,2,1,1,0,0,5.0,5.2,0.02,0.00,0.12,0.06,1.01,0.97,0.02,0.00,2.46,2.61,0.99,1.10,100,101,0,0,1929,1972,2040,1867,2001,1891,42.86,34.3,3601,56.266,90.03,1
2026-09-01T21:23:05.474,1.366,2,1,1,0,0,5.0,5.3,0.00,0.01,0.10,0.08,0.99,0.99,0.00,0.01,2.55,2.64,0.97,1.04,100,101,0,0,1930,1967,2040,1867,2001,1890,42.86,34.3,3601,56.266,90.03,1
2026-09-01T21:23:05.497,1.389,2,1,1,0,0,5.2,5.4,0.00,0.01,0.12,0.10,0.98,0.98,0.00,0.01,2.61,2.69,0.90,0.95,100,101,0,0,1930,1968,2041,1868,1997,1890,42.86,34.3,3602,56.281,90.05,1
2026-09-01T21:23:05.516,1.408,2,1,1,0,0,5.5,5.5,0.00,0.01,0.12,0.10,0.96,0.96,0.00,0.01,2.69,2.76,0.87,0.83,100,101,0,0,1930,1960,2041,1866,1995,1889,42.86,34.3,3601,56.266,90.03,1
2026-09-01T21:23:05.535,1.427,2,1,1,0,0,5.7,5.6,0.00,0.02,0.12,0.06,0.99,0.98,0.00,0.02,2.72,2.80,0.83,0.67,100,101,0,0,1931,1955,2043,1869,1992,1890,42.86,34.3,3604,56.312,90.10,1
2026-09-01T21:23:05.557,1.448,2,1,1,0,0,5.8,5.8,0.00,0.01,0.12,0.10,1.00,0.98,0.00,0.01,2.74,2.83,0.76,0.57,100,101,0,0,1931,1952,2043,1869,1990,1890,42.86,34.3,3601,56.266,90.03,1
2026-09-01T21:23:05.576,1.467,2,1,1,0,0,5.8,5.9,0.04,0.03,0.14,0.08,1.01,1.00,0.04,0.03,2.71,2.83,0.61,0.47,100,101,0,0,1930,1944,2044,1868,1983,1889,42.86,34.3,3601,56.266,90.03,1
2026-09-01T21:23:05.598,1.490,2,1,1,0,0,5.6,5.9,-0.02,0.02,0.14,0.08,1.05,1.01,-0.02,0.02,2.59,2.80,0.54,0.36,100,101,0,0,1930,1944,2044,1867,1976,1888,42.86,34.3,3601,56.266,90.03,1
2026-09-01T21:23:05.616,1.507,2,1,1,0,0,5.6,5.8,-0.10,-0.02,0.08,0.04,1.02,1.03,-0.10,-0.02,2.54,2.72,0.82,0.38,100,101,0,0,1930,1940,2044,1867,1971,1889,42.83,34.3,3601,56.266,90.03,1
2026-09-01T21:23:05.650,1.542,2,1,1,0,0,5.5,5.7,-0.07,-0.09,0.12,0.10,0.92,0.94,-0.07,-0.09,2.65,2.76,1.35,1.01,100,101,0,0,1928,1936,2036,1866,1965,1894,42.83,34.3,3657,57.141,91.42,1
2026-09-01T21:23:05.683,1.574,2,1,1,3,0,6.6,6.3,0.02,0.02,0.08,-0.02,0.96,0.94,0.02,0.02,2.92,3.06,1.37,1.02,110,001,0,0,1930,1928,2024,1869,1944,1908,42.83,34.3,3657,57.141,91.42,1
2026-09-01T21:23:05.728,1.620,2,1,1,3,0,6.1,6.1,0.07,0.14,0.12,0.10,1.03,1.05,0.07,0.14,2.84,2.96,0.47,0.00,110,001,0,0,1931,1930,2004,1867,1921,1935,42.83,34.3,3656,57.125,91.40,1
2026-09-01T21:23:05.760,1.651,2,1,1,3,0,5.9,-5.8,-0.10,0.01,0.10,0.06,0.92,1.05,-0.09,0.01,2.89,2.68,0.96,-0.79,110,001,0,0,1930,1938,1994,1867,1915,1943,42.83,34.3,3656,57.125,91.40,1
2026-09-01T21:23:05.784,1.676,2,1,1,3,0,6.9,-5.5,-0.01,-0.13,0.18,0.10,0.86,0.92,-0.01,-0.13,3.27,2.77,1.07,-0.13,010,001,0,0,1930,1948,1977,1866,1919,1950,42.83,34.3,3628,56.688,90.70,1
2026-09-01T21:23:05.813,1.705,2,1,1,3,0,7.1,-6.2,0.08,0.01,0.14,0.06,1.06,0.92,0.08,0.01,3.25,3.11,0.82,-0.10,010,011,0,0,1932,1966,1954,1866,1918,1970,42.83,34.3,3657,57.141,91.42,1
2026-09-01T21:23:05.848,1.739,2,1,1,3,0,6.1,-6.6,0.00,-0.03,0.04,-0.02,1.01,1.07,0.00,-0.02,2.89,3.07,0.21,-0.11,011,011,0,0,1930,1982,1950,1866,1917,1985,42.83,34.3,3657,57.141,91.42,1
2026-09-01T21:23:05.890,1.782,2,1,1,3,2,-6.3,5.9,0.06,0.14,0.12,0.06,0.92,1.00,0.06,0.14,3.25,2.87,-0.05,0.24,011,010,0,0,1932,2007,1946,1866,1953,1987,42.83,34.3,3659,57.172,91.47,1
2026-09-01T21:23:05.931,1.823,2,1,1,3,2,-6.2,-5.3,0.01,-0.13,0.14,0.08,1.16,0.99,0.01,-0.13,2.90,2.57,-0.46,-0.01,011,010,0,0,1932,2034,1954,1866,1971,1981,42.83,34.3,3656,57.125,91.40,1
2026-09-01T21:23:05.981,1.872,2,1,1,3,2,-5.8,6.5,0.04,-0.11,0.12,0.08,1.00,1.02,0.04,-0.11,2.79,2.98,-0.67,0.80,001,110,0,0,1930,2021,1996,1866,2007,1949,42.83,34.3,3658,57.156,91.45,1
2026-09-01T21:23:06.029,1.921,2,1,1,7,8,6.2,6.0,-0.07,0.05,0.12,0.10,0.90,1.14,-0.07,0.05,2.99,2.44,0.36,1.44,101,100,0,0,1927,1992,2036,1863,2019,1893,42.83,34.3,3658,57.156,91.45,1
2026-09-01T21:23:06.081,1.973,2,1,1,9,12,7.5,6.0,-0.02,0.09,0.14,0.08,1.01,0.91,0.01,0.09,2.91,2.64,1.97,1.13,100,101,0,0,1934,1958,2047,1868,1990,1894,42.83,34.3,3661,57.203,91.53,1
2026-09-01T21:23:06.127,2.018,2,1,1,10,10,5.5,5.6,0.16,-0.09,-0.02,-0.02,0.82,0.91,0.16,-0.09,2.54,2.79,1.38,1.21,110,001,0,0,1930,1936,2022,1868,1958,1900,42.83,34.3,3657,57.141,91.42,1
2026-09-01T21:23:06.173,2.065,2,1,1,10,10,6.4,6.8,0.01,0.10,0.12,0.10,0.98,1.03,0.03,0.10,2.98,3.16,0.53,0.60,110,001,0,0,1933,1930,2007,1870,1924,1928,42.83,34.3,3657,57.141,91.42,1
2026-09-01T21:23:06.217,2.109,2,1,1,10,11,7.2,5.5,0.02,0.05,0.16,0.06,0.91,0.94,0.02,0.05,3.25,2.85,1.36,0.10,010,011,0,0,1933,1950,1972,1867,1915,1960,42.83,34.3,3658,57.156,91.45,1
2026-09-01T21:23:06.253,2.145,2,1,1,10,11,6.3,-6.1,0.15,0.04,0.12,0.06,1.10,0.99,0.15,0.04,2.96,2.95,0.38,-0.45,011,011,0,0,1935,1981,1947,1869,1919,1980,42.83,34.3,3659,57.172,91.47,1
2026-09-01T21:23:06.287,2.179,2,1,1,12,11,5.9,-5.8,0.02,-0.17,0.14,0.08,0.96,1.01,0.02,-0.17,3.06,2.89,0.12,0.00,011,011,0,0,1933,1996,1948,1869,1925,1986,42.83,34.3,3658,57.156,91.45,1
2026-09-01T21:23:06.353,2.245,2,1,1,12,9,-6.7,5.8,-0.02,-0.01,0.14,0.06,1.10,1.11,-0.02,-0.03,3.11,2.72,-0.40,0.11,011,010,0,0,1932,2031,1950,1866,1967,1985,42.83,34.3,3660,57.188,91.50,1
2026-09-01T21:23:06.422,2.314,2,1,1,9,8,-5.8,5.7,0.00,-0.22,0.08,0.06,1.05,0.98,0.00,-0.22,2.66,2.59,-0.79,1.35,001,100,0,0,1932,2017,2002,1868,2005,1935,42.83,34.3,3661,57.203,91.53,1
2026-09-01T21:23:06.471,2.363,2,1,1,8,10,6.6,6.0,-0.14,-0.12,0.08,0.02,1.00,1.01,-0.16,-0.12,3.07,2.34,0.79,1.94,101,101,0,0,1930,1985,2033,1866,2007,1897,42.83,34.3,3661,57.203,91.53,1
2026-09-01T21:23:06.526,2.417,2,1,1,10,10,5.9,5.9,0.08,0.06,0.18,0.14,1.23,1.00,0.08,0.06,2.34,2.60,1.67,0.95,110,101,0,0,1930,1932,2049,1870,1972,1889,42.83,34.3,3659,57.172,91.47,1
2026-09-01T21:23:06.572,2.464,2,1,1,10,12,6.1,6.4,0.08,0.05,0.12,0.10,0.91,0.91,0.08,0.05,2.88,3.09,0.77,0.78,110,001,0,0,1931,1932,2014,1869,1939,1915,42.83,34.3,3658,57.156,91.45,1
2026-09-01T21:23:06.618,2.509,2,1,1,10,10,6.0,-5.9,-0.18,-0.01,0.12,0.08,0.92,1.07,-0.15,-0.01,3.01,2.77,1.28,0.00,110,011,0,0,1931,1937,1995,1868,1913,1943,42.83,34.3,3657,57.141,91.42,1
2026-09-01T21:23:06.652,2.544,2,1,1,10,10,7.3,-5.6,0.08,0.08,0.10,-0.06,1.05,0.98,0.08,0.08,3.27,2.92,1.10,-0.19,010,011,0,0,1932,1963,1958,1866,1915,1971,42.83,34.3,3657,57.141,91.42,1
2026-09-01T21:23:06.682,2.574,2,1,1,12,10,6.0,-6.3,0.00,0.01,0.12,0.06,1.00,1.01,0.00,0.01,2.90,2.94,0.42,-0.46,011,011,0,0,1930,1982,1950,1868,1921,1983,42.81,34.3,3657,57.141,91.42,1
2026-09-01T21:23:06.723,2.615,2,1,1,12,9,-6.0,6.3,0.05,-0.05,0.12,0.06,0.94,0.90,0.05,-0.01,3.17,3.07,-0.07,0.51,011,010,0,0,1932,2005,1946,1868,1942,1985,42.81,34.3,3658,57.156,91.45,1
2026-09-01T21:23:06.779,2.671,2,1,1,12,9,-5.9,5.1,-0.03,-0.17,0.12,0.04,1.13,0.96,-0.07,-0.16,2.80,2.69,-0.34,0.65,001,110,0,0,1930,2031,1958,1869,1979,1968,42.81,34.3,3659,57.172,91.47,1
2026-09-01T21:23:06.851,2.742,2,1,1,9,9,-5.8,6.1,-0.02,-0.06,0.12,0.02,1.06,0.94,-0.01,-0.06,2.61,2.63,-0.70,1.50,001,100,0,0,1931,2015,2003,1867,2008,1922,42.81,34.3,3658,57.156,91.45,1
2026-09-01T21:23:06.889,2.781,2,1,1,8,10,6.5,5.9,-0.13,-0.11,0.14,0.08,1.02,1.01,-0.15,-0.11,3.02,2.35,0.84,1.90,101,101,0,0,1931,1986,2036,1867,2010,1898,42.81,34.3,3659,57.172,91.47,1
2026-09-01T21:23:06.949,2.841,2,1,1,10,12,5.5,5.8,0.00,0.03,0.16,0.10,1.18,1.01,0.00,0.02,2.25,2.60,1.64,0.89,110,001,0,0,1930,1937,2051,1868,1972,1890,42.81,34.3,3659,57.172,91.47,1
2026-09-01T21:23:06.999,2.890,2,1,1,10,12,6.1,6.5,0.06,0.04,0.12,0.10,0.93,0.91,0.09,0.04,2.92,3.14,0.75,0.78,110,001,0,0,1931,1930,2014,1870,1938,1917,42.81,34.5,3658,57.156,91.45,1
2026-09-01T21:23:07.040,2.931,2,1,1,10,10,6.5,5.7,-0.11,-0.06,0.14,0.08,0.89,1.04,-0.11,-0.06,3.05,2.74,1.39,0.15,010,011,0,0,1932,1943,1989,1868,1918,1943,42.81,34.5,3661,57.203,91.53,1
2026-09-01T21:23:07.078,2.970,2,1,1,10,10,6.9,-5.7,0.14,0.07,0.10,0.00,1.09,0.98,0.16,0.07,3.14,2.91,0.77,-0.37,010,011,0,0,1932,1970,1947,1867,1920,1977,42.81,34.5,3658,57.156,91.45,1
2026-09-01T21:23:07.114,3.005,2,1,1,12,10,6.0,-6.2,0.06,-0.09,0.02,-0.06,0.94,1.00,0.04,-0.07,3.00,2.91,0.24,-0.37,011,011,0,0,1931,1992,1946,1869,1928,1986,42.81,34.5,3659,57.172,91.47,1
2026-09-01T21:23:07.165,3.056,2,1,1,12,9,-6.8,6.5,0.04,0.07,0.12,0.06,0.98,1.06,0.04,0.06,3.26,3.04,-0.35,0.17,011,010,0,0,1932,2018,1948,1868,1959,1985,42.81,34.3,3658,57.156,91.45,1
2026-09-01T21:23:07.228,3.119,2,1,1,9,9,-5.6,5.8,0.10,-0.01,0.14,0.08,1.03,1.04,0.07,-0.02,2.79,2.65,-0.59,0.62,001,110,0,0,1930,2024,1991,1866,2003,1947,42.81,34.3,3659,57.172,91.47,1
2026-09-01T21:23:07.287,3.178,2,1,1,8,9,6.4,6.2,-0.05,-0.03,0.14,0.08,0.89,1.10,-0.05,-0.02,3.07,2.63,0.39,1.22,101,100,0,0,1928,1996,2029,1868,2019,1903,42.81,34.3,3660,57.188,91.50,1
2026-09-01T21:23:07.337,3.229,2,1,1,9,10,7.5,6.5,0.00,0.05,0.12,0.12,1.04,0.94,0.00,0.05,2.90,2.62,2.05,1.60,100,101,0,0,1932,1955,2047,1868,1987,1889,42.81,34.3,3661,57.203,91.53,1
2026-09-01T21:23:07.386,3.278,2,1,1,10,12,5.5,5.6,0.16,0.07,0.12,0.10,0.82,0.90,0.17,0.09,2.61,2.79,1.27,1.02,110,001,0,0,1929,1936,2036,1863,1949,1901,42.81,34.3,3658,57.156,91.45,1
2026-09-01T21:23:07.438,3.330,2,1,1,10,12,6.4,6.6,0.00,0.09,0.12,0.08,1.01,1.02,0.00,0.09,2.97,3.14,0.53,0.19,110,001,0,0,1932,1929,2003,1872,1919,1931,42.81,34.5,3659,57.172,91.47,1
2026-09-01T21:23:07.473,3.364,2,1,1,10,10,7.2,5.4,0.04,0.03,0.16,0.10,0.93,0.92,0.04,0.03,3.25,2.88,1.32,0.26,010,011,0,0,1931,1951,1987,1864,1915,1955,42.81,34.5,3659,57.172,91.47,1
2026-09-01T21:23:07.507,3.399,2,1,1,12,10,6.4,-6.1,0.15,0.05,0.16,0.08,1.10,1.00,0.15,0.05,2.97,2.92,0.41,-0.43,011,011,0,0,1932,1979,1945,1868,1920,1980,42.81,34.3,3657,57.141,91.42,1
2026-09-01T21:23:07.537,3.429,2,1,1,12,10,6.0,-5.8,0.07,-0.12,0.12,0.10,0.97,1.01,0.06,-0.14,3.04,2.83,0.12,-0.13,011,011,0,0,1932,1997,1947,1868,1924,1984,42.81,34.3,3657,57.141,91.42,1
2026-09-01T21:23:07.581,3.473,2,1,1,12,9,-6.8,-6.2,0.07,0.04,0.02,-0.02,1.03,1.05,0.04,0.05,3.23,2.94,-0.39,-0.03,011,010,0,0,1932,2021,1948,1868,1963,1982,42.81,34.3,3658,57.156,91.45,1
2026-09-01T21:23:07.650,3.541,2,1,1,9,9,-5.5,6.0,0.11,0.00,0.08,0.06,1.03,1.05,0.09,0.00,2.80,2.74,-0.56,0.69,001,110,0,0,1930,2025,1992,1865,2005,1951,42.81,34.3,3658,57.156,91.45,1
2026-09-01T21:23:07.705,3.596,2,1,1,9,9,6.4,6.1,-0.04,-0.01,0.12,0.08,0.93,1.09,-0.04,-0.03,3.04,2.62,0.34,1.23,101,100,0,0,1930,1994,2028,1868,2019,1899,42.81,34.3,3660,57.188,91.50,1
2026-09-01T21:23:07.757,3.648,2,1,1,9,10,7.6,6.3,-0.18,0.07,0.10,0.06,1.01,0.91,-0.13,0.07,3.01,2.61,2.07,1.57,100,101,0,0,1932,1963,2043,1872,1991,1891,42.81,34.3,3660,57.188,91.50,1
2026-09-01T21:23:07.800,3.692,2,1,1,10,12,5.6,5.6,0.09,-0.09,0.08,0.00,0.84,0.97,0.09,-0.09,2.36,2.64,1.69,1.23,110,001,0,0,1932,1939,2029,1868,1967,1895,42.81,34.5,3660,57.188,91.50,1
2026-09-01T21:23:07.851,3.742,2,1,1,10,12,6.3,6.6,0.04,0.09,0.16,0.10,0.99,0.99,0.04,0.09,2.96,3.15,0.47,0.45,110,001,0,0,1930,1929,2009,1868,1927,1927,42.81,34.5,3658,57.156,91.45,1
2026-09-01T21:23:07.881,3.773,2,1,1,10,10,6.7,5.6,-0.02,-0.09,0.14,0.12,0.87,0.97,-0.02,-0.09,3.17,2.78,1.36,0.15,010,011,0,0,1930,1947,1984,1866,1917,1947,42.81,34.5,3657,57.141,91.42,1
2026-09-01T21:23:07.913,3.804,2,1,1,10,10,7.0,-5.8,0.14,0.08,0.18,0.08,1.13,0.96,0.14,0.08,3.19,2.94,0.93,-0.31,010,011,0,0,1928,1970,1963,1861,1915,1970,42.81,34.5,3656,57.125,91.40,1
2026-09-01T21:23:07.947,3.838,2,1,1,12,10,6.0,-6.4,0.01,-0.03,0.14,0.08,0.92,1.00,0.03,-0.04,2.96,2.97,0.39,-0.42,011,011,0,0,1925,1987,1964,1862,1921,1979,42.81,34.5,3657,57.141,91.42,1
2026-09-01T21:23:07.987,3.878,2,1,1,12,9,-6.4,6.4,0.05,0.08,0.16,0.10,0.99,1.00,0.04,0.08,3.22,3.07,-0.20,0.38,011,010,0,0,1931,2017,1949,1867,1955,1989,42.81,34.5,3660,57.188,91.50,1
2026-09-01T21:23:08.065,3.957,2,1,1,9,9,-5.7,6.0,0.09,-0.03,0.14,0.08,1.02,1.01,0.09,-0.03,2.81,2.73,-0.56,0.63,001,110,0,0,1929,2024,1992,1866,2001,1949,42.81,34.5,3658,57.156,91.45,1
2026-09-01T21:23:08.117,4.008,2,1,1,9,9,5.9,6.3,-0.11,0.01,0.12,0.10,0.85,1.06,-0.10,0.01,2.95,2.67,0.33,1.25,101,100,0,0,1931,1996,2020,1869,2017,1901,42.81,34.5,3658,57.156,91.45,1
