host_time,elapsed_s,telemetry_version,cmdL,cmdR,rpmL,rpmR,dutyL_pct,dutyR_pct,currentMotorL_A,currentMotorR_A,currentInL_A,currentInR_A,idL_A,idR_A,iqL_A,iqR_A,vdL_V,vdR_V,vqL_V,vqR_V,hallL,hallR,faultL,faultR,dcl_raw,rla_raw,rlb_raw,dcr_raw,rrb_raw,rrc_raw,battery_V,temperature_C,foc_isr_cycles,foc_isr_us,foc_isr_load_pct,status
2026-09-01T21:22:09.960,0.235,2,87,87,0,0,7.6,9.9,0.41,0.55,0.06,0.10,0.13,-0.13,0.41,0.55,-0.48,-1.41,3.84,4.55,101,100,0,0,1928,1976,2020,1868,1975,1911,42.68,33.3,3332,52.062,83.30,1
2026-09-01T21:22:09.971,0.246,2,89,89,0,0,8.9,11.3,0.80,0.86,0.06,0.10,0.33,0.49,0.79,0.86,-0.90,-1.83,4.36,5.12,101,100,0,0,1932,1972,2034,1872,2010,1891,42.68,33.3,3331,52.047,83.28,1
2026-09-01T21:22:09.982,0.257,2,91,91,0,0,10.5,13.1,0.32,0.54,0.08,0.18,0.49,-0.04,0.27,0.54,-1.83,-1.60,4.70,6.25,100,101,0,0,1929,1969,2005,1872,1954,1923,42.68,33.3,3332,52.062,83.30,1
2026-09-01T21:22:09.993,0.268,2,93,93,0,0,11.5,14.2,0.76,0.55,0.14,0.12,0.30,-0.43,0.76,0.55,-1.72,-1.75,5.30,6.72,100,001,0,0,1936,1937,2031,1874,1935,1966,42.68,33.3,3329,52.016,83.22,1
2026-09-01T21:22:10.005,0.280,2,94,94,26,37,13.3,14.6,0.55,0.77,0.30,0.20,-0.28,-0.40,0.55,0.77,-1.72,-1.85,6.28,6.67,110,011,0,0,1938,1971,1973,1872,1972,1967,42.68,33.3,3402,53.156,85.05,1
2026-09-01T21:22:10.016,0.291,2,95,95,31,49,14.8,15.1,0.65,0.78,0.36,0.18,-0.56,0.01,0.65,0.78,-1.79,-1.76,6.78,7.10,010,010,0,0,1937,2018,1969,1871,1992,1940,42.68,33.3,3349,52.328,83.72,1
2026-09-01T21:22:10.027,0.303,2,96,96,41,58,15.9,16.0,0.72,0.63,0.20,0.22,-0.37,0.22,0.72,0.63,-1.21,-2.06,7.41,8.08,011,110,0,0,1937,2001,2004,1877,1993,1911,42.68,33.3,3349,52.328,83.72,1
2026-09-01T21:22:10.039,0.314,2,97,97,53,72,16.0,19.5,0.78,0.72,0.18,0.36,0.28,-0.46,0.78,0.72,-1.44,-1.66,7.85,9.06,001,101,0,0,1935,1987,2024,1883,1920,1952,42.68,33.3,3350,52.344,83.75,1
2026-09-01T21:22:10.050,0.325,2,97,97,73,87,19.3,19.8,0.61,0.63,0.36,0.24,0.03,-0.07,0.61,0.63,-1.73,-1.31,8.98,10.01,100,011,0,0,1943,1943,2002,1875,1953,1969,42.68,33.3,3348,52.312,83.70,1
2026-09-01T21:22:10.062,0.337,2,98,98,87,96,20.6,20.5,0.56,0.72,0.40,0.22,0.06,0.16,0.56,0.72,-1.73,-1.25,10.16,10.46,010,010,0,0,1943,1991,1967,1876,1993,1934,42.68,33.3,3348,52.312,83.70,1
2026-09-01T21:22:10.074,0.349,2,98,98,93,106,21.2,22.9,0.92,0.56,0.30,0.30,-0.10,0.14,0.92,0.56,-1.17,-1.45,10.58,11.50,011,100,0,0,1941,2009,2004,1883,1961,1915,42.68,33.3,3350,52.344,83.75,1
2026-09-01T21:22:10.084,0.360,2,98,98,111,115,21.8,23.1,0.47,0.74,0.36,0.38,0.29,-0.05,0.47,0.74,-1.65,-1.00,11.63,12.30,101,011,0,0,1942,1954,2016,1880,1946,1973,42.68,33.3,3347,52.297,83.67,1
2026-09-01T21:22:10.096,0.371,2,99,99,126,131,26.9,27.5,0.55,0.70,0.48,0.34,-0.42,0.12,0.55,0.70,-1.43,-1.09,12.84,13.01,010,110,0,0,1948,2019,1971,1880,2001,1913,42.68,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.107,0.383,2,99,99,136,142,27.1,26.7,0.82,0.71,0.36,0.54,0.26,-0.24,0.82,0.71,-1.44,-1.01,13.16,14.06,001,101,0,0,1940,1987,2039,1886,1926,1958,42.68,33.3,3350,52.344,83.75,1
2026-09-01T21:22:10.119,0.394,2,99,99,150,154,30.9,30.4,0.44,0.78,0.52,0.36,-0.18,0.11,0.44,0.78,-1.59,-0.89,14.58,14.57,110,010,0,0,1953,1986,1965,1880,1993,1941,42.68,33.5,3349,52.328,83.72,1
2026-09-01T21:22:10.130,0.406,2,99,99,164,166,31.6,33.3,0.77,0.65,0.34,0.60,0.06,-0.25,0.77,0.65,-1.39,-1.03,15.06,15.84,001,101,0,0,1942,1990,2023,1894,1928,1953,42.68,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.142,0.417,2,99,99,174,177,34.7,32.1,0.51,0.78,0.62,0.38,-0.22,0.17,0.51,0.78,-1.51,-1.01,16.39,16.21,110,010,0,0,1959,1985,1963,1886,1996,1934,42.68,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.154,0.429,2,99,99,187,190,33.1,34.2,0.76,0.68,0.44,0.68,0.30,-0.08,0.76,0.68,-1.49,-1.09,16.75,17.44,001,001,0,0,1950,1985,2027,1895,1932,1972,42.68,33.5,3349,52.328,83.72,1
2026-09-01T21:22:10.165,0.441,2,99,99,201,201,38.0,38.0,0.59,0.65,0.72,0.46,-0.21,0.19,0.59,0.65,-1.57,-1.16,18.11,18.02,010,110,0,0,1960,2016,1972,1888,1999,1913,42.68,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.177,0.452,2,99,99,217,209,36.3,37.1,0.47,0.57,0.52,0.62,0.30,0.29,0.45,0.48,-1.81,-1.33,18.83,19.16,100,011,0,0,1954,1951,2008,1887,1910,1963,42.68,33.3,3349,52.328,83.72,1
2026-09-01T21:22:10.188,0.464,2,99,99,226,226,35.9,39.0,0.95,0.46,0.64,0.74,-0.03,0.46,0.95,0.46,-1.63,-1.87,19.49,20.05,001,101,0,0,1957,2005,2010,1902,1964,1913,42.68,33.3,3408,53.250,85.20,1
2026-09-01T21:22:10.200,0.475,2,99,99,237,237,41.1,40.8,0.64,0.72,0.84,0.50,0.04,0.21,0.67,0.69,-2.02,-1.72,20.85,20.46,010,110,0,0,1969,1995,1971,1883,1992,1916,42.65,33.3,3352,52.375,83.80,1
2026-09-01T21:22:10.212,0.487,2,99,99,253,242,46.0,45.2,0.35,0.89,0.68,0.66,0.30,-0.05,0.35,0.89,-2.33,-1.72,21.67,21.44,100,011,0,0,1963,1955,2010,1898,1960,1978,42.65,33.3,3350,52.344,83.75,1
2026-09-01T21:22:10.223,0.498,2,99,99,266,260,43.0,45.4,0.74,0.60,0.68,0.94,0.07,-0.19,0.74,0.60,-2.32,-1.96,22.17,22.65,101,101,0,0,1959,2022,2010,1911,1925,1957,42.65,33.3,3353,52.391,83.83,1
2026-09-01T21:22:10.235,0.510,2,99,99,280,266,43.9,49.7,1.12,0.39,0.98,0.70,-0.05,0.24,1.12,0.39,-2.52,-2.29,23.14,23.45,011,100,0,0,1972,2012,2016,1904,1973,1911,42.65,33.3,3352,52.375,83.80,1
2026-09-01T21:22:10.246,0.522,2,99,99,296,280,46.8,51.0,0.97,0.62,1.08,0.62,-0.31,0.34,0.97,0.62,-2.76,-2.41,24.33,24.03,010,110,0,0,1981,2030,1980,1896,1993,1921,42.65,33.5,3351,52.359,83.78,1
2026-09-01T21:22:10.258,0.533,2,99,99,304,296,52.3,52.6,0.60,0.86,1.10,0.64,-0.09,0.06,0.60,0.86,-3.21,-2.30,25.53,24.79,010,010,0,0,1982,2011,1967,1898,1999,1940,42.65,33.5,3349,52.328,83.72,1
2026-09-01T21:22:10.269,0.545,2,99,99,313,304,55.2,52.8,0.38,1.01,1.00,0.86,-0.12,-0.16,0.38,1.01,-3.28,-2.31,26.39,25.72,110,011,0,0,1976,1988,1968,1908,1977,1972,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.281,0.556,2,100,100,333,323,56.9,52.6,0.16,0.94,1.00,1.10,0.24,-0.10,0.14,0.95,-3.64,-2.39,27.52,26.62,110,011,0,0,1967,1962,2003,1913,1949,1983,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.292,0.568,2,100,100,344,323,57.6,56.3,0.33,0.74,1.08,0.92,0.06,-0.21,0.33,0.74,-3.59,-2.35,28.33,27.73,110,001,0,0,1986,1979,1979,1914,1937,1983,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.304,0.579,2,100,100,355,344,62.1,60.0,0.11,0.46,1.02,0.88,0.27,-0.23,0.11,0.46,-3.96,-2.31,29.48,28.88,110,001,0,0,1979,1978,1980,1910,1946,1975,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.315,0.591,2,100,100,367,355,64.2,61.3,0.33,0.70,1.24,1.10,0.05,-0.45,0.33,0.70,-4.05,-2.13,30.35,29.62,110,001,0,0,1990,1989,1971,1922,1946,1986,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.327,0.602,2,100,100,395,367,62.9,59.2,0.40,0.79,1.30,1.08,0.03,-0.37,0.40,0.79,-4.23,-2.11,31.44,30.50,010,001,0,0,1990,2000,1969,1922,1949,1988,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.341,0.616,2,100,100,410,380,59.6,65.9,0.83,0.57,1.48,0.90,-0.55,0.39,0.83,0.57,-4.09,-2.47,32.16,31.50,011,011,0,0,1999,2035,1993,1901,1934,1976,42.65,33.5,3347,52.297,83.67,1
2026-09-01T21:22:10.350,0.625,2,100,100,410,395,62.4,63.0,1.21,1.02,1.64,1.06,-0.13,0.26,1.21,1.02,-4.46,-2.64,32.83,32.31,001,010,0,0,2010,2001,2017,1919,1986,1973,42.65,33.5,3349,52.328,83.72,1
2026-09-01T21:22:10.362,0.637,2,100,100,426,410,72.2,62.4,0.77,1.07,1.12,1.18,0.54,0.24,0.77,1.07,-4.93,-2.94,33.96,33.07,101,110,0,0,2000,1969,2021,1928,2016,1926,42.65,33.5,3351,52.359,83.78,1
2026-09-01T21:22:10.373,0.648,2,100,100,444,410,67.0,66.5,0.25,0.59,1.44,1.32,0.20,0.85,0.23,0.33,-5.15,-3.45,35.63,34.49,100,100,0,0,2008,1963,1995,1920,2052,1935,42.65,33.5,3351,52.359,83.78,1
2026-09-01T21:22:10.385,0.660,2,100,100,444,426,76.3,76.3,0.61,0.09,1.80,1.42,0.01,0.23,0.61,0.09,-5.51,-3.95,36.77,35.92,010,101,0,0,2012,2016,1963,1934,1954,1938,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.396,0.671,2,100,100,463,444,78.6,68.1,0.66,0.91,0.98,1.72,0.72,-0.38,0.66,0.91,-6.25,-3.97,37.36,36.53,001,011,0,0,1969,2008,2016,1952,1942,1997,42.65,33.5,3345,52.266,83.62,1
2026-09-01T21:22:10.408,0.683,2,100,100,484,463,71.5,73.3,-0.50,1.24,0.68,1.58,0.65,0.02,-0.50,1.24,-6.83,-4.79,37.28,37.04,100,010,0,0,1960,1988,2020,1944,2031,1915,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.419,0.695,2,100,100,484,463,78.8,74.2,0.48,0.19,0.98,1.66,-0.93,0.11,0.48,0.16,-5.89,-5.04,37.44,37.57,011,100,0,0,1972,2004,2018,1944,1963,1935,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.431,0.706,2,100,100,484,484,73.4,75.9,0.31,0.38,1.14,1.04,0.44,-1.04,0.31,0.38,-6.46,-4.16,37.35,37.68,101,011,0,0,1979,1974,2008,1907,1966,1955,42.65,33.5,3349,52.328,83.72,1
2026-09-01T21:22:10.443,0.718,2,100,100,484,484,80.0,79.4,-0.61,-0.07,0.48,0.54,0.15,1.20,-0.61,-0.07,-6.32,-4.75,37.36,37.60,010,110,0,0,1944,1961,2019,1889,1975,1975,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.455,0.730,2,100,100,507,484,76.3,74.3,0.54,-0.30,0.78,0.70,0.09,-0.56,0.54,-0.22,-6.31,-3.61,37.38,37.73,101,001,0,0,1969,1964,2018,1903,1974,1963,42.65,33.5,3348,52.312,83.70,1
2026-09-01T21:22:10.466,0.741,2,100,100,484,484,78.9,80.0,-0.85,0.38,0.48,0.38,0.34,-0.11,-0.85,0.38,-6.32,-3.38,37.37,37.75,110,010,0,0,1945,1980,2024,1885,1991,1922,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.478,0.753,2,100,100,484,484,76.0,74.3,0.31,-0.78,0.46,0.32,-0.19,0.37,0.35,-0.77,-5.88,-3.52,37.44,37.74,001,100,0,0,1960,1986,2002,1881,1985,1970,42.65,33.5,3351,52.359,83.78,1
2026-09-01T21:22:10.490,0.765,2,100,100,507,484,72.7,78.3,-0.50,-0.15,0.72,0.38,0.01,0.00,-0.50,-0.15,-5.97,-2.98,37.43,37.79,100,011,0,0,1961,2018,1986,1865,1919,1947,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.505,0.780,2,100,100,507,484,80.0,75.5,0.14,0.28,0.20,0.70,-0.31,0.38,0.14,0.28,-5.78,-3.76,37.46,37.72,011,110,0,0,1940,1983,2016,1908,1971,1927,42.65,33.5,3354,52.406,83.85,1
2026-09-01T21:22:10.513,0.788,2,100,100,507,484,71.8,71.3,-0.07,-0.50,0.60,0.50,0.40,-0.45,-0.07,-0.50,-6.22,-3.74,37.40,37.72,100,001,0,0,1959,1982,1998,1894,1973,1961,42.65,33.5,3345,52.266,83.62,1
2026-09-01T21:22:10.525,0.800,2,100,100,484,484,79.5,79.8,-0.29,0.54,0.48,0.52,-0.52,-0.05,-0.29,0.57,-5.98,-4.00,37.43,37.69,010,010,0,0,1956,1990,2010,1896,1987,1941,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.537,0.812,2,100,100,484,484,72.1,79.4,0.37,-0.63,0.52,0.38,0.48,0.66,0.37,-0.63,-6.37,-4.75,37.36,37.60,101,100,0,0,1952,1999,2010,1884,1978,1955,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.548,0.823,2,100,100,484,484,79.8,73.9,-0.84,0.05,0.68,0.74,0.28,-0.78,-0.84,0.05,-6.50,-4.07,37.34,37.68,110,001,0,0,1948,1982,2024,1904,1985,1961,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.560,0.835,2,100,100,484,484,71.8,73.2,0.39,0.68,0.44,0.70,-0.25,-0.03,0.43,0.50,-6.04,-4.07,37.42,37.68,001,110,0,0,1955,1983,2014,1899,1975,1989,42.65,33.5,3351,52.359,83.78,1
2026-09-01T21:22:10.572,0.847,2,100,100,484,484,78.8,79.9,-0.81,-0.33,0.16,1.02,0.94,-0.42,-0.81,-0.33,-6.73,-3.87,37.30,37.70,100,101,0,0,1932,2004,2017,1918,1955,1968,42.65,33.5,3353,52.391,83.83,1
2026-09-01T21:22:10.583,0.859,2,100,100,484,484,78.7,71.2,0.11,0.26,0.68,0.30,-0.70,-0.16,0.11,0.26,-5.69,-3.53,37.47,37.74,011,010,0,0,1947,1988,2004,1880,1979,1943,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.595,0.870,2,100,100,507,484,73.9,77.8,-0.03,-0.07,0.52,0.76,0.50,0.51,-0.03,-0.07,-6.46,-3.74,37.36,37.72,101,100,0,0,1957,1976,2000,1897,1979,1959,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.607,0.882,2,100,100,507,484,80.0,78.0,-0.26,-0.53,0.68,0.22,-0.63,-0.24,-0.26,-0.53,-5.63,-3.08,37.48,37.78,010,001,0,0,1960,2009,2025,1874,1991,1945,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.619,0.894,2,100,100,507,484,74.6,75.3,0.45,0.49,0.76,0.58,-0.12,0.20,0.45,0.49,-5.70,-3.13,37.47,37.78,101,110,0,0,1963,2084,1998,1887,1974,1970,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.630,0.905,2,100,100,484,484,79.5,80.0,-0.75,-0.83,0.52,0.36,0.16,0.28,-0.75,-0.83,-6.14,-3.82,37.41,37.71,110,101,0,0,1950,1988,2021,1884,1975,1963,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.642,0.917,2,100,100,484,463,80.0,69.9,0.22,0.21,0.76,0.22,0.53,0.65,0.22,0.21,-6.21,-4.01,37.39,37.69,001,011,0,0,1949,2026,1965,1878,1943,1971,42.65,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.654,0.929,2,100,100,484,484,71.6,78.3,-0.73,-0.37,0.26,0.22,0.68,0.75,-0.73,-0.37,-6.75,-4.56,37.31,37.63,100,100,0,0,1945,1988,2020,1885,1975,1955,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.666,0.941,2,100,100,507,484,79.4,79.1,0.49,-0.30,0.84,0.46,-0.67,-0.42,0.60,-0.21,-5.86,-4.04,37.45,37.69,011,001,0,0,1966,1988,2028,1886,1981,1949,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.677,0.952,2,100,100,507,484,73.6,73.6,0.00,0.44,0.82,0.46,0.31,0.21,0.00,0.44,-6.39,-4.46,37.36,37.64,101,010,0,0,1963,1976,2000,1889,1981,1941,42.65,33.5,3349,52.328,83.72,1
2026-09-01T21:22:10.689,0.964,2,100,100,484,484,78.4,78.1,-0.24,-0.30,0.36,0.86,-0.64,-0.29,-0.24,-0.30,-5.89,-4.22,37.45,37.67,010,101,0,0,1956,1994,2013,1918,1952,1962,42.65,33.5,3353,52.391,83.83,1
2026-09-01T21:22:10.701,0.976,2,100,100,507,484,76.1,79.9,0.52,0.22,0.88,0.36,0.10,-0.54,0.52,0.22,-6.07,-3.66,37.41,37.73,101,011,0,0,1965,2032,2006,1887,1983,1943,42.65,33.5,3349,52.328,83.72,1
2026-09-01T21:22:10.712,0.988,2,100,100,484,484,76.3,69.8,-0.82,-0.12,0.40,0.54,0.14,0.54,-0.82,-0.12,-6.27,-4.04,37.38,37.69,110,100,0,0,1943,1983,2022,1889,1970,1950,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.724,0.999,2,100,100,484,484,80.0,80.0,0.48,-0.20,0.60,0.66,-0.13,-0.78,0.48,-0.20,-5.75,-3.08,37.46,37.78,001,001,0,0,1960,1979,2016,1900,1985,1966,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.736,1.011,2,100,100,507,484,74.4,69.9,-0.43,0.55,1.24,0.52,-0.34,-0.08,-0.43,0.55,-5.53,-3.01,37.50,37.78,110,010,0,0,1984,1947,2079,1893,1976,1942,42.65,33.5,3426,53.531,85.65,1
2026-09-01T21:22:10.748,1.023,2,100,100,507,484,77.1,79.6,0.31,-0.82,0.52,0.30,-0.23,0.10,0.31,-0.82,-5.59,-3.29,37.49,37.76,011,101,0,0,1952,1985,2012,1880,1977,1961,42.65,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.759,1.034,2,100,100,484,484,76.1,79.6,-0.09,0.05,0.66,0.36,0.40,0.46,-0.09,0.05,-6.11,-3.83,37.38,37.68,100,011,0,0,1950,2000,2033,1879,1951,1956,42.62,33.5,3349,52.328,83.72,1
2026-09-01T21:22:10.770,1.046,2,100,100,484,484,79.9,77.5,-0.28,0.29,0.60,0.76,-0.51,0.43,-0.28,0.29,-5.88,-4.19,37.42,37.64,010,110,0,0,1956,1993,2012,1906,1971,1927,42.62,33.5,3353,52.391,83.83,1
2026-09-01T21:22:10.782,1.057,2,100,100,484,484,70.2,72.1,0.46,-0.58,0.56,0.62,0.42,-0.20,0.46,-0.58,-6.21,-4.37,37.36,37.62,101,101,0,0,1952,2005,2015,1893,1975,1958,42.62,33.5,3353,52.391,83.83,1
2026-09-01T21:22:10.794,1.069,2,100,100,484,484,78.9,78.1,-0.77,0.49,0.64,0.54,0.23,-0.16,-0.77,0.49,-6.32,-4.21,37.35,37.64,110,010,0,0,1969,1992,2020,1897,1995,1943,42.62,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.806,1.081,2,100,100,507,484,78.9,78.3,0.37,-0.16,0.76,0.94,-0.08,0.00,0.37,-0.16,-5.86,-4.31,37.42,37.64,001,100,0,0,1948,1976,2016,1914,1943,1959,42.62,33.5,3353,52.391,83.83,1
2026-09-01T21:22:10.817,1.093,2,100,100,484,484,77.2,71.2,-0.57,0.07,0.48,0.68,0.54,-0.90,-0.57,0.07,-6.44,-3.53,37.33,37.71,100,011,0,0,1947,1993,2015,1895,1997,1959,42.62,33.5,3415,53.359,85.38,1
2026-09-01T21:22:10.829,1.104,2,100,100,484,484,79.7,79.3,0.19,-0.07,0.76,0.46,-0.49,1.27,0.22,-0.07,-5.72,-4.22,37.44,37.64,011,110,0,0,1956,1985,2007,1880,1974,1992,42.62,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.841,1.116,2,100,100,507,484,70.6,77.9,0.03,-0.63,0.68,0.54,0.34,-0.36,0.03,-0.63,-6.29,-3.45,37.35,37.72,101,101,0,0,1964,1969,1996,1890,1976,1963,42.62,33.5,3353,52.391,83.83,1
2026-09-01T21:22:10.853,1.128,2,100,100,507,484,74.5,79.9,0.00,0.39,0.76,0.34,-0.91,-0.03,0.00,0.40,-5.53,-3.13,37.47,37.75,010,010,0,0,1966,2013,2047,1880,1977,1943,42.62,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.865,1.140,2,100,100,484,484,79.8,74.4,0.37,-0.79,0.74,0.30,0.60,0.38,0.37,-0.79,-6.11,-3.50,37.38,37.72,101,100,0,0,1957,1994,2008,1881,1983,1959,42.62,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.877,1.152,2,100,100,484,463,71.6,76.3,-0.50,-0.13,0.52,0.46,-0.31,-0.03,-0.50,-0.13,-5.91,-2.98,37.41,37.73,010,011,0,0,1956,1990,2002,1868,1895,1948,42.62,33.5,3348,52.312,83.70,1
2026-09-01T21:22:10.888,1.163,2,100,100,484,484,80.0,80.0,0.16,0.23,0.36,0.62,0.59,0.57,0.16,0.23,-6.31,-4.19,37.35,37.65,001,110,0,0,1933,2012,1984,1896,1975,1951,42.62,33.5,3352,52.375,83.80,1
2026-09-01T21:22:10.900,1.175,2,100,100,484,484,69.8,78.3,-0.78,-0.63,0.30,0.70,0.63,-0.05,-0.78,-0.63,-6.75,-4.35,37.27,37.63,100,101,0,0,1947,1991,2015,1899,1975,1963,42.62,33.5,3410,53.281,85.25,1
2026-09-01T21:22:10.912,1.187,2,100,100,507,484,78.7,70.1,0.36,0.39,0.68,0.38,-0.48,-0.14,0.36,0.39,-5.97,-4.34,37.40,37.63,011,011,0,0,1961,1983,2026,1888,1982,1945,42.62,33.5,3349,52.328,83.72,1
2026-09-01T21:22:10.925,1.200,2,100,100,484,484,77.2,79.1,-0.06,-0.33,1.08,0.50,0.61,0.64,-0.28,-0.43,-6.33,-4.90,37.34,37.56,100,100,0,0,1963,1998,2040,1891,1979,1957,42.62,33.5,3351,52.359,83.78,1
2026-09-01T21:22:10.935,1.210,2,100,100,484,484,77.5,79.5,-0.21,-0.11,0.60,0.70,-0.59,-0.78,-0.21,-0.11,-5.85,-4.17,37.42,37.65,010,001,0,0,1956,1994,2012,1901,1984,1970,42.62,33.5,3350,52.344,83.75,1
2026-09-01T21:22:10.947,1.222,2,100,100,507,484,79.9,71.4,0.44,0.86,0.84,1.10,0.21,-0.18,0.44,0.86,-6.07,-3.85,37.39,37.68,101,110,0,0,1967,1973,2008,1913,1967,1991,42.62,33.5,3427,53.547,85.67,1
2026-09-01T21:22:10.958,1.234,2,100,100,484,484,70.4,80.0,-0.76,-0.45,0.32,0.86,-0.13,-0.44,-0.63,-0.38,-6.04,-3.78,37.39,37.69,010,101,0,0,1937,1982,2025,1904,1955,1963,42.62,33.5,3410,53.281,85.25,1
2026-09-01T21:22:10.970,1.245,2,100,100,484,484,80.0,77.0,0.39,0.24,0.68,0.38,0.10,-0.26,0.39,0.24,-5.82,-3.27,37.43,37.74,001,011,0,0,1953,1994,2005,1881,1979,1943,42.62,33.5,3350,52.344,83.75,1
