host_time,elapsed_s,telemetry_version,cmdL,cmdR,rpmL,rpmR,dutyL_pct,dutyR_pct,currentMotorL_A,currentMotorR_A,currentInL_A,currentInR_A,idL_A,idR_A,iqL_A,iqR_A,vdL_V,vdR_V,vqL_V,vqR_V,hallL,hallR,faultL,faultR,dcl_raw,rla_raw,rlb_raw,dcr_raw,rrb_raw,rrc_raw,battery_V,temperature_C,foc_isr_cycles,foc_isr_us,foc_isr_load_pct,status
2026-09-01T21:21:54.372,3.832,2,50,50,0,0,3.7,3.6,0.51,0.48,0.10,0.04,0.00,0.00,0.51,0.48,0.29,0.02,1.81,1.91,001,010,0,0,1927,1990,2006,1865,1977,1950,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.383,3.843,2,50,50,0,0,3.7,3.5,0.52,0.48,0.04,-0.06,-0.03,0.00,0.52,0.48,0.31,0.03,1.80,1.90,001,010,0,0,1927,1990,2006,1863,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.394,3.854,2,50,50,0,0,3.7,3.6,0.48,0.50,0.10,0.06,0.00,0.00,0.48,0.50,0.30,0.03,1.80,1.90,001,010,0,0,1927,1989,2018,1861,1974,1945,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.405,3.865,2,50,50,0,0,3.7,3.6,0.49,0.50,0.08,0.04,0.01,0.00,0.49,0.50,0.30,0.03,1.80,1.91,001,010,0,0,1928,1990,2006,1865,1975,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.416,3.876,2,50,50,0,0,3.7,3.6,0.49,0.50,0.10,0.04,0.01,0.00,0.49,0.50,0.31,0.03,1.79,1.90,001,010,0,0,1928,1989,2006,1865,1975,1950,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.426,3.887,2,50,50,0,0,3.6,3.6,0.50,0.49,0.06,0.04,0.00,0.00,0.50,0.49,0.30,0.03,1.78,1.91,001,010,0,0,1927,1988,2006,1865,1975,1950,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.437,3.897,2,50,50,0,0,3.7,3.6,0.45,0.50,0.06,0.04,0.01,0.00,0.45,0.50,0.30,0.03,1.81,1.91,001,010,0,0,1927,1989,2006,1867,1975,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.448,3.908,2,50,50,0,0,3.7,3.5,0.53,0.50,0.06,0.04,-0.02,0.00,0.53,0.50,0.32,0.03,1.79,1.90,001,010,0,0,1928,1991,2006,1865,1975,1951,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.459,3.919,2,50,50,0,0,3.7,3.6,0.50,0.47,-0.02,-0.06,0.00,0.00,0.50,0.47,0.30,0.03,1.81,1.90,001,010,0,0,1927,1992,2008,1867,1977,1952,42.70,33.3,3275,51.172,81.88,1
2026-09-01T21:21:54.470,3.930,2,50,50,0,0,3.7,3.6,0.53,0.51,0.08,0.04,-0.04,0.00,0.53,0.51,0.30,0.03,1.80,1.91,001,010,0,0,1927,1989,2006,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.481,3.941,2,50,50,0,0,3.7,3.6,0.51,0.49,0.06,0.04,-0.02,0.00,0.51,0.49,0.32,0.03,1.79,1.90,001,010,0,0,1927,1990,2006,1865,1977,1951,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.492,3.952,2,50,50,0,0,3.7,3.6,0.50,0.48,-0.02,-0.06,-0.01,0.00,0.50,0.48,0.31,0.03,1.79,1.91,001,010,0,0,1927,1990,2008,1863,1978,1954,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.502,3.962,2,50,50,0,0,3.7,3.6,0.49,0.51,0.08,0.04,0.01,0.00,0.49,0.51,0.31,0.03,1.80,1.90,001,010,0,0,1928,1971,2047,1865,1975,1947,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.513,3.973,2,50,50,0,0,3.7,3.6,0.48,0.50,0.08,0.04,0.00,0.00,0.48,0.50,0.32,0.03,1.80,1.90,001,010,0,0,1929,1990,2007,1866,1975,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.526,3.986,2,50,50,0,0,3.7,3.6,0.49,0.50,0.06,0.04,0.00,0.00,0.49,0.50,0.31,0.03,1.79,1.90,001,010,0,0,1927,1990,2006,1865,1976,1950,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.535,3.995,2,50,50,0,0,3.7,3.6,0.49,0.49,0.08,0.04,0.00,0.00,0.49,0.49,0.31,0.03,1.79,1.91,001,010,0,0,1931,1989,2005,1869,1975,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.546,4.006,2,50,50,0,0,3.7,3.6,0.50,0.51,0.04,0.02,-0.02,0.00,0.50,0.51,0.34,0.03,1.79,1.91,001,010,0,0,1927,1990,2006,1867,1976,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.557,4.017,2,50,50,0,0,3.7,3.5,0.51,0.50,0.08,0.04,-0.01,0.00,0.51,0.50,0.31,0.03,1.80,1.90,001,010,0,0,1927,1989,2006,1865,1977,1951,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.568,4.028,2,50,50,0,0,3.7,3.6,0.51,0.47,0.00,-0.06,0.00,0.00,0.51,0.47,0.31,0.03,1.81,1.90,001,010,0,0,1927,1992,2008,1865,1978,1953,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.578,4.038,2,50,50,0,0,3.7,3.6,0.49,0.49,0.08,0.04,0.00,0.00,0.49,0.49,0.31,0.03,1.79,1.91,001,010,0,0,1927,1990,2008,1863,1974,1949,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.589,4.049,2,50,50,0,0,3.7,3.6,0.48,0.50,0.10,0.04,0.00,0.00,0.48,0.50,0.32,0.03,1.80,1.90,001,010,0,0,1929,1988,2006,1865,1975,1950,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.600,4.060,2,50,50,0,0,3.7,3.6,0.49,0.49,0.06,0.02,0.00,0.00,0.49,0.49,0.32,0.03,1.80,1.91,001,010,0,0,1927,1988,2006,1863,1977,1950,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.611,4.071,2,50,50,0,0,3.7,3.6,0.50,0.49,0.08,0.04,0.00,0.00,0.50,0.49,0.31,0.03,1.78,1.91,001,010,0,0,1931,1989,2005,1869,1975,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.622,4.082,2,50,50,0,0,3.7,3.6,0.52,0.51,0.04,0.04,-0.04,0.00,0.52,0.51,0.31,0.03,1.81,1.91,001,010,0,0,1927,1988,2006,1865,1975,1950,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.633,4.093,2,50,50,0,0,3.7,3.6,0.51,0.49,0.08,0.02,0.00,0.00,0.51,0.49,0.31,0.03,1.80,1.91,001,010,0,0,1927,1989,2006,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.644,4.104,2,50,50,0,0,3.7,3.6,0.50,0.48,-0.02,-0.06,0.00,0.00,0.50,0.48,0.29,0.03,1.82,1.91,001,010,0,0,1927,1992,2008,1863,1979,1953,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.654,4.115,2,50,50,0,0,3.7,3.6,0.49,0.49,0.10,0.06,0.01,0.00,0.49,0.49,0.31,0.03,1.80,1.90,001,010,0,0,1929,1990,2006,1865,1972,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.665,4.125,2,50,50,0,0,3.7,3.6,0.49,0.50,0.04,0.04,0.00,0.00,0.49,0.50,0.31,0.03,1.80,1.90,001,010,0,0,1928,1989,2006,1865,1975,1950,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.676,4.136,2,50,50,0,0,3.7,3.6,0.50,0.50,0.12,0.06,0.00,0.00,0.50,0.50,0.32,0.03,1.79,1.90,001,010,0,0,1931,1988,2006,1867,1976,1950,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.687,4.147,2,50,50,0,0,3.6,3.6,0.50,0.48,0.04,0.02,0.00,0.00,0.50,0.48,0.31,0.03,1.78,1.92,001,010,0,0,1927,1988,2006,1863,1976,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.698,4.158,2,50,50,0,0,3.7,3.6,0.48,0.48,0.08,0.06,-0.02,0.00,0.48,0.48,0.31,0.03,1.81,1.93,001,010,0,0,1929,1988,2004,1867,1975,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.709,4.169,2,50,50,0,0,3.7,3.5,0.51,0.51,0.06,0.02,0.00,0.00,0.51,0.51,0.31,0.03,1.80,1.90,001,010,0,0,1928,1991,2006,1865,1977,1950,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.719,4.180,2,50,50,0,0,3.7,3.6,0.51,0.48,-0.04,-0.08,0.00,0.00,0.51,0.48,0.31,0.03,1.80,1.90,001,010,0,0,1928,1992,2008,1864,1978,1951,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.730,4.191,2,50,50,0,0,3.7,3.6,0.48,0.49,0.08,0.02,0.01,0.00,0.48,0.49,0.31,0.03,1.79,1.90,001,010,0,0,1924,1988,2021,1861,1973,1945,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.741,4.201,2,50,50,0,0,3.6,3.5,0.49,0.50,0.08,0.04,0.00,0.00,0.49,0.50,0.31,0.03,1.78,1.90,001,010,0,0,1927,1988,2005,1863,1975,1949,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.752,4.212,2,50,50,0,0,3.7,3.6,0.48,0.50,0.10,0.06,0.00,0.00,0.48,0.50,0.32,0.03,1.79,1.90,001,010,0,0,1929,1990,2006,1865,1975,1950,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.763,4.223,2,50,50,0,0,3.7,3.6,0.50,0.50,0.06,0.04,0.00,0.00,0.50,0.50,0.31,0.03,1.79,1.93,001,010,0,0,1931,1988,2005,1867,1977,1951,42.70,33.3,3275,51.172,81.88,1
2026-09-01T21:21:54.774,4.234,2,50,50,0,0,3.7,3.6,0.51,0.50,0.08,0.02,0.00,0.00,0.51,0.50,0.32,0.03,1.78,1.93,001,010,0,0,1927,1989,2006,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.785,4.245,2,50,50,0,0,3.7,3.6,0.53,0.49,0.04,0.04,-0.01,0.00,0.53,0.49,0.31,0.03,1.79,1.90,001,010,0,0,1927,1990,2006,1865,1976,1951,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.796,4.256,2,50,50,0,0,3.7,3.6,0.51,0.48,0.00,-0.06,0.00,0.00,0.51,0.48,0.30,0.03,1.79,1.92,001,010,0,0,1927,1992,2007,1865,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.806,4.267,2,50,50,0,0,3.7,3.6,0.47,0.49,0.06,0.02,0.00,0.00,0.47,0.49,0.31,0.03,1.80,1.91,001,010,0,0,1923,1987,2021,1862,1973,1947,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.817,4.277,2,50,50,0,0,3.7,3.5,0.46,0.51,0.06,0.02,-0.01,0.00,0.46,0.51,0.32,0.03,1.81,1.89,001,010,0,0,1927,1988,2006,1867,1977,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.828,4.288,2,50,50,0,0,3.7,3.6,0.49,0.50,0.08,0.06,0.00,0.00,0.49,0.50,0.31,0.03,1.80,1.90,001,010,0,0,1927,1989,2005,1865,1977,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.839,4.299,2,50,50,0,0,3.7,3.6,0.51,0.51,0.08,0.02,0.00,0.00,0.51,0.51,0.31,0.03,1.79,1.91,001,010,0,0,1927,1989,2006,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.849,4.310,2,50,50,0,0,3.7,3.6,0.50,0.50,0.08,0.04,0.00,0.00,0.50,0.50,0.31,0.03,1.79,1.92,001,010,0,0,1931,1990,2006,1869,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.860,4.321,2,50,50,0,0,3.7,3.6,0.52,0.48,0.04,0.04,-0.01,0.00,0.52,0.48,0.31,0.03,1.80,1.91,001,010,0,0,1927,1990,2006,1865,1977,1951,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.871,4.332,2,50,50,0,0,3.7,3.6,0.52,0.47,-0.04,-0.06,-0.01,0.00,0.52,0.47,0.32,0.03,1.79,1.90,001,010,0,0,1928,1992,2008,1864,1978,1952,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.882,4.342,2,50,50,0,0,3.7,3.6,0.48,0.49,0.08,0.04,0.01,0.00,0.48,0.49,0.31,0.03,1.79,1.90,001,010,0,0,1928,1989,2006,1865,1974,1948,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.894,4.354,2,50,50,0,0,3.7,3.6,0.46,0.49,0.12,0.06,0.01,0.00,0.46,0.49,0.30,0.03,1.83,1.90,001,010,0,0,1929,1988,2005,1865,1976,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.904,4.364,2,50,50,0,0,3.7,3.6,0.48,0.51,0.08,0.02,0.00,0.00,0.48,0.51,0.32,0.03,1.81,1.90,001,010,0,0,1927,1988,2005,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.915,4.375,2,50,50,0,0,3.6,3.6,0.51,0.49,0.08,0.02,0.00,0.00,0.51,0.49,0.32,0.03,1.77,1.91,001,010,0,0,1931,1989,2006,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.926,4.386,2,50,50,0,0,3.7,3.5,0.51,0.49,0.08,0.04,-0.02,0.00,0.51,0.49,0.32,0.03,1.79,1.89,001,010,0,0,1927,1990,2006,1865,1977,1950,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.937,4.397,2,50,50,0,0,3.7,3.5,0.52,0.49,-0.02,-0.04,0.00,0.00,0.52,0.49,0.31,0.03,1.81,1.89,001,010,0,0,1928,1992,2008,1865,1978,1952,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:54.948,4.408,2,50,50,0,0,3.7,3.6,0.49,0.49,0.08,0.06,0.01,0.00,0.49,0.49,0.31,0.03,1.80,1.91,001,010,0,0,1923,1988,2018,1859,1973,1945,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.959,4.419,2,50,50,0,0,3.6,3.6,0.49,0.49,0.08,0.06,0.01,0.00,0.49,0.49,0.31,0.03,1.78,1.91,001,010,0,0,1928,1990,2008,1864,1975,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.969,4.430,2,50,50,0,0,3.7,3.5,0.45,0.50,0.10,0.06,0.02,0.00,0.45,0.50,0.30,0.03,1.83,1.90,001,010,0,0,1927,1988,2005,1865,1976,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.980,4.440,2,50,50,0,0,3.7,3.6,0.47,0.49,0.06,0.04,0.00,0.00,0.47,0.49,0.31,0.03,1.83,1.92,001,010,0,0,1931,1989,2007,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:54.991,4.451,2,50,50,0,0,3.7,3.6,0.50,0.50,0.08,0.02,0.00,0.00,0.50,0.50,0.31,0.03,1.82,1.92,001,010,0,0,1927,1989,2006,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.002,4.462,2,50,50,0,0,3.7,3.6,0.51,0.49,0.14,0.04,-0.02,0.00,0.51,0.49,0.30,0.02,1.81,1.92,001,010,0,0,1927,1990,2006,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.013,4.473,2,50,50,0,0,3.7,3.6,0.51,0.49,0.04,-0.04,-0.01,0.00,0.51,0.49,0.31,0.02,1.79,1.90,001,010,0,0,1929,1992,2008,1865,1978,1952,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.024,4.484,2,50,50,0,0,3.7,3.6,0.48,0.50,0.08,0.04,0.00,0.00,0.48,0.50,0.30,0.03,1.80,1.90,001,010,0,0,1923,1988,2019,1861,1974,1946,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.035,4.495,2,50,50,0,0,3.7,3.6,0.48,0.50,0.08,0.04,0.00,0.00,0.48,0.50,0.31,0.03,1.79,1.90,001,010,0,0,1929,1990,2008,1866,1975,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.045,4.506,2,50,50,0,0,3.7,3.6,0.49,0.51,0.06,0.04,0.00,0.00,0.49,0.51,0.31,0.03,1.82,1.90,001,010,0,0,1927,1988,2006,1867,1977,1950,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.056,4.516,2,50,50,0,0,3.7,3.6,0.51,0.49,0.08,0.04,0.00,0.00,0.51,0.49,0.31,0.03,1.80,1.91,001,010,0,0,1927,1988,2006,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.067,4.527,2,50,50,0,0,3.7,3.6,0.51,0.50,0.06,0.04,0.00,0.00,0.51,0.50,0.32,0.03,1.79,1.91,001,010,0,0,1930,1990,2006,1867,1977,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.078,4.538,2,50,50,0,0,3.7,3.6,0.53,0.49,0.08,0.04,0.00,0.00,0.53,0.49,0.30,0.03,1.79,1.90,001,010,0,0,1928,1992,2008,1864,1975,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.089,4.549,2,50,50,0,0,3.7,3.6,0.52,0.49,0.08,-0.04,0.00,0.00,0.52,0.49,0.31,0.03,1.80,1.91,001,010,0,0,1928,1992,2008,1865,1978,1952,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.099,4.560,2,50,50,0,0,3.7,3.6,0.48,0.50,0.08,0.04,0.01,0.00,0.48,0.50,0.31,0.03,1.81,1.91,001,010,0,0,1923,1988,2018,1861,1974,1945,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.110,4.571,2,50,50,0,0,3.7,3.6,0.49,0.48,0.08,0.02,0.00,0.00,0.49,0.48,0.31,0.03,1.78,1.90,001,010,0,0,1928,1990,2008,1864,1975,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.121,4.581,2,50,50,0,0,3.7,3.5,0.49,0.51,0.10,0.04,0.00,0.00,0.49,0.51,0.31,0.02,1.79,1.90,001,010,0,0,1928,1988,2005,1865,1975,1949,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.132,4.592,2,50,50,0,0,3.7,3.5,0.49,0.52,0.08,0.04,-0.02,0.00,0.49,0.52,0.33,0.02,1.80,1.89,001,010,0,0,1929,1990,2006,1865,1977,1950,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.144,4.604,2,50,50,0,0,3.7,3.6,0.51,0.52,0.10,0.04,-0.03,0.00,0.51,0.52,0.31,0.03,1.80,1.90,001,010,0,0,1927,1990,2006,1865,1975,1951,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.154,4.614,2,50,50,0,0,3.7,3.5,0.49,0.50,0.10,0.04,-0.01,0.00,0.49,0.50,0.32,0.03,1.82,1.90,001,010,0,0,1927,1990,2006,1865,1977,1951,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.165,4.625,2,50,50,0,0,3.7,3.6,0.49,0.50,0.10,0.06,0.01,0.00,0.49,0.50,0.32,0.03,1.82,1.91,001,010,0,0,1928,1988,2005,1865,1975,1949,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.176,4.636,2,50,50,0,0,3.7,3.6,0.49,0.50,0.10,0.06,0.00,0.00,0.49,0.50,0.31,0.03,1.82,1.90,001,010,0,0,1929,1990,2007,1865,1975,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.187,4.647,2,50,50,0,0,3.7,3.6,0.49,0.50,0.08,0.06,0.01,0.00,0.49,0.50,0.32,0.03,1.81,1.91,001,010,0,0,1927,1988,2004,1865,1976,1949,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.197,4.658,2,50,50,0,0,3.7,3.6,0.51,0.50,0.08,0.04,0.00,0.00,0.51,0.50,0.32,0.03,1.79,1.91,001,010,0,0,1927,1992,2008,1865,1975,1950,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.208,4.669,2,50,50,0,0,3.7,3.6,0.49,0.50,0.08,0.04,-0.02,0.00,0.49,0.50,0.31,0.03,1.80,1.92,001,010,0,0,1927,1989,2006,1867,1977,1950,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.219,4.679,2,50,50,0,0,3.7,3.5,0.46,0.50,0.16,0.06,0.00,0.00,0.46,0.50,0.31,0.03,1.81,1.89,001,010,0,0,1928,1992,2008,1864,1975,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.230,4.690,2,50,50,0,0,3.7,3.6,0.49,0.48,0.04,-0.04,0.00,0.00,0.49,0.48,0.30,0.03,1.83,1.90,001,010,0,0,1929,1991,2008,1865,1978,1952,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.247,4.708,2,50,50,0,0,3.7,3.6,0.48,0.49,0.08,0.04,0.01,0.00,0.48,0.49,0.30,0.03,1.82,1.90,001,010,0,0,1922,1989,2020,1859,1973,1946,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.252,4.712,2,50,50,0,0,3.7,3.6,0.48,0.49,0.10,0.04,0.00,0.00,0.48,0.49,0.30,0.03,1.80,1.91,001,010,0,0,1931,1989,2005,1867,1975,1950,42.70,33.3,3275,51.172,81.88,1
2026-09-01T21:21:55.263,4.723,2,50,50,0,0,3.7,3.6,0.48,0.50,0.08,0.04,0.00,0.00,0.48,0.50,0.31,0.03,1.80,1.90,001,010,0,0,1927,1986,2005,1863,1975,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.273,4.733,2,50,50,0,0,3.7,3.6,0.49,0.49,0.08,0.04,0.00,0.00,0.49,0.49,0.31,0.03,1.81,1.91,001,010,0,0,1932,1989,2005,1868,1975,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.284,4.744,2,50,50,0,0,3.7,3.6,0.51,0.49,0.06,0.02,0.00,0.00,0.51,0.49,0.31,0.03,1.79,1.91,001,010,0,0,1927,1990,2006,1863,1977,1950,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.295,4.755,2,50,50,0,0,3.7,3.5,0.51,0.50,0.12,0.04,0.00,0.00,0.51,0.50,0.30,0.03,1.82,1.90,001,010,0,0,1928,1992,2008,1864,1975,1951,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.306,4.766,2,50,50,0,0,3.7,3.6,0.52,0.48,0.04,-0.06,-0.01,0.00,0.52,0.48,0.30,0.03,1.81,1.90,001,010,0,0,1928,1990,2006,1865,1978,1951,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.317,4.777,2,42,42,0,0,3.6,3.5,0.48,0.47,0.06,0.02,0.01,0.00,0.48,0.47,0.30,0.03,1.77,1.88,001,010,0,0,1924,1992,2021,1860,1971,1942,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.328,4.788,2,34,34,0,0,3.4,3.3,0.42,0.43,0.06,0.02,0.00,0.00,0.42,0.43,0.31,0.04,1.63,1.75,001,010,0,0,1928,1988,2008,1864,1973,1947,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.338,4.799,2,27,27,0,0,3.0,2.9,0.37,0.38,0.08,0.02,0.00,0.00,0.37,0.38,0.33,0.05,1.42,1.53,001,010,0,0,1928,1988,2006,1865,1973,1947,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.349,4.809,2,22,22,0,0,2.5,2.4,0.37,0.35,0.08,0.04,-0.02,0.00,0.37,0.35,0.36,0.06,1.12,1.25,001,010,0,0,1928,1986,2004,1865,1973,1946,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.360,4.820,2,18,18,0,0,1.9,1.8,0.35,0.33,0.06,0.04,-0.02,0.00,0.35,0.33,0.41,0.05,0.74,0.93,001,010,0,0,1927,1984,2004,1865,1972,1946,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.371,4.831,2,14,14,0,0,1.1,1.0,0.35,0.31,0.08,0.04,-0.04,0.00,0.35,0.31,0.46,0.06,0.30,0.50,001,010,0,0,1927,1984,2004,1865,1972,1946,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.382,4.842,2,11,11,0,0,-1.2,0.2,0.32,0.30,0.08,0.04,-0.03,0.00,0.32,0.30,0.53,0.07,-0.24,0.02,001,010,0,0,1927,1984,2016,1859,1970,1942,42.70,33.3,3273,51.141,81.83,1
2026-09-01T21:21:55.393,4.853,2,9,9,0,0,-2.0,-1.0,0.28,0.29,0.08,0.06,-0.04,0.00,0.28,0.29,0.61,0.07,-0.72,-0.49,001,010,0,0,1930,1980,2001,1868,1971,1944,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.404,4.864,2,7,7,0,0,-2.9,-2.0,0.24,0.27,0.06,0.02,-0.03,0.00,0.24,0.27,0.68,0.08,-1.16,-1.01,001,010,0,0,1930,1982,2001,1867,1970,1946,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.415,4.875,2,6,6,0,0,-3.6,-2.8,0.20,0.22,0.08,0.02,-0.02,0.00,0.20,0.22,0.71,0.07,-1.51,-1.47,001,010,0,0,1931,1981,2000,1868,1968,1943,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.426,4.886,2,5,5,0,0,-4.1,-3.4,0.15,0.14,-0.02,-0.06,0.00,0.00,0.15,0.14,0.71,0.07,-1.78,-1.80,001,010,0,0,1930,1984,2000,1867,1970,1945,42.70,33.3,3275,51.172,81.88,1
2026-09-01T21:21:55.436,4.897,2,4,4,0,0,-4.5,-3.8,0.10,0.09,0.08,0.06,0.01,0.00,0.10,0.09,0.71,0.07,-2.01,-1.99,001,010,0,0,1924,1978,2009,1863,1964,1936,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.447,4.908,2,3,3,0,0,-4.8,-4.0,0.09,0.07,0.08,0.06,0.00,0.00,0.09,0.07,0.70,0.08,-2.19,-2.09,001,010,0,0,1932,1979,1995,1868,1964,1939,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.458,4.918,2,2,2,0,0,-5.1,-4.1,0.07,0.05,0.08,0.04,0.02,-0.01,0.07,0.05,0.68,0.09,-2.34,-2.14,001,010,0,0,1931,1980,1994,1867,1965,1939,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.469,4.929,2,2,2,0,0,-5.3,-4.1,0.08,0.03,0.10,0.06,0.01,0.00,0.08,0.03,0.64,0.10,-2.50,-2.17,001,010,0,0,1931,1980,1995,1868,1964,1938,42.70,33.3,3274,51.156,81.85,1
2026-09-01T21:21:55.480,4.940,2,0,0,0,0,-5.7,-4.2,0.10,0.02,0.06,0.04,-0.01,-0.01,0.10,0.02,0.66,0.11,-2.71,-2.19,001,010,0,0,1931,1980,1995,1867,1965,1939,42.70,33.3,3274,51.156,81.85,1
