host_time,elapsed_s,telemetry_version,cmdL,cmdR,rpmL,rpmR,dutyL_pct,dutyR_pct,currentMotorL_A,currentMotorR_A,currentInL_A,currentInR_A,idL_A,idR_A,iqL_A,iqR_A,vdL_V,vdR_V,vqL_V,vqR_V,hallL,hallR,faultL,faultR,dcl_raw,rla_raw,rlb_raw,dcr_raw,rrb_raw,rrc_raw,battery_V,temperature_C,foc_isr_cycles,foc_isr_us,foc_isr_load_pct,status
2026-09-01T21:17:56.181,0.105,2,78,78,0,0,6.1,6.0,1.18,0.61,0.06,0.02,0.10,-0.15,1.18,0.61,0.00,0.00,3.31,3.23,011,011,0,0,1929,2035,1960,1865,1953,1967,42.52,34.3,3337,52.141,83.42,1
2026-09-01T21:17:56.196,0.119,2,82,82,0,0,6.3,6.3,0.99,0.70,0.16,0.08,0.04,0.03,0.99,0.70,0.00,0.00,3.40,3.40,001,011,0,0,1933,2003,2015,1866,1942,1971,42.52,34.3,3365,52.578,84.12,1
2026-09-01T21:17:56.207,0.131,2,86,86,0,0,6.6,6.6,0.89,1.29,0.06,0.12,0.31,0.40,0.89,1.29,0.00,0.00,3.56,3.56,001,011,0,0,1932,2014,2005,1868,1911,2003,42.52,34.3,3365,52.578,84.12,1
2026-09-01T21:17:56.218,0.141,2,88,88,0,0,6.8,6.8,1.49,0.67,0.12,0.06,0.57,0.06,1.49,0.67,0.00,0.00,3.69,3.69,001,010,0,0,1932,2039,2005,1867,1975,1958,42.52,34.3,3362,52.531,84.05,1
2026-09-01T21:17:56.228,0.152,2,90,90,0,0,7.0,7.0,0.47,0.85,0.12,0.08,0.37,0.29,0.47,0.85,0.00,0.00,3.78,3.78,101,010,0,0,1933,1979,2019,1867,1970,1971,42.52,34.3,3362,52.531,84.05,1
2026-09-01T21:17:56.239,0.163,2,92,92,0,0,7.1,7.1,0.79,1.43,0.08,0.12,0.65,0.69,0.79,1.43,0.00,0.00,3.86,3.86,101,010,0,0,1930,1987,2036,1870,1969,2005,42.52,34.3,3362,52.531,84.05,1
2026-09-01T21:17:56.249,0.172,2,94,94,0,0,7.3,7.3,1.55,0.43,0.22,0.06,1.18,0.43,1.55,0.43,0.00,0.00,3.95,3.95,101,110,0,0,1937,1987,2075,1865,1984,1943,42.52,34.3,3365,52.578,84.12,1
2026-09-01T21:17:56.259,0.183,2,95,95,0,0,7.4,7.4,0.21,0.96,0.10,0.12,0.49,0.77,0.21,0.96,0.00,0.00,3.99,3.99,100,110,0,0,1935,1971,2041,1864,2017,1952,42.52,34.3,3365,52.578,84.12,1
2026-09-01T21:17:56.270,0.193,2,96,96,0,0,7.4,7.5,0.92,0.28,0.22,0.06,0.88,0.93,0.92,0.28,0.00,0.00,4.03,4.03,100,100,0,0,1936,1928,2060,1866,1993,1923,42.52,34.3,3365,52.578,84.12,1
2026-09-01T21:17:56.280,0.203,2,96,96,0,0,7.5,7.5,-0.12,0.46,0.10,0.10,0.15,0.67,-0.12,0.46,0.00,0.00,4.08,4.08,110,100,0,0,1928,1971,2017,1862,2003,1907,42.52,34.3,3365,52.578,84.12,1
2026-09-01T21:17:56.290,0.214,2,97,97,0,22,7.6,7.6,0.60,0.30,0.22,0.10,0.58,1.56,0.60,0.30,0.00,0.00,4.12,4.12,110,101,0,0,1933,1932,2005,1868,2017,1889,42.52,34.3,3367,52.609,84.17,1
2026-09-01T21:17:56.300,0.224,2,97,97,23,22,7.6,7.6,0.00,0.06,0.10,0.10,-0.18,0.29,0.00,0.06,0.00,0.00,4.12,4.12,010,101,0,0,1940,1983,1989,1870,1977,1927,42.52,34.3,3369,52.641,84.22,1
2026-09-01T21:17:56.311,0.234,2,98,98,23,22,7.7,7.7,0.56,1.14,0.18,0.16,0.19,0.99,0.56,1.14,0.00,0.00,4.16,4.16,010,101,0,0,1934,1981,1965,1872,1977,1861,42.52,34.3,3369,52.641,84.22,1
2026-09-01T21:17:56.321,0.245,2,98,98,27,26,7.7,7.7,0.41,0.21,0.08,0.10,-0.19,-0.04,0.41,0.21,0.00,0.00,4.16,4.16,011,001,0,0,1929,1993,1993,1868,1949,1943,42.52,34.3,3367,52.609,84.17,1
2026-09-01T21:17:56.332,0.255,2,98,98,27,26,7.7,7.7,0.82,1.37,0.18,0.16,0.07,0.64,0.82,1.37,0.00,0.00,4.16,4.16,011,001,0,0,1934,2020,1967,1872,1889,1943,42.52,34.3,3367,52.609,84.17,1
2026-09-01T21:17:56.342,0.266,2,99,99,29,29,7.8,7.8,0.69,0.55,0.10,0.10,0.26,0.01,0.69,0.55,0.00,0.00,4.20,4.20,001,011,0,0,1930,1997,2005,1868,1945,1967,42.52,34.3,3367,52.609,84.17,1
2026-09-01T21:17:56.352,0.276,2,99,99,29,29,7.8,7.8,1.11,1.78,0.18,0.18,0.40,0.77,1.11,1.78,0.00,0.00,4.20,4.20,001,011,0,0,1934,2025,2005,1872,1879,2029,42.52,34.3,3367,52.609,84.17,1
2026-09-01T21:17:56.363,0.286,2,99,99,31,31,8.4,8.9,0.24,0.52,0.06,0.04,0.30,0.11,0.24,0.52,0.00,0.00,4.20,4.20,101,010,0,0,1927,1979,2007,1865,1980,1944,42.52,34.3,3381,52.828,84.53,1
2026-09-01T21:17:56.373,0.297,2,99,99,31,31,8.9,8.1,0.16,0.35,0.12,0.04,0.34,0.32,0.16,0.35,0.00,0.00,4.20,4.20,101,010,0,0,1930,1975,2011,1865,1978,1944,42.52,34.3,3383,52.859,84.58,1
2026-09-01T21:17:56.383,0.307,2,99,99,31,31,8.3,9.0,-0.03,0.24,0.02,0.02,0.24,0.33,-0.03,0.24,0.00,0.00,4.20,4.20,100,110,0,0,1927,1976,2007,1865,1980,1935,42.52,34.3,3384,52.875,84.60,1
2026-09-01T21:17:56.394,0.317,2,99,99,31,31,8.9,8.0,-0.08,0.01,0.10,0.02,0.19,0.32,-0.08,0.01,0.00,0.00,4.20,4.20,100,110,0,0,1926,1973,2003,1865,1976,1938,42.52,34.3,3385,52.891,84.62,1
2026-09-01T21:17:56.404,0.328,2,99,99,32,31,8.3,8.9,-0.19,-0.02,0.02,0.04,-0.02,0.20,-0.19,-0.02,0.00,0.00,4.20,4.20,110,100,0,0,1926,1981,2000,1865,1970,1932,42.52,34.3,3384,52.875,84.60,1
2026-09-01T21:17:56.414,0.338,2,99,99,32,31,8.8,8.3,-0.04,-0.15,0.08,0.02,-0.14,0.13,-0.04,-0.15,0.00,0.00,4.20,4.20,110,100,0,0,1926,1981,1995,1865,1970,1938,42.52,34.3,3384,52.875,84.60,1
2026-09-01T21:17:56.425,0.348,2,99,99,32,31,8.3,8.8,0.00,-0.12,0.02,0.04,-0.30,-0.14,0.00,-0.12,0.00,0.00,4.20,4.20,010,101,0,0,1929,1990,2011,1861,1964,1946,42.52,34.3,3384,52.875,84.60,1
2026-09-01T21:17:56.435,0.359,2,99,99,32,31,8.9,8.4,0.22,-0.03,0.02,0.04,-0.29,-0.19,0.22,-0.03,0.00,0.00,4.20,4.20,010,101,0,0,1925,1993,2000,1863,1959,1944,42.52,34.3,3385,52.891,84.62,1
2026-09-01T21:17:56.446,0.369,2,99,99,31,31,8.1,8.8,0.36,0.10,0.04,0.04,-0.05,-0.34,0.36,0.10,0.00,0.00,4.20,4.20,011,001,0,0,1926,1994,1995,1864,1962,1952,42.52,34.3,3381,52.828,84.53,1
2026-09-01T21:17:56.456,0.379,2,99,99,31,31,8.9,8.5,0.56,0.22,0.08,-0.08,-0.19,-0.27,0.56,0.22,0.00,0.00,4.20,4.20,011,001,0,0,1926,1995,2005,1864,1964,1954,42.52,34.3,3383,52.859,84.58,1
2026-09-01T21:17:56.467,0.390,2,99,99,31,30,7.9,8.6,0.40,0.38,0.00,0.04,0.05,-0.27,0.40,0.38,0.00,0.00,4.20,4.20,001,011,0,0,1925,1989,2006,1865,1968,1952,42.52,34.3,3380,52.812,84.50,1
2026-09-01T21:17:56.477,0.400,2,99,99,31,30,9.0,8.7,0.53,0.58,0.06,0.04,0.15,-0.07,0.53,0.58,0.00,0.00,4.20,4.20,001,011,0,0,1928,1984,2013,1865,1970,1956,42.52,34.3,3383,52.859,84.58,1
2026-09-01T21:17:56.487,0.410,2,99,99,31,30,8.0,8.5,0.33,0.53,0.02,0.04,0.33,0.00,0.33,0.53,0.00,0.00,4.20,4.20,101,010,0,0,1926,1979,2011,1865,1980,1944,42.52,34.3,3380,52.812,84.50,1
2026-09-01T21:17:56.497,0.421,2,99,99,31,30,8.9,8.8,0.19,0.48,0.06,0.04,0.30,0.23,0.19,0.48,0.00,0.00,4.20,4.20,101,010,0,0,1926,1975,2013,1864,1980,1946,42.52,34.3,3383,52.859,84.58,1
2026-09-01T21:17:56.508,0.431,2,100,100,31,30,8.0,8.5,0.01,0.32,0.10,0.02,0.29,0.27,0.01,0.32,0.00,0.00,4.25,4.25,100,110,0,0,1931,1975,2005,1865,1980,1935,42.52,34.3,3383,52.859,84.58,1
2026-09-01T21:17:56.518,0.441,2,100,100,31,30,9.0,9.0,-0.03,0.20,0.06,0.04,0.16,0.35,-0.03,0.20,0.00,0.00,4.25,4.25,100,110,0,0,1937,1975,2000,1868,1982,1940,42.52,34.3,3385,52.891,84.62,1
2026-09-01T21:17:56.528,0.452,2,100,100,31,30,7.8,8.3,-0.09,0.00,0.12,0.02,0.30,0.27,-0.09,0.00,0.00,0.00,4.25,4.25,110,100,0,0,1932,1965,2023,1866,1974,1935,42.52,34.3,3382,52.844,84.55,1
2026-09-01T21:17:56.539,0.462,2,100,100,31,30,9.0,9.0,-0.11,-0.04,0.12,0.06,-0.13,0.19,-0.11,-0.04,0.00,0.00,4.25,4.25,110,100,0,0,1928,1984,1995,1865,1972,1934,42.52,34.3,3385,52.891,84.62,1
2026-09-01T21:17:56.549,0.473,2,100,100,31,31,7.9,8.3,0.00,-0.20,0.34,0.10,-0.20,-0.02,0.00,-0.20,0.00,0.00,4.25,4.25,110,101,0,0,1930,1985,1997,1864,1966,1944,42.52,34.3,3384,52.875,84.60,1
2026-09-01T21:17:56.559,0.483,2,100,100,31,31,9.0,9.0,0.14,-0.08,0.06,0.02,-0.33,-0.16,0.14,-0.08,0.00,0.00,4.25,4.25,010,101,0,0,1946,1992,1989,1868,1964,1950,42.54,34.3,3385,52.891,84.62,1
2026-09-01T21:17:56.570,0.493,2,100,100,31,31,7.9,8.1,0.26,0.01,0.10,0.04,-0.34,-0.25,0.26,0.01,0.00,0.00,4.25,4.25,010,001,0,0,1929,1990,2001,1865,1960,1948,42.54,34.3,3381,52.828,84.53,1
2026-09-01T21:17:56.580,0.504,2,100,100,31,31,9.1,9.0,0.48,0.18,0.04,0.02,-0.21,-0.34,0.48,0.18,0.00,0.00,4.25,4.25,011,001,0,0,1928,1993,2005,1865,1964,1951,42.54,34.3,3383,52.859,84.58,1
2026-09-01T21:17:56.590,0.514,2,100,100,31,31,7.9,8.0,0.46,0.28,0.12,0.04,0.00,-0.24,0.46,0.28,0.00,0.00,4.25,4.25,011,011,0,0,1925,1989,2009,1864,1966,1951,42.54,34.3,3381,52.828,84.53,1
2026-09-01T21:17:56.601,0.524,2,100,100,31,31,9.0,9.0,0.50,0.54,0.30,0.08,0.11,-0.18,0.50,0.54,0.00,0.00,4.25,4.25,001,011,0,0,1927,1985,2013,1864,1970,1956,42.54,34.3,3383,52.859,84.58,1
2026-09-01T21:17:56.611,0.535,2,100,100,31,31,8.2,8.0,0.44,0.51,0.14,0.06,0.36,0.00,0.44,0.51,0.00,0.00,4.25,4.25,001,010,0,0,1930,1984,2016,1864,1976,1948,42.54,34.3,3381,52.828,84.53,1
2026-09-01T21:17:56.621,0.545,2,100,100,32,31,9.0,9.0,0.23,0.51,0.04,0.04,0.33,0.16,0.23,0.51,0.00,0.00,4.25,4.25,101,010,0,0,1927,1975,2013,1865,1982,1946,42.54,34.3,3383,52.859,84.58,1
2026-09-01T21:17:56.632,0.555,2,100,100,32,31,7.9,7.8,0.00,0.38,0.14,0.06,0.32,0.14,0.00,0.38,0.00,0.00,4.25,4.25,100,010,0,0,1931,1977,2009,1865,1968,1960,42.54,34.3,3374,52.719,84.35,1
2026-09-01T21:17:56.642,0.566,2,100,100,32,31,9.0,9.0,-0.09,0.27,0.02,0.04,0.20,0.30,-0.09,0.27,0.00,0.00,4.25,4.25,100,110,0,0,1928,1973,2003,1866,1982,1934,42.54,34.3,3385,52.891,84.62,1
2026-09-01T21:17:56.653,0.576,2,100,100,32,31,7.8,8.2,-0.05,0.05,0.00,0.02,0.29,0.39,-0.05,0.05,0.00,0.00,4.25,4.25,100,110,0,0,1927,1966,2023,1864,1978,1936,42.54,34.3,3378,52.781,84.45,1
2026-09-01T21:17:56.663,0.586,2,100,100,32,31,9.0,9.0,-0.05,-0.06,0.06,0.04,-0.12,0.20,-0.05,-0.06,0.00,0.00,4.25,4.25,110,100,0,0,1925,1981,2007,1866,1974,1935,42.54,34.3,3384,52.875,84.60,1
2026-09-01T21:17:56.673,0.597,2,100,100,32,31,7.9,8.1,-0.02,-0.15,0.02,0.04,-0.22,0.11,-0.02,-0.15,0.00,0.00,4.25,4.25,110,100,0,0,1926,1985,1995,1864,1967,1938,42.54,34.3,3385,52.891,84.62,1
2026-09-01T21:17:56.684,0.607,2,100,100,32,31,9.0,9.0,0.13,-0.11,0.06,0.04,-0.37,-0.15,0.13,-0.11,0.00,0.00,4.25,4.25,010,101,0,0,1928,1991,1995,1865,1962,1944,42.54,34.3,3385,52.891,84.62,1
2026-09-01T21:17:56.694,0.617,2,100,100,32,31,8.0,8.1,0.24,-0.03,0.06,0.06,-0.28,-0.24,0.24,-0.03,0.00,0.00,4.25,4.25,010,101,0,0,1926,1989,2000,1864,1962,1948,42.54,34.1,3384,52.875,84.60,1
2026-09-01T21:17:56.704,0.628,2,100,100,31,31,9.0,9.0,0.45,0.10,0.06,0.04,-0.24,-0.32,0.45,0.10,0.00,0.00,4.25,4.25,011,001,0,0,1929,1993,2019,1860,1964,1948,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.715,0.638,2,100,100,31,31,8.1,8.3,0.50,0.28,0.04,0.04,-0.02,-0.22,0.50,0.28,0.00,0.00,4.25,4.25,011,001,0,0,1927,1987,2005,1865,1962,1951,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.725,0.648,2,100,100,31,31,9.0,9.0,0.56,0.46,0.00,-0.04,0.13,-0.24,0.56,0.46,0.00,0.00,4.25,4.25,001,011,0,0,1928,1984,2016,1865,1970,1954,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.735,0.659,2,100,100,31,31,8.1,8.3,0.34,0.51,0.02,0.04,0.31,-0.01,0.34,0.51,0.00,0.00,4.25,4.25,001,011,0,0,1927,1981,2011,1865,1972,1951,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.746,0.669,2,100,100,32,31,9.0,9.0,0.22,0.54,0.30,0.10,0.30,0.08,0.22,0.54,0.00,0.00,4.25,4.25,101,010,0,0,1926,1973,2013,1864,1980,1944,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.756,0.680,2,100,100,32,31,8.0,8.4,0.03,0.40,0.06,0.04,0.35,0.30,0.03,0.40,0.00,0.00,4.25,4.25,101,010,0,0,1948,1977,2001,1869,1983,1950,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.766,0.690,2,100,100,32,31,9.0,8.9,-0.07,0.26,0.02,0.04,0.16,0.32,-0.07,0.26,0.00,0.00,4.25,4.25,100,110,0,0,1926,1974,2003,1865,1980,1935,42.54,34.1,3385,52.891,84.62,1
2026-09-01T21:17:56.777,0.700,2,100,100,32,31,8.0,8.6,-0.15,0.11,0.30,0.14,0.06,0.40,-0.15,0.11,0.00,0.00,4.25,4.25,100,110,0,0,1926,1979,2003,1864,1980,1935,42.54,34.1,3384,52.875,84.60,1
2026-09-01T21:17:56.787,0.711,2,100,100,32,31,9.0,8.9,-0.12,-0.02,0.16,-0.06,-0.13,0.19,-0.12,-0.02,0.00,0.00,4.25,4.25,110,100,0,0,1930,1984,1995,1864,1972,1935,42.54,34.1,3385,52.891,84.62,1
2026-09-01T21:17:56.797,0.721,2,100,100,32,31,7.9,8.6,-0.03,-0.12,0.02,0.04,-0.24,0.17,-0.03,-0.12,0.00,0.00,4.25,4.25,110,100,0,0,1927,1986,1994,1865,1970,1935,42.54,34.1,3385,52.891,84.62,1
2026-09-01T21:17:56.808,0.731,2,100,100,31,31,9.0,8.9,0.16,-0.15,0.14,0.02,-0.33,-0.12,0.16,-0.15,0.00,0.00,4.25,4.25,010,101,0,0,1949,2000,1987,1868,1967,1951,42.54,34.1,3385,52.891,84.62,1
2026-09-01T21:17:56.818,0.742,2,100,100,31,31,8.2,8.6,0.23,-0.04,0.06,0.04,-0.25,-0.18,0.23,-0.04,0.00,0.00,4.25,4.25,010,101,0,0,1928,1989,2000,1865,1962,1946,42.54,34.1,3385,52.891,84.62,1
2026-09-01T21:17:56.828,0.752,2,100,100,31,31,9.0,8.8,0.46,0.05,0.10,0.02,-0.24,-0.35,0.46,0.05,0.00,0.00,4.25,4.25,011,001,0,0,1930,1993,2005,1864,1964,1951,42.54,34.1,3382,52.844,84.55,1
2026-09-01T21:17:56.839,0.762,2,100,100,31,31,8.2,8.7,0.48,0.24,0.44,0.12,-0.01,-0.28,0.48,0.24,0.00,0.00,4.25,4.25,011,001,0,0,1928,1989,2005,1865,1964,1951,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.849,0.773,2,100,100,32,31,9.0,8.8,0.53,0.35,0.12,0.04,0.12,-0.26,0.53,0.35,0.00,0.00,4.25,4.25,001,011,0,0,1932,1984,2013,1864,1967,1951,42.54,34.1,3382,52.844,84.55,1
2026-09-01T21:17:56.859,0.783,2,100,100,32,31,8.1,8.7,0.34,0.58,0.02,0.04,0.30,-0.04,0.34,0.58,0.00,0.00,4.25,4.25,001,011,0,0,1927,1980,2011,1865,1972,1956,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.870,0.793,2,100,100,31,31,9.0,8.8,0.28,0.53,0.12,0.04,0.32,0.00,0.28,0.53,0.00,0.00,4.25,4.25,101,010,0,0,1947,1975,2007,1867,1982,1948,42.54,34.1,3381,52.828,84.53,1
2026-09-01T21:17:56.880,0.804,2,100,100,31,31,8.2,8.7,0.04,0.44,0.06,0.04,0.35,0.28,0.04,0.44,0.00,0.00,4.25,4.25,101,010,0,0,1928,1975,2009,1865,1978,1946,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.891,0.814,2,100,100,32,31,9.0,8.6,-0.03,0.26,0.10,0.02,0.17,0.29,-0.03,0.26,0.00,0.00,4.25,4.25,100,110,0,0,1936,1979,2021,1860,1982,1942,42.54,34.1,3384,52.875,84.60,1
2026-09-01T21:17:56.901,0.824,2,100,100,32,31,8.2,8.9,-0.16,0.16,0.00,0.02,0.09,0.38,-0.16,0.16,0.00,0.00,4.25,4.25,100,110,0,0,1928,1977,2003,1865,1980,1935,42.54,34.1,3385,52.891,84.62,1
2026-09-01T21:17:56.911,0.835,2,100,100,32,31,9.0,8.6,-0.13,-0.03,0.10,0.02,-0.13,0.22,-0.13,-0.03,0.00,0.00,4.25,4.25,110,100,0,0,1930,1981,1995,1864,1972,1935,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.922,0.845,2,100,100,32,31,8.1,8.9,-0.06,-0.07,0.02,0.02,-0.23,0.18,-0.06,-0.07,0.00,0.00,4.25,4.25,110,100,0,0,1927,1985,1995,1865,1972,1934,42.54,34.1,3385,52.891,84.62,1
2026-09-01T21:17:56.932,0.856,2,100,100,31,31,9.0,8.6,0.16,-0.19,0.06,0.02,-0.33,-0.10,0.16,-0.19,0.00,0.00,4.25,4.25,010,101,0,0,1926,1993,1995,1864,1964,1944,42.54,34.1,3384,52.875,84.60,1
2026-09-01T21:17:56.942,0.866,2,100,100,31,31,8.3,8.9,0.23,-0.06,0.22,0.12,-0.21,-0.18,0.23,-0.06,0.00,0.00,4.25,4.25,010,101,0,0,1928,1989,1999,1865,1962,1946,42.54,34.1,3384,52.875,84.60,1
2026-09-01T21:17:56.953,0.876,2,100,100,31,31,9.0,8.5,0.46,0.00,0.04,0.02,-0.26,-0.33,0.46,0.00,0.00,0.00,4.25,4.25,011,001,0,0,1927,1991,2005,1864,1964,1948,42.54,34.1,3381,52.828,84.53,1
2026-09-01T21:17:56.966,0.890,2,100,100,31,31,8.3,8.9,0.46,0.22,0.02,0.04,-0.01,-0.28,0.46,0.22,0.00,0.00,4.25,4.25,011,001,0,0,1927,1988,2005,1865,1962,1951,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.973,0.897,2,100,100,32,31,9.0,8.5,0.55,0.30,0.06,0.04,0.09,-0.25,0.55,0.30,0.00,0.00,4.25,4.25,001,011,0,0,1927,1984,2027,1859,1966,1946,42.54,34.1,3381,52.828,84.53,1
2026-09-01T21:17:56.984,0.907,2,100,100,32,31,8.2,8.9,0.38,0.56,0.04,0.04,0.33,-0.08,0.38,0.56,0.00,0.00,4.25,4.25,001,011,0,0,1927,1984,2011,1865,1970,1956,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:56.994,0.918,2,100,100,32,31,9.0,8.5,0.25,0.53,0.44,0.10,0.31,0.00,0.25,0.53,0.00,0.00,4.25,4.25,101,010,0,0,1927,1974,2016,1865,1980,1944,42.54,34.1,3381,52.828,84.53,1
2026-09-01T21:17:57.004,0.928,2,100,100,32,31,8.1,8.9,0.03,0.50,0.02,0.04,0.33,0.24,0.03,0.50,0.00,0.00,4.25,4.25,101,010,0,0,1928,1975,2009,1866,1982,1944,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:57.015,0.938,2,100,100,32,31,9.0,8.3,-0.02,0.30,0.04,0.04,0.17,0.33,-0.02,0.30,0.00,0.00,4.25,4.25,100,110,0,0,1928,1973,2005,1865,1976,1940,42.54,34.1,3384,52.875,84.60,1
2026-09-01T21:17:57.025,0.949,2,100,100,32,31,8.2,9.0,-0.20,0.22,0.06,0.06,0.13,0.36,-0.20,0.22,0.00,0.00,4.25,4.25,100,110,0,0,1925,1977,2003,1865,1982,1935,42.54,34.1,3384,52.875,84.60,1
2026-09-01T21:17:57.035,0.959,2,100,100,32,31,9.0,8.4,-0.08,-0.05,0.02,0.00,-0.12,0.26,-0.08,-0.05,0.00,0.00,4.25,4.25,110,100,0,0,1928,1984,1995,1865,1972,1938,42.54,34.1,3384,52.875,84.60,1
2026-09-01T21:17:57.046,0.969,2,100,100,32,31,8.2,9.0,-0.04,-0.06,0.02,0.04,-0.19,0.19,-0.04,-0.06,0.00,0.00,4.25,4.25,110,100,0,0,1946,1989,1989,1868,1976,1942,42.54,34.1,3385,52.891,84.62,1
2026-09-01T21:17:57.056,0.980,2,100,100,32,31,9.0,8.2,0.16,-0.19,0.06,0.04,-0.33,0.00,0.16,-0.19,0.00,0.00,4.25,4.25,010,101,0,0,1947,2000,1989,1868,1972,1950,42.54,34.1,3384,52.875,84.60,1
2026-09-01T21:17:57.067,0.990,2,100,100,32,31,8.2,9.0,0.27,-0.06,0.02,0.02,-0.22,-0.18,0.27,-0.06,0.00,0.00,4.25,4.25,010,101,0,0,1926,1988,2000,1865,1960,1944,42.54,34.1,3385,52.891,84.62,1
2026-09-01T21:17:57.077,1.000,2,100,100,31,31,9.0,8.2,0.46,-0.02,0.06,0.04,-0.27,-0.29,0.46,-0.02,0.00,0.00,4.25,4.25,011,001,0,0,1928,1993,2005,1865,1964,1948,42.54,34.1,3381,52.828,84.53,1
2026-09-01T21:17:57.087,1.011,2,100,100,31,31,8.4,9.0,0.46,0.17,0.36,0.08,-0.01,-0.33,0.46,0.17,0.00,0.00,4.25,4.25,011,001,0,0,1926,1990,2005,1864,1964,1954,42.54,34.1,3383,52.859,84.58,1
2026-09-01T21:17:57.097,1.021,2,100,100,31,32,9.0,8.2,0.51,0.28,0.06,0.04,0.08,-0.27,0.51,0.28,0.00,0.00,4.25,4.25,001,011,0,0,1942,1985,2007,1867,1972,1956,42.54,34.1,3381,52.828,84.53,1
2026-09-01T21:17:57.108,1.031,2,100,100,31,32,8.4,9.0,0.38,0.56,0.10,0.04,0.32,-0.15,0.38,0.56,0.00,0.00,4.25,4.25,001,011,0,0,1930,1984,2011,1865,1970,1956,42.54,34.1,3382,52.844,84.55,1
2026-09-01T21:17:57.118,1.042,2,100,100,32,31,9.0,8.0,0.23,0.47,0.06,0.04,0.28,0.16,0.23,0.47,0.00,0.00,4.25,4.25,101,010,0,0,1927,1975,2013,1865,1972,1950,42.57,34.1,3381,52.828,84.53,1
