host_time,elapsed_s,telemetry_version,cmdL,cmdR,rpmL,rpmR,dutyL_pct,dutyR_pct,currentMotorL_A,currentMotorR_A,currentInL_A,currentInR_A,idL_A,idR_A,iqL_A,iqR_A,vdL_V,vdR_V,vqL_V,vqR_V,hallL,hallR,faultL,faultR,dcl_raw,rla_raw,rlb_raw,dcr_raw,rrb_raw,rrc_raw,battery_V,temperature_C,foc_isr_cycles,foc_isr_us,foc_isr_load_pct,status
2026-09-01T21:21:35.613,0.125,2,87,87,0,0,6.7,6.7,0.31,0.14,0.14,0.10,1.14,0.22,0.31,0.14,0.00,0.00,3.67,3.67,110,101,0,0,1931,1938,2038,1868,1965,1925,42.70,32.9,3367,52.609,84.17,1
2026-09-01T21:21:35.624,0.135,2,89,89,0,0,6.9,6.9,0.18,0.12,0.08,0.08,0.24,0.27,0.18,0.12,0.00,0.00,3.75,3.75,110,101,0,0,1930,1961,2004,1868,1971,1919,42.70,32.9,3367,52.609,84.17,1
2026-09-01T21:21:35.634,0.145,2,91,91,0,0,7.1,7.1,0.51,0.56,0.14,0.12,0.48,0.61,0.51,0.56,0.00,0.00,3.84,3.84,110,101,0,0,1931,1942,2006,1870,1974,1893,42.70,32.9,3367,52.609,84.17,1
2026-09-01T21:21:35.644,0.156,2,93,93,0,0,7.2,7.2,0.30,0.15,0.14,0.10,0.99,-0.18,0.30,0.15,0.00,0.00,3.92,3.92,010,001,0,0,1943,1955,1983,1871,1959,1953,42.70,32.9,3362,52.531,84.05,1
2026-09-01T21:21:35.655,0.167,2,94,94,0,0,7.4,7.4,0.25,0.42,0.12,0.10,0.01,0.07,0.25,0.42,0.00,0.00,4.01,4.01,010,001,0,0,1931,1981,1981,1869,1939,1943,42.70,32.9,3362,52.531,84.05,1
2026-09-01T21:21:35.665,0.177,2,95,95,0,0,7.4,7.4,0.83,1.40,0.14,0.16,0.42,0.65,0.83,1.40,0.00,0.00,4.05,4.05,010,001,0,0,1933,1979,1951,1873,1890,1945,42.70,32.9,3362,52.531,84.05,1
2026-09-01T21:21:35.675,0.187,2,96,96,0,0,7.5,7.5,0.33,0.55,0.08,0.08,-0.11,-0.06,0.33,0.55,0.00,0.00,4.09,4.09,011,011,0,0,1930,1995,1993,1868,1950,1965,42.70,32.9,3363,52.547,84.08,1
2026-09-01T21:21:35.686,0.197,2,97,97,0,0,7.5,7.5,0.93,1.47,0.14,0.16,0.22,0.57,0.93,1.47,0.00,0.00,4.09,4.09,011,011,0,0,1940,2027,1955,1873,1901,2018,42.70,32.9,3363,52.547,84.08,1
2026-09-01T21:21:35.696,0.208,2,97,97,0,18,7.6,7.6,0.63,0.56,0.14,0.12,0.12,0.16,0.63,0.56,0.00,0.00,4.13,4.13,001,010,0,0,1931,1995,2007,1868,1970,1959,42.70,32.9,3365,52.578,84.12,1
2026-09-01T21:21:35.706,0.218,2,98,98,0,18,7.6,7.6,1.13,1.39,0.14,0.14,0.40,0.70,1.13,1.39,0.00,0.00,4.13,4.13,001,010,0,0,1932,2025,2005,1870,1967,2006,42.70,32.9,3365,52.578,84.12,1
2026-09-01T21:21:35.717,0.228,2,98,98,26,26,7.7,7.7,0.39,0.37,0.10,0.08,0.41,0.43,0.39,0.37,0.00,0.00,4.18,4.18,101,110,0,0,1932,1983,2015,1868,1984,1945,42.70,32.9,3369,52.641,84.22,1
2026-09-01T21:21:35.727,0.239,2,98,98,26,26,7.7,7.7,0.80,1.26,0.30,0.20,0.72,0.98,0.80,1.26,0.00,0.00,4.18,4.18,101,110,0,0,1930,1989,2040,1870,2030,1947,42.70,32.9,3369,52.641,84.22,1
2026-09-01T21:21:35.737,0.249,2,99,99,29,29,7.7,7.7,0.02,0.11,0.10,0.08,0.41,0.41,0.02,0.11,0.00,0.00,4.18,4.18,100,100,0,0,1930,1978,2025,1862,1984,1925,42.70,32.9,3369,52.641,84.22,1
2026-09-01T21:21:35.748,0.259,2,99,99,29,29,7.8,7.8,0.53,1.12,0.14,0.16,0.72,1.04,0.53,1.12,0.00,0.00,4.22,4.22,100,100,0,0,1932,1948,2041,1872,2041,1879,42.70,32.9,3369,52.641,84.22,1
2026-09-01T21:21:35.758,0.270,2,99,99,30,31,8.3,8.8,-0.16,-0.18,0.04,0.02,0.04,-0.15,-0.16,-0.18,0.00,0.00,4.22,4.22,110,101,0,0,1928,1981,2002,1865,1964,1944,42.70,32.9,3384,52.875,84.60,1
2026-09-01T21:21:35.768,0.280,2,99,99,30,31,8.9,8.5,-0.06,-0.06,0.24,0.08,-0.14,-0.21,-0.06,-0.06,0.00,0.00,4.22,4.22,110,101,0,0,1928,1984,1997,1865,1964,1946,42.70,32.9,3385,52.891,84.62,1
2026-09-01T21:21:35.779,0.290,2,99,99,32,31,8.4,8.8,-0.01,0.09,0.06,0.02,-0.31,-0.33,-0.01,0.09,0.00,0.00,4.22,4.22,010,001,0,0,1928,1989,1998,1865,1964,1954,42.70,32.9,3382,52.844,84.55,1
2026-09-01T21:21:35.789,0.301,2,99,99,32,31,8.8,8.4,0.20,0.23,0.08,0.04,-0.31,-0.23,0.20,0.23,0.00,0.00,4.22,4.22,010,001,0,0,1930,1992,1995,1866,1964,1951,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:35.799,0.311,2,99,99,32,32,8.4,8.8,0.28,0.40,0.06,0.04,-0.27,-0.26,0.28,0.40,0.00,0.00,4.22,4.22,011,011,0,0,1928,1989,2005,1866,1970,1951,42.70,32.9,3381,52.828,84.53,1
2026-09-01T21:21:35.810,0.321,2,99,99,32,32,8.8,8.3,0.47,0.50,0.08,0.04,-0.10,-0.03,0.47,0.50,0.00,0.00,4.22,4.22,011,011,0,0,1928,1991,2004,1866,1972,1951,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:35.820,0.332,2,99,99,32,32,8.3,8.8,0.48,0.52,0.06,0.04,-0.01,0.03,0.48,0.52,0.00,0.00,4.22,4.22,001,010,0,0,1928,1985,2011,1866,1982,1944,42.70,32.9,3381,52.828,84.53,1
2026-09-01T21:21:35.830,0.342,2,99,99,32,32,8.9,8.4,0.58,0.37,0.08,0.02,0.21,0.25,0.58,0.37,0.00,0.00,4.22,4.22,001,010,0,0,1929,1984,2016,1866,1980,1944,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:35.841,0.352,2,99,99,32,31,8.3,8.5,0.23,0.25,0.22,0.08,0.21,0.32,0.23,0.25,0.00,0.00,4.22,4.22,101,110,0,0,1932,1977,2011,1865,1980,1940,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:35.851,0.363,2,99,99,32,31,8.9,8.8,0.19,0.16,0.08,0.04,0.27,0.36,0.19,0.16,0.00,0.00,4.22,4.22,101,110,0,0,1929,1974,2012,1866,1980,1935,42.70,32.9,3385,52.891,84.62,1
2026-09-01T21:21:35.861,0.373,2,99,99,31,31,8.2,8.6,0.00,0.01,0.06,0.04,0.29,0.18,0.00,0.01,0.00,0.00,4.22,4.22,100,100,0,0,1928,1975,2007,1865,1972,1935,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:35.872,0.384,2,99,99,31,31,8.9,8.8,-0.06,-0.06,0.06,0.04,0.18,0.16,-0.06,-0.06,0.00,0.00,4.22,4.22,100,100,0,0,1928,1973,2004,1866,1972,1934,42.70,32.9,3385,52.891,84.62,1
2026-09-01T21:21:35.882,0.394,2,99,99,31,31,8.1,8.5,-0.18,-0.17,0.06,0.02,0.00,-0.12,-0.18,-0.17,0.00,0.00,4.22,4.22,110,101,0,0,1927,1981,2001,1865,1964,1944,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:35.892,0.404,2,99,99,31,31,8.9,8.8,-0.02,-0.06,0.10,0.08,-0.13,-0.19,-0.02,-0.06,0.00,0.00,4.22,4.22,110,101,0,0,1928,1984,1995,1865,1964,1946,42.70,32.9,3384,52.875,84.60,1
2026-09-01T21:21:35.903,0.415,2,100,100,31,30,7.9,8.2,-0.05,0.01,0.04,0.02,0.31,-0.26,-0.05,0.01,0.00,0.00,4.22,4.22,010,001,0,0,1929,1975,2011,1859,1964,1946,42.70,32.9,3380,52.812,84.50,1
2026-09-01T21:21:35.913,0.425,2,100,100,31,30,9.0,9.0,0.23,0.20,0.08,0.04,-0.29,-0.32,0.23,0.20,0.00,0.00,4.27,4.27,010,001,0,0,1929,1993,1993,1866,1962,1954,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:35.924,0.435,2,100,100,31,31,7.9,8.3,0.26,0.30,0.06,0.04,-0.26,-0.27,0.26,0.30,0.00,0.00,4.27,4.27,011,011,0,0,1937,1991,2002,1865,1972,1951,42.70,32.9,3379,52.797,84.47,1
2026-09-01T21:21:35.934,0.446,2,100,100,31,31,9.0,9.0,0.46,0.56,0.08,0.04,-0.19,-0.13,0.46,0.56,0.00,0.00,4.27,4.27,011,011,0,0,1929,1992,2005,1868,1972,1956,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:35.946,0.458,2,100,100,31,31,7.9,8.3,0.44,0.52,0.06,0.02,0.01,0.00,0.44,0.52,0.00,0.00,4.27,4.27,001,010,0,0,1927,1987,2007,1865,1980,1946,42.70,32.9,3381,52.828,84.53,1
2026-09-01T21:21:35.955,0.466,2,100,100,31,31,9.1,9.0,0.58,0.48,0.06,0.02,0.13,0.18,0.58,0.48,0.00,0.00,4.27,4.27,001,010,0,0,1929,1984,2016,1867,1982,1946,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:35.965,0.477,2,100,100,31,30,7.9,8.0,0.30,0.34,0.08,0.04,0.29,0.51,0.30,0.34,0.00,0.00,4.27,4.27,101,110,0,0,1939,1984,2005,1868,1982,1948,42.70,32.9,3381,52.828,84.53,1
2026-09-01T21:21:35.975,0.487,2,100,100,31,30,9.0,9.1,0.21,0.21,0.10,0.08,0.25,0.32,0.21,0.21,0.00,0.00,4.27,4.27,101,110,0,0,1928,1974,2012,1866,1980,1935,42.70,32.9,3384,52.875,84.60,1
2026-09-01T21:21:35.986,0.497,2,100,100,32,31,7.9,8.0,0.02,-0.02,0.06,0.04,0.27,0.33,0.02,-0.02,0.00,0.00,4.27,4.27,100,100,0,0,1928,1976,2009,1865,1976,1936,42.70,32.9,3381,52.828,84.53,1
2026-09-01T21:21:35.996,0.508,2,100,100,32,31,9.0,9.0,-0.04,0.00,0.08,0.02,0.20,0.16,-0.04,0.00,0.00,0.00,4.27,4.27,100,100,0,0,1928,1975,2005,1866,1972,1934,42.70,32.9,3385,52.891,84.62,1
2026-09-01T21:21:36.006,0.518,2,100,100,32,31,7.9,8.1,-0.17,-0.18,0.06,0.02,0.06,-0.02,-0.17,-0.18,0.00,0.00,4.27,4.27,110,101,0,0,1937,1981,1997,1868,1967,1948,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:36.017,0.528,2,100,100,32,31,9.0,9.0,-0.07,-0.09,0.06,0.04,-0.13,-0.18,-0.07,-0.09,0.00,0.00,4.27,4.27,110,101,0,0,1929,1981,1996,1866,1960,1946,42.70,32.9,3385,52.891,84.62,1
2026-09-01T21:21:36.029,0.541,2,100,100,32,31,7.8,7.9,-0.05,-0.11,0.10,0.06,0.02,-0.08,-0.05,-0.11,0.00,0.00,4.27,4.27,110,001,0,0,1929,1961,2007,1865,1964,1945,42.70,32.9,3375,52.734,84.38,1
2026-09-01T21:21:36.037,0.549,2,100,100,31,31,9.0,9.0,0.16,0.19,0.08,0.04,-0.35,-0.32,0.16,0.19,0.00,0.00,4.27,4.27,010,001,0,0,1929,1993,1993,1867,1962,1954,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:36.048,0.559,2,100,100,31,31,7.9,7.9,0.24,0.24,0.06,-0.06,-0.32,-0.23,0.24,0.24,0.00,0.00,4.27,4.27,010,011,0,0,1928,1993,2003,1865,1968,1950,42.70,32.9,3380,52.812,84.50,1
2026-09-01T21:21:36.058,0.570,2,100,100,32,31,9.1,9.0,0.45,0.53,0.06,0.02,-0.19,-0.18,0.45,0.53,0.00,0.00,4.27,4.27,011,011,0,0,1938,1993,2000,1868,1974,1959,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:36.068,0.580,2,100,100,32,31,7.9,7.9,0.44,0.52,0.04,-0.02,0.00,-0.01,0.44,0.52,0.00,0.00,4.27,4.27,011,010,0,0,1929,1989,2008,1865,1976,1948,42.70,32.9,3380,52.812,84.50,1
2026-09-01T21:21:36.079,0.591,2,100,100,32,31,9.1,9.0,0.54,0.52,0.06,0.04,0.12,0.14,0.54,0.52,0.00,0.00,4.27,4.27,001,010,0,0,1928,1984,2013,1866,1982,1946,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:36.089,0.601,2,100,100,32,31,7.9,7.8,0.36,0.32,0.06,0.02,0.36,0.19,0.36,0.32,0.00,0.00,4.27,4.27,101,010,0,0,1930,1982,2012,1867,1977,1938,42.70,32.9,3374,52.719,84.35,1
2026-09-01T21:21:36.100,0.611,2,100,100,32,31,9.0,9.0,0.20,0.25,0.06,0.04,0.24,0.30,0.20,0.25,0.00,0.00,4.27,4.27,101,110,0,0,1938,1976,2005,1869,1983,1940,42.70,32.9,3385,52.891,84.62,1
2026-09-01T21:21:36.110,0.622,2,100,100,32,31,7.9,8.2,0.24,0.01,0.08,0.02,0.29,0.33,0.24,0.01,0.00,0.00,4.27,4.27,100,110,0,0,1929,1985,2023,1866,1975,1938,42.70,32.9,3441,53.766,86.03,1
2026-09-01T21:21:36.120,0.632,2,100,100,32,31,9.0,9.0,-0.01,-0.01,0.06,0.02,0.18,0.17,-0.01,-0.01,0.00,0.00,4.27,4.27,100,100,0,0,1928,1973,2003,1866,1972,1934,42.70,32.9,3385,52.891,84.62,1
2026-09-01T21:21:36.130,0.642,2,100,100,32,31,7.8,8.2,-0.18,-0.11,0.06,0.04,0.09,0.09,-0.18,-0.11,0.00,0.00,4.27,4.27,110,100,0,0,1929,1979,2003,1867,1970,1938,42.70,32.9,3382,52.844,84.55,1
2026-09-01T21:21:36.141,0.653,2,100,100,32,31,9.0,9.0,-0.03,-0.12,0.08,0.08,-0.11,-0.18,-0.03,-0.12,0.00,0.00,4.27,4.27,110,101,0,0,1928,1984,1995,1865,1962,1946,42.70,32.9,3384,52.875,84.60,1
2026-09-01T21:21:36.151,0.663,2,100,100,32,31,7.9,8.2,0.00,-0.03,0.08,0.04,-0.22,-0.26,0.00,-0.03,0.00,0.00,4.27,4.27,010,101,0,0,1930,1986,1996,1868,1966,1950,42.70,32.9,3382,52.844,84.55,1
2026-09-01T21:21:36.162,0.673,2,100,100,32,31,9.0,9.0,0.17,0.17,0.06,0.04,-0.34,-0.34,0.17,0.17,0.00,0.00,4.27,4.27,010,001,0,0,1928,1992,1995,1865,1962,1954,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:36.172,0.684,2,100,100,32,31,7.8,8.3,0.04,0.25,0.08,0.04,-0.31,-0.21,0.04,0.25,0.00,0.00,4.27,4.27,010,001,0,0,1929,1982,1991,1865,1964,1950,42.70,32.9,3376,52.750,84.40,1
2026-09-01T21:21:36.182,0.694,2,100,100,31,31,9.0,9.0,0.46,0.45,0.06,0.04,-0.19,-0.24,0.46,0.45,0.00,0.00,4.27,4.27,011,011,0,0,1928,1993,2005,1865,1972,1954,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:36.193,0.704,2,100,100,31,31,8.0,8.3,0.43,0.50,0.28,0.10,0.00,-0.01,0.43,0.50,0.00,0.00,4.27,4.27,011,011,0,0,1929,1989,2007,1866,1974,1951,42.70,32.9,3382,52.844,84.55,1
2026-09-01T21:21:36.203,0.715,2,100,100,31,31,9.0,8.9,0.56,0.54,0.08,0.04,0.10,0.07,0.56,0.54,0.00,0.00,4.27,4.27,001,010,0,0,1928,1984,2025,1861,1980,1942,42.70,32.9,3383,52.859,84.58,1
2026-09-01T21:21:36.213,0.725,2,100,100,32,31,7.9,8.4,0.37,0.38,0.10,0.06,0.34,0.27,0.37,0.38,0.00,0.00,4.27,4.27,101,010,0,0,1929,1981,2011,1866,1976,1944,42.70,32.9,3381,52.828,84.53,1
2026-09-01T21:21:36.224,0.735,2,100,100,32,31,9.0,8.9,0.18,0.27,0.10,0.08,0.25,0.28,0.18,0.27,0.00,0.00,4.27,4.27,101,110,0,0,1928,1975,2011,1866,1980,1935,42.70,32.9,3384,52.875,84.60,1
2026-09-01T21:21:36.234,0.746,2,100,100,32,31,7.9,8.6,0.26,0.09,0.08,0.06,0.31,0.37,0.26,0.09,0.00,0.00,4.27,4.27,101,110,0,0,1928,1986,2023,1865,1980,1935,42.70,32.9,3379,52.797,84.47,1
2026-09-01T21:21:36.244,0.756,2,100,100,31,31,9.0,8.8,-0.01,0.00,0.06,0.00,0.20,0.17,-0.01,0.00,0.00,0.00,4.27,4.27,100,100,0,0,1928,1973,2003,1865,1972,1935,42.70,32.9,3385,52.891,84.62,1
2026-09-01T21:21:36.255,0.767,2,100,100,31,31,7.9,8.7,-0.16,-0.09,0.08,0.08,0.09,0.15,-0.16,-0.09,0.00,0.00,4.27,4.27,100,100,0,0,1928,1977,2016,1861,1970,1932,42.70,32.9,3385,52.891,84.62,1
2026-09-01T21:21:36.265,0.777,2,100,100,32,31,9.0,8.9,-0.05,-0.15,0.06,0.02,-0.13,-0.15,-0.05,-0.15,0.00,0.00,4.27,4.27,110,101,0,0,1929,1984,1995,1866,1962,1946,42.70,32.7,3385,52.891,84.62,1
2026-09-01T21:21:36.275,0.787,2,100,100,32,31,7.9,8.6,0.00,-0.04,0.06,0.04,-0.22,-0.22,0.00,-0.04,0.00,0.00,4.27,4.27,010,101,0,0,1929,1987,1997,1866,1962,1946,42.70,32.7,3383,52.859,84.58,1
2026-09-01T21:21:36.286,0.798,2,100,100,32,31,9.0,8.8,0.18,0.10,0.06,0.02,-0.31,-0.36,0.18,0.10,0.00,0.00,4.27,4.27,010,001,0,0,1930,1990,1993,1867,1962,1951,42.70,32.7,3381,52.828,84.53,1
2026-09-01T21:21:36.296,0.808,2,100,100,32,31,7.8,8.7,0.06,0.24,0.08,0.04,-0.24,-0.29,0.06,0.24,0.00,0.00,4.27,4.27,010,001,0,0,1929,1982,1991,1867,1964,1952,42.70,32.7,3376,52.750,84.40,1
2026-09-01T21:21:36.307,0.818,2,100,100,31,31,9.0,8.7,0.49,0.36,0.12,0.08,-0.20,-0.29,0.49,0.36,0.00,0.00,4.27,4.27,011,011,0,0,1929,1995,2005,1865,1970,1951,42.70,32.7,3381,52.828,84.53,1
2026-09-01T21:21:36.317,0.829,2,100,100,31,31,8.0,8.8,0.43,0.59,0.06,0.04,-0.01,-0.06,0.43,0.59,0.00,0.00,4.27,4.27,011,011,0,0,1928,1987,2007,1867,1972,1956,42.70,32.7,3383,52.859,84.58,1
2026-09-01T21:21:36.327,0.839,2,100,100,31,31,9.0,8.7,0.60,0.49,0.08,0.04,0.08,-0.01,0.60,0.49,0.00,0.00,4.27,4.27,001,010,0,0,1929,1984,2016,1865,1982,1945,42.70,32.7,3381,52.828,84.53,1
2026-09-01T21:21:36.338,0.849,2,100,100,31,31,8.2,8.8,0.40,0.45,0.08,0.04,0.33,0.25,0.40,0.45,0.00,0.00,4.27,4.27,001,010,0,0,1928,1984,2025,1861,1980,1940,42.70,32.7,3383,52.859,84.58,1
2026-09-01T21:21:36.348,0.860,2,100,100,32,31,9.0,8.5,0.20,0.28,0.06,0.04,0.23,0.30,0.20,0.28,0.00,0.00,4.27,4.27,101,110,0,0,1928,1975,2013,1865,1978,1938,42.70,32.7,3384,52.875,84.60,1
2026-09-01T21:21:36.358,0.870,2,100,100,32,31,7.9,8.9,0.03,0.18,0.06,0.02,0.26,0.35,0.03,0.18,0.00,0.00,4.27,4.27,101,110,0,0,1937,1977,2009,1865,1982,1935,42.70,32.7,3385,52.891,84.62,1
2026-09-01T21:21:36.369,0.880,2,100,100,32,30,9.0,8.4,0.00,0.00,0.08,0.04,0.17,0.23,0.00,0.00,0.00,0.00,4.27,4.27,100,100,0,0,1928,1974,2017,1860,1972,1932,42.70,32.7,3384,52.875,84.60,1
2026-09-01T21:21:36.379,0.891,2,100,100,32,30,7.9,9.0,-0.16,0.00,0.06,0.04,0.08,0.17,-0.16,0.00,0.00,0.00,4.27,4.27,100,100,0,0,1928,1977,2001,1866,1972,1932,42.70,32.7,3385,52.891,84.62,1
2026-09-01T21:21:36.389,0.901,2,100,100,32,31,9.0,8.5,-0.03,-0.20,0.10,0.06,-0.12,-0.10,-0.03,-0.20,0.00,0.00,4.27,4.27,110,101,0,0,1929,1984,1995,1865,1964,1944,42.70,32.7,3384,52.875,84.60,1
2026-09-01T21:21:36.400,0.912,2,100,100,32,31,8.1,8.9,0.00,-0.06,0.06,0.02,-0.17,-0.19,0.00,-0.06,0.00,0.00,4.27,4.27,110,101,0,0,1928,1985,1995,1866,1962,1946,42.70,32.7,3385,52.891,84.62,1
2026-09-01T21:21:36.410,0.922,2,100,100,32,31,9.0,8.3,0.15,0.02,0.08,0.02,-0.37,-0.25,0.15,0.02,0.00,0.00,4.27,4.27,010,001,0,0,1929,1993,1995,1866,1962,1950,42.70,32.7,3381,52.828,84.53,1
2026-09-01T21:21:36.420,0.932,2,100,100,32,31,8.0,9.0,0.22,0.25,0.04,-0.08,-0.34,-0.28,0.22,0.25,0.00,0.00,4.27,4.27,010,001,0,0,1932,1991,2003,1865,1962,1956,42.70,32.7,3383,52.859,84.58,1
2026-09-01T21:21:36.431,0.943,2,100,100,31,31,9.0,8.2,0.46,0.28,0.08,0.04,-0.21,-0.26,0.46,0.28,0.00,0.00,4.27,4.27,011,011,0,0,1939,1995,2001,1869,1972,1954,42.70,32.7,3381,52.828,84.53,1
2026-09-01T21:21:36.441,0.953,2,100,100,31,31,8.1,9.0,0.43,0.56,0.06,0.02,-0.02,-0.14,0.43,0.56,0.00,0.00,4.27,4.27,011,011,0,0,1928,1987,2007,1866,1972,1956,42.70,32.7,3383,52.859,84.58,1
2026-09-01T21:21:36.451,0.963,2,100,100,31,31,9.0,8.2,0.52,0.52,0.10,0.04,0.08,0.00,0.52,0.52,0.00,0.00,4.27,4.27,001,010,0,0,1929,1984,2016,1866,1976,1946,42.70,32.7,3381,52.828,84.53,1
2026-09-01T21:21:36.462,0.974,2,100,100,31,31,8.3,9.0,0.44,0.51,0.06,0.02,0.32,0.18,0.44,0.51,0.00,0.00,4.27,4.27,001,010,0,0,1928,1984,2013,1866,1982,1946,42.70,32.7,3383,52.859,84.58,1
2026-09-01T21:21:36.472,0.984,2,100,100,32,31,9.0,8.0,0.21,0.33,0.08,0.04,0.25,0.49,0.21,0.33,0.00,0.00,4.27,4.27,101,110,0,0,1929,1974,2012,1867,1980,1946,42.70,32.7,3383,52.859,84.58,1
2026-09-01T21:21:36.483,0.994,2,100,100,32,31,8.1,9.1,0.04,0.25,0.06,0.02,0.27,0.33,0.04,0.25,0.00,0.00,4.27,4.27,101,110,0,0,1938,1977,2003,1869,1986,1940,42.70,32.7,3385,52.891,84.62,1
2026-09-01T21:21:36.493,1.005,2,100,100,32,31,9.0,7.9,-0.01,0.01,0.10,0.04,0.16,0.28,-0.01,0.01,0.00,0.00,4.27,4.27,100,110,0,0,1946,1975,1997,1869,1978,1942,42.70,32.7,3385,52.891,84.62,1
2026-09-01T21:21:36.503,1.015,2,100,100,32,31,8.1,9.0,-0.16,0.00,0.06,0.04,0.09,0.17,-0.16,0.00,0.00,0.00,4.27,4.27,100,100,0,0,1928,1979,2001,1866,1972,1934,42.70,32.7,3385,52.891,84.62,1
2026-09-01T21:21:36.514,1.025,2,100,100,31,31,9.0,8.1,-0.06,-0.19,0.06,0.02,-0.13,0.08,-0.06,-0.19,0.00,0.00,4.27,4.27,110,100,0,0,1929,1981,1995,1866,1970,1940,42.70,32.7,3385,52.891,84.62,1
2026-09-01T21:21:36.524,1.036,2,100,100,31,31,8.2,9.0,0.00,-0.08,0.06,0.02,-0.17,-0.18,0.00,-0.08,0.00,0.00,4.27,4.27,110,101,0,0,1927,1985,1995,1866,1960,1946,42.70,32.7,3384,52.875,84.60,1
2026-09-01T21:21:36.534,1.046,2,100,100,32,31,9.0,8.0,0.19,-0.04,0.32,0.08,-0.29,-0.27,0.19,-0.04,0.00,0.00,4.27,4.27,010,101,0,0,1928,1993,1995,1865,1966,1948,42.70,32.7,3385,52.891,84.62,1
