case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,300.0,run,1.7912068059667945,256.0,0.13,0.02,0.14,0.06,0.059,2.368,-0.836,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,300.0,run,1.857466930989176,272.0,0.11,0.0,0.11,0.02,0.049,2.006,-0.576,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,300.0,run,1.923835534020327,215.0,0.14,-0.04,0.14,0.06,0.049,2.043,0.466,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,300.0,run,1.9900572180049494,156.0,0.26,0.03,0.26,0.04,0.045,1.882,0.437,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,1.1469819582998753e-06,156.0,0.19,-0.01,0.19,0.1,0.043,1.837,0.246,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.07634996197884902,108.0,0.19,0.0,0.19,0.06,0.034,1.464,0.096,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.14256286597810686,-569.0,0.15,-0.05,0.15,0.06,0.037,1.582,-0.109,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.2088726629735902,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.2752393399714492,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.34150899399537593,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.40778271498857066,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.47410457499790937,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.540443351957947,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.6067808149964549,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.6731873559765518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_+300_r1,left,0.014,0.005,0.0,0,stop,0.7395956219988875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.00014010100858286023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.06638405297417194,0.0,0.04,0.01,0.04,0.0,-0.013,-0.56,-0.112,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.13282920396886766,0.0,-0.08,-0.02,0.09,0.0,-0.039,-1.665,-0.08,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.19920279301004484,0.0,-0.22,0.03,0.22,0.0,-0.045,-1.917,0.107,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.26555245596682653,0.0,-0.23,0.0,0.23,0.0,-0.046,-1.96,0.201,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.33180873101809993,0.0,-0.24,0.0,0.24,0.1,-0.043,-1.829,0.244,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.39806680497713387,0.0,-0.21,-0.01,0.21,0.06,-0.044,-1.847,0.303,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.4644434999790974,0.0,-0.24,0.0,0.24,0.1,-0.044,-1.853,0.3,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.5306778940139338,0.0,-0.23,-0.01,0.23,0.06,-0.044,-1.863,0.289,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.5968651269795373,0.0,-0.22,-0.02,0.22,0.14,-0.044,-1.866,0.308,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.6631844359799288,0.0,-0.25,0.0,0.25,0.06,-0.044,-1.871,0.3,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.7294697409961373,0.0,-0.24,-0.02,0.24,0.06,-0.046,-1.962,0.332,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.7959449639893137,0.0,-0.23,0.0,0.23,0.06,-0.05,-2.131,0.305,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.8625714830122888,0.0,-0.22,0.0,0.22,0.08,-0.052,-2.219,0.064,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.9286748429876752,0.0,-0.25,0.02,0.25,0.12,-0.056,-2.401,0.257,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,0.9950057559763081,-20.0,-0.24,0.02,0.24,0.06,-0.067,-2.881,-0.193,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.0616529629915021,-182.0,-0.13,-0.03,0.13,0.02,-0.072,-3.026,-0.565,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.1279074830235913,-254.0,-0.11,-0.08,-0.13,-0.04,-0.059,-2.447,-0.557,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.194073712977115,-228.0,-0.14,0.0,0.14,0.06,-0.046,-1.959,-0.136,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.260683299973607,-228.0,-0.11,0.0,0.11,0.44,-0.043,-1.844,-0.276,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.3269066879875027,-160.0,-0.17,0.03,0.17,0.02,-0.04,-1.704,-0.308,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.393166019988712,-160.0,-0.17,0.0,0.17,0.06,-0.041,-1.688,-0.453,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.459599388006609,-160.0,-0.17,0.0,0.17,0.06,-0.041,-1.688,-0.455,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.5258289860212244,-160.0,-0.17,-0.01,0.17,0.04,-0.041,-1.694,-0.463,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.5920990129816346,-160.0,-0.17,-0.01,0.17,0.06,-0.041,-1.699,-0.469,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.6583190549863502,-160.0,-0.17,-0.02,0.17,0.06,-0.041,-1.707,-0.455,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.7246389819774777,-160.0,-0.18,0.01,0.18,0.04,-0.041,-1.718,-0.455,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.7908292610081844,-160.0,-0.18,0.01,0.18,0.04,-0.042,-1.737,-0.453,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.8571735399891622,0.0,-0.3,0.0,0.3,0.06,-0.049,-2.034,-0.455,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.9234924369957298,0.0,-0.28,0.0,0.28,0.0,-0.054,-2.259,-0.455,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,-300.0,run,1.989685113017913,-45.0,-0.25,0.0,0.25,0.08,-0.064,-2.726,-0.402,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,1.802982296794653e-06,-44.0,-0.21,0.0,0.21,0.04,-0.075,-3.133,-0.734,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.07681115996092558,-205.0,-0.14,0.01,0.14,0.06,-0.07,-2.924,-0.667,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.1430740249925293,-228.0,-0.08,0.02,0.08,0.18,-0.048,-1.999,-0.458,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.2094882889650762,-228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.2758546289987862,-228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.342161328997463,-228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.40869926899904385,-228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.47502983501181006,-228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.5412694569677114,-228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.6076080040074885,-228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.6738698219996877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.014_ki0.005_kd0_-300_r1,left,0.014,0.005,0.0,0,stop,0.7401932729990222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.00013610703172162175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.06638972199289128,0.0,0.0,-0.01,0.01,0.02,0.01,0.38,-0.16,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.13268903899006546,0.0,0.09,0.0,0.09,0.1,0.035,1.504,-0.126,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.19904411502648145,0.0,0.17,-0.03,0.17,0.26,0.051,2.196,-0.067,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.26534166099736467,0.0,0.23,0.0,0.23,0.0,0.06,2.582,0.069,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.33161173603730276,0.0,0.24,0.01,0.24,0.08,0.06,2.561,-0.072,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.3978646870236844,25.0,0.21,-0.04,0.21,0.06,0.067,2.885,-0.225,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.46417858701897785,221.0,0.09,0.01,0.09,0.26,0.056,2.377,-0.305,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.5304087190306745,212.0,0.11,0.04,0.12,0.0,0.046,1.94,-0.265,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.5967177030397579,212.0,0.11,-0.01,0.11,0.06,0.035,1.479,0.042,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.6633026050403714,212.0,0.08,0.01,0.08,0.0,0.034,1.463,0.131,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.7296289650257677,212.0,0.08,0.0,0.08,0.0,0.034,1.458,0.19,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.7959411090123467,212.0,0.1,-0.01,0.1,0.08,0.034,1.452,0.209,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.8623040390084498,212.0,0.1,-0.02,0.1,0.04,0.034,1.455,0.217,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.9285774800227955,212.0,0.08,0.01,0.08,0.0,0.035,1.487,0.19,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,0.994794164027553,212.0,0.08,0.01,0.08,0.04,0.035,1.479,0.193,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.0611308140214533,0.0,0.24,0.0,0.24,0.02,0.048,2.023,0.27,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.1273332959972322,54.0,0.19,0.05,0.2,0.0,0.053,2.275,0.021,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.1936530160019174,54.0,0.26,0.0,0.26,0.22,0.052,2.227,0.15,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.2601345570292324,50.0,0.2,-0.02,0.2,0.06,0.058,2.452,0.369,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.3263920220197178,49.0,0.24,0.06,0.25,0.0,0.065,2.763,-0.281,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.3930174080305733,151.0,0.15,0.0,0.15,0.02,0.066,2.83,-0.238,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.4593651629984379,224.0,0.08,0.0,0.08,0.04,0.059,2.511,-0.369,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.5257252860465087,217.0,0.15,-0.04,0.16,0.04,0.045,1.919,-0.093,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.592062612005975,217.0,0.13,-0.01,0.13,0.06,0.039,1.619,0.377,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.6583277730387636,217.0,0.1,-0.01,0.1,0.02,0.036,1.471,0.522,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.7247417609905824,217.0,0.11,-0.01,0.11,0.0,0.037,1.485,0.562,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.7913511440274306,217.0,0.11,-0.01,0.11,0.08,0.037,1.474,0.557,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.8576826800126582,217.0,0.11,-0.01,0.11,0.06,0.037,1.487,0.565,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.9241081150248647,217.0,0.13,0.0,0.13,0.0,0.037,1.477,0.565,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,300.0,run,1.990356302994769,217.0,0.11,-0.01,0.11,0.04,0.037,1.479,0.554,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,7.959897629916668e-07,0.0,0.26,0.01,0.26,0.04,0.053,2.254,0.337,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.07616188301471993,55.0,0.15,0.01,0.15,0.04,0.056,2.383,-0.292,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.14247647003503516,55.0,0.16,0.01,0.16,0.0,0.043,1.812,-0.257,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.20875961403362453,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.2751833230140619,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.3414507799898274,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.40757227898575366,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.47372672602068633,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.539950366015546,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.6061724710161798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.6724067670293152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_+300_r1,left,0.016,0.004,0.0,0,stop,0.738566198037006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.00013233203208073974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.06612101901555434,0.0,0.01,0.03,0.03,0.08,-0.012,-0.396,-0.316,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.13221191900083795,0.0,-0.1,0.0,0.1,0.08,-0.037,-1.509,-0.522,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.1982765559805557,0.0,-0.2,-0.02,0.2,0.02,-0.051,-2.147,-0.289,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.26433712599100545,0.0,-0.23,-0.02,0.23,0.02,-0.056,-2.385,-0.19,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.3304197959951125,0.0,-0.24,-0.04,0.24,0.1,-0.06,-2.576,-0.268,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.3965025410288945,-28.0,-0.27,0.03,0.27,0.08,-0.07,-3.004,-0.203,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.462641789985355,-203.0,-0.17,0.0,0.17,0.08,-0.059,-2.509,-0.246,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.5293366980040446,-240.0,-0.1,0.01,0.1,0.04,-0.046,-1.943,-0.426,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.5954038320342079,-240.0,-0.08,0.02,-0.08,-0.02,-0.034,-1.318,-0.603,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.6614752030000091,-240.0,-0.06,0.0,0.06,0.04,-0.034,-1.257,-0.734,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.7275074860081077,-240.0,-0.06,-0.05,0.08,0.08,-0.033,-1.243,-0.718,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.7937624119804241,-240.0,-0.07,0.0,0.07,0.06,-0.034,-1.249,-0.763,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.8600260799867101,-240.0,-0.07,0.0,0.07,0.0,-0.034,-1.243,-0.761,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.9265791740035638,-240.0,-0.07,0.0,0.07,0.04,-0.034,-1.249,-0.766,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,0.9928799699991941,-240.0,-0.09,0.0,0.09,0.06,-0.034,-1.251,-0.761,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,1.0593284720089287,0.0,-0.25,0.0,0.25,0.08,-0.044,-1.72,-0.75,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,1.1257917360053398,0.0,-0.27,0.0,0.27,0.06,-0.043,-1.739,-0.672,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,1.1924583170330152,0.0,-0.29,0.0,0.29,0.1,-0.043,-1.718,-0.683,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,1.2589145220117643,0.0,-0.26,0.01,0.26,0.04,-0.045,-1.817,-0.678,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,1.325199557992164,0.0,-0.28,0.01,0.28,0.1,-0.053,-2.115,-0.793,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,1.391585720994044,-42.0,-0.23,0.04,0.23,0.1,-0.06,-2.519,-0.466,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,1.4580097789876163,-40.0,-0.28,-0.03,0.28,0.04,-0.07,-3.013,-0.235,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,1.52428544301074,-156.0,-0.13,-0.02,0.13,0.1,-0.072,-3.023,-0.53,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,1.5907000019797124,-209.0,-0.14,-0.06,0.15,0.08,-0.061,-2.527,-0.734,0
left_kp0.016_ki0.004_kd0_-300_r1,left,0.016,0.004,0.0,-300.0,run,1.6570643610320985,-227.0,-0.11,-0.02,0.11,0.02,-0.056,-2.361,-0.316,0
