case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.3320230569806881,0.0,-0.17,0.0,0.17,0.06,-0.042,-1.787,0.233,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.3983351080096327,0.0,-0.22,-0.02,0.22,0.06,-0.039,-1.653,0.332,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.46479050698690116,0.0,-0.23,0.0,0.23,0.04,-0.039,-1.605,0.506,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.5310782350134104,0.0,-0.24,0.0,0.24,0.0,-0.04,-1.656,0.509,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.5974175889859907,0.0,-0.26,0.0,0.26,0.02,-0.042,-1.745,0.522,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.6637298360001296,0.0,-0.27,0.01,0.27,0.0,-0.047,-1.93,0.528,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.7300412670010701,0.0,-0.3,0.02,0.3,0.04,-0.051,-2.173,0.337,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.7964147339807823,0.0,-0.29,0.06,0.29,0.02,-0.064,-2.747,-0.284,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.8627161119948141,-23.0,-0.32,0.03,0.32,0.06,-0.079,-3.38,-0.318,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.9294014949700795,-331.0,-0.18,-0.03,0.18,0.08,-0.079,-3.23,-1.013,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,0.9957179430057295,-386.0,-0.15,0.0,0.15,0.06,-0.079,-3.332,-0.616,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.061956867983099,-353.0,-0.17,0.06,0.19,0.08,-0.069,-2.876,-0.713,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.1282165860175155,-323.0,-0.13,-0.02,0.13,0.08,-0.068,-2.87,-0.613,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.1945643000071868,-293.0,-0.16,0.0,0.16,0.06,-0.07,-2.972,-0.407,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.2609260000172071,-275.0,-0.24,-0.02,-0.24,-0.08,-0.065,-2.774,-0.386,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.3273741549928673,-270.0,-0.23,-0.04,0.23,0.06,-0.066,-2.795,-0.471,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.3936883159913123,-267.0,-0.22,-0.03,0.22,0.08,-0.068,-2.919,-0.327,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.4601002319832332,-274.0,-0.16,0.0,0.16,0.06,-0.069,-2.929,-0.53,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.5266272500157356,-295.0,-0.19,0.06,-0.2,-0.02,-0.068,-2.849,-0.71,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.593197849986609,-289.0,-0.19,-0.07,0.2,0.08,-0.071,-3.007,-0.444,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.659680136013776,-288.0,-0.2,0.04,-0.2,-0.08,-0.069,-2.903,-0.57,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.7260226390208118,-305.0,-0.21,0.06,0.22,0.04,-0.068,-2.849,-0.696,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.7924329349771142,-299.0,-0.19,-0.06,0.2,0.08,-0.07,-2.967,-0.455,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.8588636869681068,-292.0,-0.21,0.06,0.22,0.08,-0.068,-2.849,-0.546,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.9252079969737679,-295.0,-0.26,0.01,0.26,0.08,-0.067,-2.828,-0.579,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,1.991582554008346,-291.0,-0.22,0.02,0.22,0.06,-0.069,-2.911,-0.506,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,2.057929967006203,-285.0,-0.24,0.02,0.24,0.06,-0.069,-2.948,-0.372,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,2.124505130981561,-279.0,-0.17,-0.04,0.17,0.02,-0.07,-2.943,-0.511,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,-300,run,2.1907936449861154,-288.0,-0.19,0.01,0.19,0.08,-0.067,-2.846,-0.477,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,0,stop,1.1859810911118984e-06,-277.0,-0.25,0.04,0.25,0.06,-0.071,-3.018,-0.335,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,0,stop,0.07642720098374411,-274.0,-0.16,-0.03,0.16,0.06,-0.069,-2.889,-0.536,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,0,stop,0.14274959499016404,-282.0,-0.18,-0.03,0.19,0.06,-0.06,-2.53,-0.332,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,0,stop,0.20931287796702236,-246.0,-0.15,-0.01,0.15,0.0,-0.049,-2.112,-0.125,0
right_ramp900_-300_r2,right,0.0095,0.02,0.0,0,stop,0.2759560269769281,-246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
