test,motor,sign,amps,phase,t,erpm,iq,imotor,duty,fault
handbrake,right,0,0.2,hold,0.1416117650223896,0.0,-0.2,0.2,-0.042,0
handbrake,right,0,0.2,hold,0.20750886801397428,0.0,-0.21,0.21,-0.041,0
handbrake,right,0,0.2,hold,0.27319607901154086,0.0,-0.19,0.19,-0.04,0
handbrake,right,0,0.2,hold,0.33888019202277064,0.0,-0.2,0.2,-0.04,0
handbrake,right,0,0.2,hold,0.4046930960030295,0.0,-0.19,0.19,-0.04,0
handbrake,right,0,0.2,hold,0.4703739670221694,0.0,-0.2,0.2,-0.04,0
handbrake,right,0,0.2,hold,0.5360354240401648,0.0,-0.19,0.19,-0.04,0
handbrake,right,0,0.2,hold,0.6017582400236279,0.0,-0.19,0.19,-0.039,0
handbrake,right,0,0.2,hold,0.6674787070369348,0.0,-0.19,0.19,-0.04,0
handbrake,right,0,0.2,hold,0.7331742090173066,0.0,-0.2,0.2,-0.04,0
handbrake,right,0,0.2,hold,0.7989456850336865,0.0,-0.2,0.2,-0.04,0
handbrake,right,0,0.2,hold,0.8645832460024394,0.0,-0.19,0.19,-0.04,0
handbrake,right,0,0.4,hold,0.010460657009389251,0.0,0.0,0.0,0.0,0
handbrake,right,0,0.4,hold,0.07624345598742366,0.0,-0.32,0.32,-0.05,0
handbrake,right,0,0.4,hold,0.14190527301980183,0.0,-0.45,0.45,-0.062,0
handbrake,right,0,0.4,hold,0.20771714800503105,0.0,-0.39,0.39,-0.046,0
handbrake,right,0,0.4,hold,0.27340458502294496,0.0,-0.4,0.4,-0.045,0
handbrake,right,0,0.4,hold,0.3390820809872821,0.0,-0.4,0.4,-0.045,0
handbrake,right,0,0.4,hold,0.40483213699189946,0.0,-0.39,0.39,-0.046,0
handbrake,right,0,0.4,hold,0.47070602799067274,0.0,-0.39,0.39,-0.045,0
handbrake,right,0,0.4,hold,0.5365864569903351,0.0,-0.4,0.4,-0.045,0
handbrake,right,0,0.4,hold,0.6027289640042,0.0,-0.39,0.39,-0.046,0
handbrake,right,0,0.4,hold,0.668611756991595,0.0,-0.39,0.39,-0.045,0
handbrake,right,0,0.4,hold,0.7343620730098337,0.0,-0.39,0.39,-0.045,0
handbrake,right,0,0.4,hold,0.8002405290026218,0.0,-0.4,0.4,-0.045,0
handbrake,right,0,0.4,hold,0.866103197040502,0.0,-0.4,0.4,-0.045,0
