phase,t,erpm,iq,id,imotor,ibat,duty,vd,vq,vin,fault,position,position_target
run,0.0066297660014242865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,0
run,1.9599298590001126,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,0
run,2.2129615699996066,1073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,0
run,3.7227950829983456,0.0,1.47,0.0,1.47,0.22,0.093,2.064,0.966,43.0,0,0,0
