case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.1324309260235168,0.0,-0.03,0.0,0.03,0.06,-0.025,-1.053,-0.187,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.19875958398915827,0.0,-0.13,-0.01,0.13,0.04,-0.04,-1.697,-0.107,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.26505512901348993,0.0,-0.19,0.0,0.19,0.0,-0.038,-1.643,-0.131,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.33134791802149266,0.0,-0.17,0.0,0.17,0.04,-0.041,-1.745,-0.123,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.3977027689688839,0.0,-0.21,0.0,0.21,0.02,-0.042,-1.802,-0.107,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.46414873498724774,0.0,-0.25,0.0,0.25,0.08,-0.044,-1.896,-0.059,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.5303980919998139,0.0,-0.25,0.01,0.25,0.04,-0.05,-2.158,-0.085,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.5967210190137848,0.0,-0.21,-0.05,0.22,0.0,-0.062,-2.663,-0.195,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.6630332180066034,0.0,-0.29,0.05,0.3,0.0,-0.075,-3.215,-0.313,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.7293410670245066,-296.0,-0.25,0.08,0.26,0.2,-0.074,-3.054,-0.836,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.7958000819780864,-359.0,-0.14,-0.05,0.14,0.02,-0.071,-2.987,-0.662,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.8620178420096636,-325.0,-0.19,0.0,-0.19,-0.02,-0.067,-2.848,-0.485,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.9283037109998986,-286.0,-0.16,0.03,0.17,0.06,-0.065,-2.719,-0.541,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,0.9945777070242912,-261.0,-0.18,0.02,0.18,0.02,-0.063,-2.652,-0.399,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,1.0609654400032014,-237.0,-0.24,-0.08,0.25,0.42,-0.067,-2.858,-0.211,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,1.1272795289987698,-246.0,-0.22,0.07,0.23,0.06,-0.067,-2.872,-0.337,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,1.1935457909712568,-274.0,-0.25,0.02,0.25,0.06,-0.065,-2.751,-0.533,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,-300.0,run,1.2599196020164527,-276.0,-0.15,0.0,-0.15,-0.02,-0.07,-2.982,-0.504,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,1.5569967217743397e-06,-275.0,-0.22,0.0,0.22,0.06,-0.07,-2.979,-0.426,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,0.07648717297706753,-292.0,-0.2,0.01,0.2,0.04,-0.06,-2.529,-0.541,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,0.14300685201305896,-243.0,-0.1,-0.01,0.1,0.06,-0.053,-2.191,-0.576,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,0.2094389569829218,-243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,0.27574058301979676,-243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,0.3420848899986595,-243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,0.4084078019950539,-243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,0.4746345549938269,-243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,0.540991669986397,-243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,0.6073874200228602,-243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.021_kd0_-300,left,0.009,0.021,0.0,0,stop,0.6737074740231037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.00013206800213083625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.06630079500610009,0.0,0.02,-0.01,0.02,0.02,0.009,0.354,0.177,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.1326793030020781,0.0,0.02,0.0,0.02,0.06,0.024,1.035,0.128,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.19898325798567384,0.0,0.14,0.0,0.14,0.02,0.037,1.566,0.048,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.26546045002760366,0.0,0.17,0.0,0.17,0.04,0.04,1.735,0.037,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.33241101703606546,0.0,0.2,0.0,0.2,0.02,0.04,1.724,0.099,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.39870710601098835,0.0,0.22,0.0,0.22,0.26,0.043,1.837,0.144,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.46505355002591386,0.0,0.25,0.0,0.25,0.06,0.044,1.877,0.163,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.5314740540343337,0.0,0.24,0.01,0.24,0.1,0.046,1.973,0.179,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.5978179349913262,0.0,0.29,-0.01,0.29,0.06,0.052,2.204,0.182,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.6641296530142426,0.0,0.26,-0.05,0.27,0.06,0.067,2.856,0.01,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.730538172996603,21.0,0.3,-0.05,0.3,0.1,0.086,3.668,-0.332,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.7968677480239421,410.0,0.12,-0.07,0.14,0.08,0.083,3.422,-0.952,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.8631257960223593,416.0,0.13,-0.02,0.13,0.04,0.078,3.293,-0.603,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.929448715003673,369.0,0.1,0.01,0.1,0.08,0.072,3.006,-0.632,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,0.9958155060303397,325.0,0.17,-0.03,0.17,0.02,0.068,2.869,-0.426,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,1.0620681610307656,283.0,0.15,0.0,0.15,0.04,0.067,2.856,-0.437,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,1.1283338030334562,270.0,0.21,0.03,0.21,0.02,0.069,2.928,-0.375,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,1.1947518900269642,268.0,0.2,-0.03,0.2,0.02,0.068,2.893,-0.362,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,300.0,run,1.261107461003121,274.0,0.23,0.01,0.23,0.04,0.067,2.826,-0.394,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,1.2999516911804676e-06,277.0,0.19,-0.05,0.2,0.06,0.072,3.062,-0.482,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,0.07686010998440906,285.0,0.14,-0.02,0.15,0.08,0.065,2.73,-0.496,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,0.14334640896413475,272.0,0.13,-0.06,0.14,0.06,0.057,2.408,-0.324,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,0.20967664296040311,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,0.27604000695282593,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,0.3424102009739727,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,0.4093164329533465,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,0.4760511699714698,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,0.5425960219581611,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,0.6092110919998959,272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_+300,left,0.009,0.022,0.0,0,stop,0.6760166849708185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.00012849702034145594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.06635050603654236,0.0,0.0,0.01,0.01,0.4,-0.007,-0.12,-0.27,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.13275750301545486,0.0,-0.04,-0.01,0.05,0.04,-0.027,-1.094,-0.329,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.19925928203156218,0.0,-0.01,-0.04,0.04,0.04,-0.044,-1.866,-0.185,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.2656233820016496,0.0,-0.22,-0.03,0.22,0.06,-0.043,-1.829,0.128,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.33192920102737844,0.0,-0.22,0.01,0.22,0.08,-0.041,-1.732,0.136,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.3982110460055992,0.0,-0.23,0.01,0.23,0.4,-0.043,-1.815,0.222,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.46456577302888036,0.0,-0.25,0.01,0.25,0.02,-0.045,-1.914,0.265,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.5310054459841922,0.0,-0.27,0.0,0.27,0.1,-0.047,-2.016,0.219,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.5974866680335253,0.0,-0.28,0.01,0.28,0.0,-0.05,-2.153,0.23,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.664043152006343,0.0,-0.27,-0.04,0.28,0.0,-0.06,-2.555,-0.021,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.7303225180367008,0.0,-0.29,0.04,0.29,0.04,-0.077,-3.274,-0.257,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.7965045170276426,-264.0,-0.19,0.12,0.23,0.02,-0.086,-3.574,-0.903,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.8628651080070995,-412.0,-0.22,-0.06,0.22,0.06,-0.082,-3.363,-0.984,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.9291933060158044,-403.0,-0.21,0.03,0.21,0.2,-0.074,-3.081,-0.785,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,0.9954438480199315,-359.0,-0.14,0.02,0.14,0.02,-0.071,-2.944,-0.769,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,1.0617885559913702,-325.0,-0.24,-0.03,0.24,0.02,-0.07,-2.944,-0.474,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,1.1280449220212176,-297.0,-0.13,0.05,0.14,0.02,-0.07,-2.904,-0.691,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,1.1942332820035517,-283.0,-0.22,0.02,0.22,0.26,-0.065,-2.732,-0.573,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,-300.0,run,1.2607908350182697,-275.0,-0.17,0.02,-0.17,-0.02,-0.071,-2.998,-0.552,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,1.0770163498818874e-06,-277.0,-0.23,0.01,0.23,0.08,-0.07,-2.96,-0.447,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,0.07698055496439338,-287.0,-0.21,0.03,0.21,0.06,-0.061,-2.558,-0.595,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,0.14317258796654642,-261.0,-0.11,0.0,0.11,0.08,-0.056,-2.354,-0.531,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,0.20960106397978961,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,0.27590869198320433,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,0.34236610296647996,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,0.40862614096840844,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,0.47484967997297645,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,0.5411485079675913,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,0.6074774389853701,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.009_ki0.022_kd0_-300,left,0.009,0.022,0.0,0,stop,0.6737852700171061,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.0001624980359338224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.06665006600087509,0.0,0.02,0.0,0.02,0.0,0.009,0.356,0.185,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.1329992400133051,0.0,0.06,0.01,0.06,0.08,0.024,1.037,0.131,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.19931275502312928,0.0,0.15,0.0,0.15,0.0,0.038,1.611,0.05,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.26580703002400696,0.0,0.18,0.0,0.18,0.0,0.042,1.788,0.056,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.3321614440064877,0.0,0.21,0.0,0.21,0.0,0.042,1.818,0.096,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.3983848100178875,0.0,0.25,0.0,0.25,0.36,0.042,1.804,0.139,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.4647766000125557,0.0,0.25,0.0,0.25,0.0,0.044,1.885,0.182,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.5311273930128664,0.0,0.23,0.0,0.23,0.0,0.047,2.016,0.193,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.5974687309935689,0.0,0.28,0.01,0.28,0.0,0.05,2.124,0.16,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.6638231450342573,23.0,0.25,-0.01,0.25,0.06,0.06,2.558,0.313,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.730418338032905,22.0,0.26,0.05,0.27,0.06,0.074,3.161,-0.281,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.7970880439970642,159.0,0.23,0.04,0.23,0.02,0.087,3.633,-0.769,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.8633704460225999,227.0,0.21,0.0,0.21,0.06,0.084,3.325,-1.394,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.9297077630180866,428.0,0.14,-0.01,0.14,0.04,0.076,3.218,-0.391,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,0.9964568340219557,378.0,0.13,0.01,0.13,0.0,0.074,3.156,-0.099,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,1.0628405379829928,329.0,0.15,-0.05,0.16,0.44,0.073,3.11,0.16,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,1.1291082100360654,320.0,0.16,0.05,0.17,0.08,0.074,3.172,0.069,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,1.1953326049842872,316.0,0.13,0.03,0.13,0.0,0.074,3.191,-0.104,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,300.0,run,1.2617604690021835,323.0,0.21,0.0,0.21,0.08,0.072,3.094,0.203,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,8.799834176898003e-07,327.0,0.21,-0.01,0.21,0.06,0.074,3.194,-0.045,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,0.07633483497193083,320.0,0.11,0.0,0.11,0.02,0.068,2.901,0.008,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,0.14265906298533082,289.0,0.11,0.0,-0.11,-0.02,0.052,2.234,0.19,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,0.20906655298313126,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,0.2754931150120683,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,0.3419116589939222,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,0.4082252799998969,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,0.4747886299737729,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,0.5410993779660203,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,0.6075201539788395,289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_+300,left,0.0095,0.021,0.0,0,stop,0.6738455250160769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_-300,left,0.0095,0.021,0.0,-300.0,run,0.00013171799946576357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.0095_ki0.021_kd0_-300,left,0.0095,0.021,0.0,-300.0,run,0.06634100101655349,0.0,0.0,0.02,0.02,0.0,-0.009,-0.211,-0.337,0
left_kp0.0095_ki0.021_kd0_-300,left,0.0095,0.021,0.0,-300.0,run,0.13267825898947194,0.0,-0.06,0.0,0.06,0.0,-0.031,-1.123,-0.689,0
left_kp0.0095_ki0.021_kd0_-300,left,0.0095,0.021,0.0,-300.0,run,0.1990043559926562,0.0,-0.14,0.0,0.14,0.02,-0.042,-1.629,-0.726,0
left_kp0.0095_ki0.021_kd0_-300,left,0.0095,0.021,0.0,-300.0,run,0.26556914701359347,0.0,-0.18,-0.01,0.18,0.0,-0.044,-1.782,-0.557,0
left_kp0.0095_ki0.021_kd0_-300,left,0.0095,0.021,0.0,-300.0,run,0.33183432900113985,0.0,-0.21,0.0,0.21,0.04,-0.047,-1.919,-0.619,0
