case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.22081200301181525,0.0,-0.03,0.0,0.03,0.04,-0.031,-0.933,0.925,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.294635264959652,0.0,0.0,-0.02,-0.02,-0.04,-0.031,-0.984,0.917,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.36828261596383527,0.0,-0.03,-0.01,-0.03,-0.02,-0.032,-1.029,0.938,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.44157998700393364,0.0,-0.01,-0.02,0.02,0.08,-0.031,-1.064,0.817,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.5152090810006484,0.0,0.0,-0.05,0.05,0.06,-0.033,-1.129,0.863,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.5887405080138706,0.0,0.0,-0.02,0.02,0.02,-0.033,-1.177,0.785,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.6624332249630243,0.0,-0.03,-0.04,0.05,0.02,-0.034,-1.225,0.812,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.735953121969942,0.0,-0.03,0.0,0.03,0.0,-0.034,-1.247,0.716,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.8101267850142904,0.0,-0.01,-0.05,-0.05,-0.02,-0.035,-1.287,0.74,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.8836964700021781,0.0,-0.01,-0.01,0.02,0.02,-0.035,-1.314,0.753,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,-250.0,run,0.9574219139758497,0.0,-0.03,0.01,-0.03,-0.02,-0.035,-1.327,0.686,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,0,stop,1.2700329534709454e-06,0.0,-0.04,0.0,0.04,0.0,-0.035,-1.348,0.689,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,0,stop,0.08381654002005234,0.0,-0.05,-0.01,0.05,0.02,-0.033,-1.22,0.705,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,0,stop,0.1578964320360683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,0,stop,0.23146124801132828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,0,stop,0.3048422000138089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,0,stop,0.3785009550047107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,0,stop,0.4518437780207023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,0,stop,0.5257346060243435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,0,stop,0.5991113930358551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.002_ki0.002_kd0_-250,left,0.002,0.002,0,0,stop,0.6725565069937147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.00019633100600913167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.07370598701527342,0.0,0.04,-0.04,0.05,0.04,-0.007,-0.096,0.268,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.1473829349852167,0.0,0.03,0.0,0.03,0.0,0.005,0.018,0.225,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.22072189702885225,0.0,0.04,0.0,0.04,0.04,0.006,0.187,0.158,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.2940581740112975,0.0,0.06,0.0,0.06,0.0,0.008,0.329,0.083,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.36770457500824705,0.0,0.05,0.0,0.05,0.0,0.011,0.472,0.016,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.4413987930165604,0.0,0.07,0.0,0.07,0.08,0.016,0.667,-0.085,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.5153823980363086,0.0,0.06,0.01,0.06,0.04,0.021,0.882,-0.209,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.5891329610021785,0.0,0.05,0.0,0.05,0.12,0.026,1.08,-0.292,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.6623701850185171,0.0,0.07,0.0,0.07,0.0,0.028,1.171,-0.319,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.7361141539877281,0.0,0.07,0.0,0.07,0.04,0.029,1.204,-0.311,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.8095189229934476,0.0,0.08,0.0,0.08,0.0,0.029,1.203,-0.302,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.8830219749943353,0.0,0.08,0.0,0.08,0.02,0.03,1.238,-0.302,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,250.0,run,0.9568586720270105,0.0,0.08,0.0,0.08,0.14,0.03,1.249,-0.294,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,0,stop,2.162996679544449e-06,0.0,0.08,0.0,0.08,0.02,0.031,1.278,-0.302,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,0,stop,0.0840263080317527,0.0,0.07,0.0,0.07,0.04,0.032,1.329,-0.265,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,0,stop,0.15801588504109532,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,0,stop,0.2318489250028506,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,0,stop,0.3059910120209679,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,0,stop,0.3796492330147885,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,0,stop,0.4534590250113979,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,0,stop,0.5277451750007458,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,0,stop,0.6017221120418981,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_+250,left,0.004,0.004,0,0,stop,0.6757744679925963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.00038730399683117867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.07395343098323792,0.0,-0.01,0.01,0.02,0.0,-0.005,-0.158,0.12,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.14781764696817845,0.0,0.0,0.01,0.01,0.0,-0.011,-0.472,-0.093,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.22159675700822845,0.0,-0.04,0.01,0.04,0.02,-0.018,-0.678,-0.367,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.2956285509862937,0.0,-0.05,0.0,0.05,0.0,-0.023,-0.791,-0.6,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.36939011997310445,0.0,-0.04,0.0,0.04,0.02,-0.026,-0.876,-0.683,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.4433118010056205,0.0,-0.04,0.0,0.04,0.02,-0.027,-0.909,-0.708,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.5174111489905044,0.0,-0.05,0.0,0.05,0.0,-0.027,-0.938,-0.71,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.5912030299659818,0.0,-0.07,0.0,0.07,0.02,-0.028,-0.952,-0.724,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.6649290979839861,0.0,-0.06,0.0,0.06,0.02,-0.028,-0.97,-0.716,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.7389100599684753,0.0,-0.06,-0.06,0.09,0.0,-0.028,-0.994,-0.67,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.8127241950132884,0.0,-0.08,0.0,0.08,0.14,-0.029,-0.994,-0.729,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.8867371410015039,0.0,-0.08,0.0,0.08,0.18,-0.03,-1.043,-0.726,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,-250.0,run,0.9609892559819855,0.0,-0.08,0.0,0.08,0.08,-0.03,-1.064,-0.721,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,0,stop,2.661021426320076e-06,0.0,-0.1,0.0,0.1,0.12,-0.03,-1.088,-0.718,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,0,stop,0.0841338120517321,0.0,-0.07,0.0,0.07,0.0,-0.032,-1.273,-0.563,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,0,stop,0.1583618670119904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,0,stop,0.23228045302676037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,0,stop,0.30599793704459444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,0,stop,0.37979894602904096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,0,stop,0.4540722710080445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,0,stop,0.5280078200157732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,0,stop,0.601758087053895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.004_ki0.004_kd0_-250,left,0.004,0.004,0,0,stop,0.6754999470431358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.00017193000530824065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.07335911103291437,0.0,0.0,0.0,-0.01,-0.02,-0.005,-0.091,0.176,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.14700913603883237,0.0,0.02,0.0,0.02,0.0,0.008,0.219,0.249,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.22078712499933317,0.0,0.04,0.01,0.04,0.0,0.022,0.943,0.166,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.294634489051532,0.0,0.07,0.0,0.07,0.0,0.031,1.321,0.005,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.36786961200414225,0.0,0.08,0.0,-0.08,-0.02,0.031,1.345,-0.053,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.4414017689996399,0.0,0.12,0.02,0.13,0.02,0.032,1.364,-0.155,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.5151892800349742,0.0,0.1,0.0,0.1,0.06,0.034,1.468,-0.171,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.5885876750107855,0.0,0.11,0.0,-0.11,-0.02,0.036,1.519,-0.193,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.6619017220218666,0.0,0.13,0.0,0.13,0.02,0.036,1.541,-0.211,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.7352815600461327,0.0,0.13,0.0,0.13,0.06,0.037,1.565,-0.227,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.808524506050162,0.0,0.13,0.0,0.13,0.0,0.038,1.6,-0.251,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.881886677001603,0.0,0.18,0.01,0.18,0.02,0.038,1.619,-0.27,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.9555831140023656,0.0,0.14,0.0,0.14,0.0,0.039,1.656,-0.243,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,2.8130016289651394e-06,0.0,0.16,0.01,-0.16,-0.02,0.04,1.672,-0.273,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.08378528099274263,0.0,0.13,0.0,0.13,0.02,0.037,1.565,-0.348,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.15739772899542004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.23164680402260274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.3059541570255533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.3802029410144314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.4538998130010441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.527962408028543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.6021502810181119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.675729995011352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.0003466649795882404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.07360653800424188,0.0,-0.01,0.0,0.01,0.08,-0.005,-0.155,-0.158,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.14775458700023592,0.0,0.0,-0.01,0.01,0.12,-0.016,-0.686,-0.077,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.22133823297917843,0.0,-0.07,-0.01,0.07,0.02,-0.032,-1.353,0.077,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.2953966620261781,0.0,-0.05,0.01,0.05,0.02,-0.035,-1.506,0.163,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.36936513998080045,0.0,-0.05,0.01,0.05,0.08,-0.036,-1.514,0.201,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.4429087900207378,0.0,-0.12,0.0,0.12,0.4,-0.036,-1.533,0.214,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.5163308409973979,0.0,-0.11,0.01,0.12,0.08,-0.035,-1.514,0.12,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.5898608959978446,0.0,-0.12,0.0,0.12,0.04,-0.035,-1.503,-0.053,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.663369796006009,0.0,-0.13,0.0,0.13,0.0,-0.035,-1.501,-0.147,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.737244924006518,0.0,-0.14,0.0,0.14,0.0,-0.035,-1.493,-0.209,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.8107572909793817,0.0,-0.14,0.0,0.14,0.0,-0.036,-1.527,-0.238,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.8841142079909332,0.0,-0.15,0.0,0.15,0.04,-0.036,-1.527,-0.251,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.9579260320169851,0.0,-0.14,0.0,0.14,0.0,-0.037,-1.549,-0.249,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,1.0560033842921257e-06,0.0,-0.17,0.0,0.17,0.08,-0.036,-1.525,-0.281,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.08356690098298714,0.0,-0.12,0.0,0.12,0.0,-0.034,-1.399,-0.431,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.15727001696359366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.2309211869724095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.30421630397904664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.3776543409912847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.45098938298178837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.5244884369894862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.5980765610001981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.6718737439950928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.00035359401954337955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.07376342202769592,0.0,0.0,0.0,0.01,0.08,0.018,0.702,0.27,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.14723324502119794,0.0,-0.03,-0.01,0.04,0.08,0.02,0.75,0.447,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.22060571104520932,0.0,-0.02,0.0,0.02,0.02,0.02,0.648,0.579,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.29440448101377115,0.0,-0.03,0.0,0.03,0.06,0.021,0.557,0.68,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.3678360690246336,0.0,-0.01,0.0,0.01,0.08,0.021,0.474,0.777,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.4412461500032805,0.0,-0.05,0.0,0.05,0.06,0.022,0.447,0.849,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.5147044979967177,0.0,-0.04,0.0,0.04,0.08,0.023,0.442,0.9,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.5881689680390991,0.0,-0.02,0.0,0.02,0.06,0.023,0.399,0.908,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.6617815250065178,0.0,-0.05,0.0,0.05,0.02,0.023,0.407,0.903,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.7355359650100581,0.0,-0.04,0.0,0.04,0.02,0.023,0.38,0.916,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.8091831520432606,0.0,-0.05,0.0,0.05,0.08,0.023,0.388,0.922,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.8830880150198936,0.0,-0.04,0.0,0.04,0.06,0.024,0.377,0.946,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,250.0,run,0.9564847860019654,0.0,-0.05,0.0,-0.05,-0.04,0.024,0.351,0.946,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,0,stop,2.1649757400155067e-06,0.0,-0.05,0.0,0.05,0.12,0.023,0.327,0.946,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,0,stop,0.08362607198068872,0.0,-0.05,0.0,0.05,0.06,0.024,0.404,0.932,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,0,stop,0.15733031899435446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,0,stop,0.23133663897169754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,0,stop,0.30504871194716543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,0,stop,0.3786318879574537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,0,stop,0.45251017599366605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
right_kp0.002_ki0.002_kd0_+250,right,0.002,0.002,0,0,stop,0.5263465829775669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
