case,motor,kp,ki,kd,target,phase,t,erpm,iq,id,imotor,iin,duty,vq,vd,fault
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.2932495690183714,0.0,0.09,0.0,-0.09,-0.02,0.033,1.394,-0.139,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.3664916660054587,0.0,0.1,0.0,0.1,0.08,0.035,1.477,-0.203,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.43972544302232563,0.0,0.12,0.0,0.12,0.06,0.035,1.485,-0.249,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.5132113589788787,0.0,0.13,0.0,0.13,0.06,0.036,1.531,-0.244,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.5865272749797441,0.0,0.11,0.0,0.11,0.04,0.037,1.568,-0.27,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.6597427260130644,0.0,0.11,0.0,0.11,0.04,0.037,1.581,-0.276,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.7331348470179364,0.0,0.15,0.0,0.15,0.06,0.038,1.594,-0.286,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.8064519329927862,0.0,0.13,0.0,0.13,0.04,0.039,1.659,-0.289,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.8796370539930649,0.0,0.14,0.0,0.14,0.04,0.04,1.675,-0.294,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,0.9529012970160693,0.0,0.14,0.0,0.14,0.08,0.041,1.718,-0.289,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,1.0262675050180405,0.0,0.14,-0.01,0.14,0.08,0.041,1.731,-0.289,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,250.0,run,1.0994580030092038,0.0,0.15,0.0,0.15,0.04,0.042,1.755,-0.305,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,1.2959935702383518e-06,0.0,0.15,0.0,0.15,0.16,0.042,1.79,-0.327,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.08334370795637369,0.0,0.14,0.0,0.14,0.04,0.04,1.68,-0.356,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.1566312969662249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.23007845698157325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.303508338984102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.3766567859565839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.45006675098557025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.5234591349726543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.5969001249759458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_+250,left,0.006,0.008,0,0,stop,0.6703923409804702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.00024138303706422448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.07346266403328627,0.0,0.0,0.01,-0.01,-0.06,-0.004,-0.093,-0.142,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.14670615404611453,0.0,0.0,0.01,0.01,0.04,-0.015,-0.624,-0.139,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.2199987189960666,0.0,-0.08,-0.03,0.09,0.28,-0.028,-1.2,0.152,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.2932807530160062,0.0,-0.08,0.0,0.08,0.0,-0.032,-1.334,0.286,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.3665146690327674,0.0,-0.1,-0.01,0.1,0.08,-0.032,-1.332,0.364,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.4397935690358281,0.0,-0.09,0.0,0.09,0.08,-0.033,-1.377,0.391,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.5130803850479424,0.0,-0.11,0.0,0.11,0.0,-0.034,-1.401,0.412,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.5867301360121928,0.0,-0.12,0.0,0.12,0.12,-0.035,-1.431,0.399,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.6601393930031918,0.0,-0.11,0.0,0.11,0.0,-0.036,-1.471,0.42,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.7334204150247388,0.0,-0.13,0.0,-0.13,-0.04,-0.036,-1.487,0.404,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.8066442990093492,0.0,-0.14,0.0,0.14,0.08,-0.037,-1.53,0.407,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.8800997420330532,0.0,-0.16,0.0,0.16,0.24,-0.038,-1.554,0.423,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,0.9534095610142685,0.0,-0.15,0.0,0.15,0.08,-0.038,-1.6,0.404,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,-250.0,run,1.0266561080352403,0.0,-0.16,0.0,0.16,0.0,-0.039,-1.627,0.399,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,1.2929667718708515e-06,0.0,-0.18,0.0,0.18,0.02,-0.04,-1.651,0.391,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.08335956995142624,0.0,-0.15,0.0,0.15,0.22,-0.038,-1.608,0.369,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.15670741099165753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.2302806029911153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.30401445197639987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.37729851697804406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.4507268779561855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.5240137539803982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.5971813679789193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.006_ki0.008_kd0_-250,left,0.006,0.008,0,0,stop,0.6703372199553996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.0002490960177965462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.0733690390479751,0.0,0.0,0.0,0.0,0.12,0.005,0.142,-0.144,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.1467437330284156,0.0,0.02,-0.01,0.02,0.04,0.023,0.978,-0.109,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.21998461202019826,0.0,0.12,0.01,0.12,0.0,0.035,1.501,-0.171,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.2932920409948565,0.0,0.11,0.0,0.11,0.04,0.038,1.621,-0.246,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.36650701001053676,0.0,0.12,0.0,0.12,0.04,0.04,1.68,-0.278,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.4397083790390752,0.0,0.14,0.0,0.14,0.08,0.041,1.737,-0.284,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.5130772130214609,0.0,0.15,0.0,0.15,0.04,0.042,1.758,-0.292,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.5863540230202489,0.0,0.19,0.0,0.19,0.06,0.043,1.796,-0.313,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.6596113429986872,0.0,0.18,-0.01,0.18,0.1,0.044,1.852,-0.313,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.7331296949996613,0.0,0.19,-0.01,0.19,0.06,0.045,1.911,-0.302,0
left_kp0.008_ki0.015_kd0_+250,left,0.008,0.015,0,250.0,run,0.8064320750418119,0.0,0.21,0.0,0.21,0.12,0.048,2.031,-0.276,0
